taxon	sequenceID	Pubmed ID	length	gb_segment	name	full_name	lab_construct	isolate	sample_date	place_sampled	country	collection_year	host_sci_name
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AB120481	AB120481	15258979	465	1	-	Influenza B virus (B/Yamagata/K542/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AB120482	AB120482	15258979	465	1	-	Influenza B virus (B/Yamagata/222/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AB120483	AB120483	15258979	465	1	-	Influenza B virus (B/Yamagata/115/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AB120484	AB120484	15258979	465	1	-	Influenza B virus (B/Yamagata/1246/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AB120485	AB120485	15258979	465	1	-	Influenza B virus (B/Yamagata/1311/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AF170571	AF170571	10600605	2292	1	-	Influenza B virus (B/Harbin/7/1994)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781170	AJ781170	-	2211	1	-	Influenza B virus (B/Sichuan/379/99)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781171	AJ781171	-	2213	1	-	Influenza B virus (B/Shandong/7/97)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781172	AJ781172	-	2213	1	-	Influenza B virus (B/Tehran/80/02)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781173	AJ781173	-	2218	1	-	Influenza B virus (B/Beijing/184/93)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781174	AJ781174	-	2218	1	-	Influenza B virus (B/Trieste/28/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781175	AJ781175	-	2178	1	-	Influenza B virus (B/Hong Kong/330/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781176	AJ781176	-	2214	1	-	Influenza B virus (B/Moscow/3/03)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781177	AJ781177	-	2217	1	-	Influenza B virus (B/Israel/95/03)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781178	AJ781178	-	2234	1	-	Influenza B virus (B/Barcelona/215/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781179	AJ781179	-	2220	1	-	Influenza B virus (B/Geneva/5079/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781180	AJ781180	-	2238	1	-	Influenza B virus (B/Hong Kong/692/01)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781181	AJ781181	-	2253	1	-	Influenza B virus (B/Trento/3/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781182	AJ781182	-	2058	1	-	Influenza B virus (B/Hong Kong/293/02)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781183	AJ781183	-	2220	1	-	Influenza B virus (B/Bucharest/795/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781184	AJ781184	-	2230	1	-	Influenza B virus (B/Hong Kong/557/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781185	AJ781185	-	2238	1	-	Influenza B virus (B/Ulan Ude/4/02)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781186	AJ781186	-	2226	1	-	Influenza B virus (B/Shanghai/361/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781187	AJ781187	-	2220	1	-	Influenza B virus (B/Oslo/71/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781188	AJ781188	-	2241	1	-	Influenza B virus (B/Cheju/303/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781189	AJ781189	-	2236	1	-	Influenza B virus (B/England/23/04)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781190	AJ781190	-	2235	1	-	Influenza B virus (B/Bangkok/460/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AJ781191	AJ781191	-	2223	1	-	Influenza B virus (B/Jiangsu/10/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AY260942	AY260942	-	2281	1	-	Influenza B virus (B/Memphis/12/97)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AY260949	AY260949	-	2331	1	-	Influenza B virus (B/Memphis/12/97-MA)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AY504599	AY504599	15763145	2396	1	-	Influenza B virus (B/Victoria/504/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AY504607	AY504607	15763145	2396	1	-	Influenza B virus (B/Hong Kong/330/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AY504615	AY504615	15763145	2396	1	-	Influenza B virus (B/Hong Kong/330/2001 egg adapted)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/AY687394	AY687394	-	2319	1	-	Influenza B virus (B/Beijing/76/98)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY017998	CY017998	-	2280	1	-	Influenza B virus (B/Houston/B65/1998)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018029	CY018029	-	2323	1	-	Influenza B virus (B/Houston/B56/1997)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018037	CY018037	-	2329	1	-	Influenza B virus (B/Houston/B61/1997)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018045	CY018045	-	2321	1	-	Influenza B virus (B/Houston/B63/1997)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018059	CY018059	-	2320	1	-	Influenza B virus (B/Temple/B3/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018067	CY018067	-	2324	1	-	Influenza B virus (B/Temple/B7/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018075	CY018075	-	2281	1	-	Influenza B virus (B/Temple/B8/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018083	CY018083	-	2311	1	-	Influenza B virus (B/Temple/B9/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018091	CY018091	-	2318	1	-	Influenza B virus (B/Temple/B10/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018099	CY018099	-	2332	1	-	Influenza B virus (B/Houston/B15/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018107	CY018107	-	2299	1	-	Influenza B virus (B/Houston/B66/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018115	CY018115	-	2279	1	-	Influenza B virus (B/Houston/B67/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018123	CY018123	-	2321	1	-	Influenza B virus (B/Houston/B68/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018131	CY018131	-	2323	1	-	Influenza B virus (B/Temple/B1166/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018139	CY018139	-	2319	1	-	Influenza B virus (B/Temple/B1181/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018147	CY018147	-	2336	1	-	Influenza B virus (B/Temple/B1193/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018155	CY018155	-	2324	1	-	Influenza B virus (B/Houston/B69/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018163	CY018163	-	2299	1	-	Influenza B virus (B/Houston/B70/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018171	CY018171	-	2320	1	-	Influenza B virus (B/Houston/B71/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018179	CY018179	-	2315	1	-	Influenza B virus (B/Houston/B74/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018187	CY018187	-	2319	1	-	Influenza B virus (B/Houston/B75/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018195	CY018195	-	2324	1	-	Influenza B virus (B/Houston/B77/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018203	CY018203	-	2321	1	-	Influenza B virus (B/Temple/B17/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018211	CY018211	-	2320	1	-	Influenza B virus (B/Temple/B18/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018219	CY018219	-	2323	1	-	Influenza B virus (B/Temple/B19/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018227	CY018227	-	2319	1	-	Influenza B virus (B/Temple/B20/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018235	CY018235	-	2323	1	-	Influenza B virus (B/Temple/B21/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018243	CY018243	-	2324	1	-	Influenza B virus (B/Temple/B24/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018251	CY018251	-	2323	1	-	Influenza B virus (B/Temple/B30/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018259	CY018259	-	2321	1	-	Influenza B virus (B/Houston/B79/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018267	CY018267	-	2319	1	-	Influenza B virus (B/Houston/B81/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018275	CY018275	-	2320	1	-	Influenza B virus (B/Houston/B84/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018283	CY018283	-	2318	1	-	Influenza B virus (B/Houston/B86/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018291	CY018291	-	2328	1	-	Influenza B virus (B/Houston/B87/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018299	CY018299	-	2328	1	-	Influenza B virus (B/Houston/B88/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018307	CY018307	-	2321	1	-	Influenza B virus (B/Houston/B720/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018315	CY018315	-	2278	1	-	Influenza B virus (B/Houston/B745/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018323	CY018323	-	2292	1	-	Influenza B virus (B/Houston/B756/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018331	CY018331	-	2292	1	-	Influenza B virus (B/Houston/B787/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018339	CY018339	-	2319	1	-	Influenza B virus (B/Houston/B846/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018347	CY018347	-	2315	1	-	Influenza B virus (B/Houston/B850/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018355	CY018355	-	2279	1	-	Influenza B virus (B/Panama/45/1990)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018363	CY018363	-	2293	1	-	Influenza B virus (B/Alaska/12/1996)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018371	CY018371	-	2319	1	-	Influenza B virus (B/Florida/02/2006)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018379	CY018379	-	2312	1	-	Influenza B virus (B/Michigan/04/2006)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018387	CY018387	-	2320	1	-	Influenza B virus (B/St. Petersburg/14/2006)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018395	CY018395	-	2291	1	-	Influenza B virus (B/Egypt/2040/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018403	CY018403	-	2262	1	-	Influenza B virus (B/Florida/02/1998)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018411	CY018411	-	2315	1	-	Influenza B virus (B/Georgia/02/1998)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018419	CY018419	-	2279	1	-	Influenza B virus (B/Auckland/01/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018427	CY018427	-	2279	1	-	Influenza B virus (B/Romania/217/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018435	CY018435	-	2336	1	-	Influenza B virus (B/Kouchi/193/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018443	CY018443	-	2326	1	-	Influenza B virus (B/Brazil/975/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018451	CY018451	-	2286	1	-	Influenza B virus (B/Mexico/84/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018459	CY018459	-	2287	1	-	Influenza B virus (B/Hong Kong/553a/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018467	CY018467	-	2279	1	-	Influenza B virus (B/Hawaii/11/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018475	CY018475	-	2320	1	-	Influenza B virus (B/Alaska/16/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018483	CY018483	-	2328	1	-	Influenza B virus (B/Texas/06/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018491	CY018491	-	2328	1	-	Influenza B virus (B/Canada/16188/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018499	CY018499	-	2327	1	-	Influenza B virus (B/Hong Kong/542/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018507	CY018507	-	2319	1	-	Influenza B virus (B/Hong Kong/557/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018515	CY018515	-	2319	1	-	Influenza B virus (B/Colorado/04/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018523	CY018523	-	2318	1	-	Influenza B virus (B/Hawaii/13/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018531	CY018531	-	2332	1	-	Influenza B virus (B/Nepal/1331/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018539	CY018539	-	2327	1	-	Influenza B virus (B/Russia/22/1995)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018547	CY018547	-	2331	1	-	Influenza B virus (B/Bucharest/311/1998)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018555	CY018555	-	2332	1	-	Influenza B virus (B/Hong Kong/70/1996)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018563	CY018563	-	2330	1	-	Influenza B virus (B/Osaka/547/1997)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018571	CY018571	-	2323	1	-	Influenza B virus (B/Singapore/31/1998)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018579	CY018579	-	2320	1	-	Influenza B virus (B/Ann Arbor/1994)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018587	CY018587	-	2325	1	-	Influenza B virus (B/Georgia/04/1998)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018595	CY018595	-	2319	1	-	Influenza B virus (B/Singapore/22/1998)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018603	CY018603	-	2319	1	-	Influenza B virus (B/Paris/549/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018611	CY018611	-	2320	1	-	Influenza B virus (B/Argentina/3640/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018619	CY018619	-	2282	1	-	Influenza B virus (B/Johannesburg/05/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018627	CY018627	-	2319	1	-	Influenza B virus (B/Shizuoka/480/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018635	CY018635	-	2322	1	-	Influenza B virus (B/Hong Kong/06/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018643	CY018643	-	2328	1	-	Influenza B virus (B/Hong Kong/123/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018651	CY018651	-	2320	1	-	Influenza B virus (B/Hong Kong/22/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018659	CY018659	-	2286	1	-	Influenza B virus (B/Victoria/504/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018667	CY018667	-	2320	1	-	Influenza B virus (B/Hong Kong/310/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018675	CY018675	-	2320	1	-	Influenza B virus (B/Hong Kong/167/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018683	CY018683	-	2299	1	-	Influenza B virus (B/Akita/27/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018691	CY018691	-	2319	1	-	Influenza B virus (B/Hong Kong/1434/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018699	CY018699	-	2322	1	-	Influenza B virus (B/Moscow/16/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018707	CY018707	-	2328	1	-	Influenza B virus (B/Brisbane/32/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018715	CY018715	-	2320	1	-	Influenza B virus (B/Hong Kong/330/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018723	CY018723	-	2328	1	-	Influenza B virus (B/Ulan Ude/6/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018731	CY018731	-	2324	1	-	Influenza B virus (B/Paraguay/636/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018739	CY018739	-	2318	1	-	Influenza B virus (B/Hong Kong/310/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018747	CY018747	-	2319	1	-	Influenza B virus (B/Colorado/13/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018755	CY018755	-	2303	1	-	Influenza B virus (B/Illinois/47/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018763	CY018763	-	2334	1	-	Influenza B virus (B/Victoria/02/1987)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018771	CY018771	-	2328	1	-	Influenza B virus (B/Yamagata/16/1988)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018779	CY018779	-	2299	1	-	Influenza B virus (B/Hong Kong/22/1989)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018787	CY018787	-	2320	1	-	Influenza B virus (B/Singapore/04/1991)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018795	CY018795	-	2317	1	-	Influenza B virus (B/Hong Kong/03/1992)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018803	CY018803	-	2291	1	-	Influenza B virus (B/Oita/15/1992)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018811	CY018811	-	2319	1	-	Influenza B virus (B/Connecticut/07/1993)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018819	CY018819	-	2328	1	-	Influenza B virus (B/Hong Kong/02/1993)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018827	CY018827	-	2292	1	-	Influenza B virus (B/Mie/01/1993)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018835	CY018835	-	2319	1	-	Influenza B virus (B/Taiwan/1197/1994)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018843	CY018843	-	2320	1	-	Influenza B virus (B/Wellington/01/1994)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018851	CY018851	-	2320	1	-	Influenza B virus (B/California/01/1995)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018859	CY018859	-	2301	1	-	Influenza B virus (B/Connecticut/02/1995)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY018867	CY018867	-	2329	1	-	Influenza B virus (B/Hong Kong/1351/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY019443	CY019443	-	2332	1	-	Influenza B virus (B/Houston/B57/1997)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY019451	CY019451	-	2329	1	-	Influenza B virus (B/Houston/B58/1997)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY019458	CY019458	-	2321	1	-	Influenza B virus (B/Houston/B59/1997)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY019464	CY019464	-	2330	1	-	Influenza B virus (B/Houston/B60/1997)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY019472	CY019472	-	2328	1	-	Influenza B virus (B/Temple/B1188/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG1/member/ncbi-nuccore-ibv/CY019481	CY019481	-	2328	1	-	Influenza B virus (B/Temple/B1182/2001)	-	-	-	-	-	-	-
