taxon	sequenceID	Pubmed ID	length	gb_segment	name	full_name	lab_construct	isolate	sample_date	place_sampled	country	collection_year	host_sci_name
alignment/AL_IDV_SEG3/member/ncbi-nuccore-idv/KU710429	KU710429	27154756	2195	3	-	Influenza D virus (D/bovine/Mexico/S62/2015)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG3/member/ncbi-nuccore-idv/KX768819	KX768819	28916759	2213	3	-	Influenza D virus (D/swine/Italy/268344-2/2015)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG3/member/ncbi-nuccore-idv/KX768826	KX768826	28916759	2195	3	-	Influenza D virus (D/swine/Italy/173287-4/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG3/member/ncbi-nuccore-idv/KX768833	KX768833	28916759	2195	3	-	Influenza D virus (D/swine/Italy/254578/2015)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG3/member/ncbi-nuccore-idv/KX768840	KX768840	28916759	2195	3	-	Influenza D virus (D/swine/Italy/354017/2015)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG3/member/ncbi-nuccore-idv/LC128437	LC128437	27434213	2195	3	-	Influenza D virus (D/bovine/Ibaraki/7768/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG3/member/ncbi-nuccore-idv/LC270267	LC270267	29143492	2195	3	-	Influenza D virus (D/bovine/Miyazaki/B22/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG3/member/ncbi-nuccore-idv/LC318667	LC318667	29321324	2195	3	-	Influenza D virus (D/bovine/Yamagata/10710/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG3/member/ncbi-nuccore-idv/MG720238	MG720238	-	2166	3	-	Influenza D virus (D/bovine/France/5920/2014)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG3/member/ncbi-nuccore-idv/MK054180	MK054180	-	2133	3	-	Influenza D virus	-	-	-	-	-	-	-
alignment/AL_IDV_SEG3/member/ncbi-nuccore-idv/MK101120	MK101120	-	2150	3	-	Influenza D virus	-	-	-	-	-	-	-
