taxon	sequenceID	Pubmed ID	length	gb_segment	name	full_name	lab_construct	isolate	sample_date	place_sampled	country	collection_year	host_sci_name
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/D78410	D78410	8757991	372	3	-	Influenza C virus (C/Yamagata/5/92)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/D78413	D78413	8757991	372	3	-	Influenza C virus (C/Yamagata/7/88)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/D78416	D78416	8757991	372	3	-	Influenza C virus (C/Yamagata/9/88)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/JX947863	JX947863	23523822	2129	3	-	Influenza C virus (C/Eastern India/1202/2011)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/JX963118	JX963118	-	2070	3	-	Influenza C virus (C/Singapore/DSO-050530/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/JX963119	JX963119	-	2051	3	-	Influenza C virus (C/Singapore/DSO-070170/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/JX963120	JX963120	-	2044	3	-	Influenza C virus (C/Singapore/DSO-070193/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/JX963121	JX963121	-	2066	3	-	Influenza C virus (C/Singapore/DSO-070203/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/KM504279	KM504279	-	2183	3	-	Influenza C virus (C/Victoria/2/2012)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/KM507547	KM507547	-	2130	3	-	Influenza C virus (C/India/P121719/2012)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/KM507554	KM507554	-	2130	3	-	Influenza C virus (C/India/P135047/2013)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/KT232084	KT232084	-	2129	3	-	Influenza C virus (C/India/P119564/2011)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/KT835345	KT835345	26655269	1998	3	-	Influenza C virus (C/Scotland/7482/2007)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/KT835346	KT835346	26655269	1998	3	-	Influenza C virus (C/Scotland/7383/2007)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/KT835347	KT835347	26655269	1998	3	-	Influenza C virus (C/Scotland/7274/2007)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/KT835348	KT835348	26655269	1998	3	-	Influenza C virus (C/Scotland/6855/2007)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/KT835349	KT835349	26655269	1998	3	-	Influenza C virus (C/Scotland/5500/2007)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123487	LC123487	27384661	2139	3	-	Influenza C virus (C/Taylor/1233/1947)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123488	LC123488	27384661	2139	3	-	Influenza C virus (C/Great Lakes/1167/1954)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123489	LC123489	27384661	2139	3	-	Influenza C virus (C/Yamagata/64)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123490	LC123490	27384661	2139	3	-	Influenza C virus (C/Johannesburg/4/67)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123491	LC123491	27384661	2139	3	-	Influenza C virus (C/Paris/1/67)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123492	LC123492	27384661	2139	3	-	Influenza C virus (C/Georgia/1/69)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123493	LC123493	27384661	2139	3	-	Influenza C virus (C/Sapporo/71)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123494	LC123494	27384661	2139	3	-	Influenza C virus (C/Aomori/74)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123495	LC123495	27384661	2139	3	-	Influenza C virus (C/New Jersey/1/76)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123496	LC123496	27384661	2139	3	-	Influenza C virus (C/Kanagawa/1/76)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123497	LC123497	27384661	2139	3	-	Influenza C virus (C/Miyagi/77)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123498	LC123498	27384661	2139	3	-	Influenza C virus (C/California/78)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123499	LC123499	27384661	2141	3	-	Influenza C virus (C/Kansas/1/79)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123500	LC123500	27384661	2139	3	-	Influenza C virus (C/Greece/1/79)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123501	LC123501	27384661	2139	3	-	Influenza C virus (C/Kyoto/1/79)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123502	LC123502	27384661	2139	3	-	Influenza C virus (C/Shizuoka/79)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123503	LC123503	27384661	2139	3	-	Influenza C virus (C/Mississippi/80)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123504	LC123504	27384661	2141	3	-	Influenza C virus (C/Aichi/1/81)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123505	LC123505	27384661	2139	3	-	Influenza C virus (C/Yamagata/7/81)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123506	LC123506	27384661	2139	3	-	Influenza C virus (C/Yamagata/10/1981)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123507	LC123507	27384661	2139	3	-	Influenza C virus (C/Yamagata/26/81)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123508	LC123508	27384661	2139	3	-	Influenza C virus (C/pig/Beijing/115/81)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123509	LC123509	27384661	2139	3	-	Influenza C virus (C/Sao Paulo/378/82)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123510	LC123510	27384661	2139	3	-	Influenza C virus (C/Nara/82)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123511	LC123511	27384661	2139	3	-	Influenza C virus (C/England/892/1983)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123512	LC123512	27384661	2139	3	-	Influenza C virus (C/Yamagata/7/88)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123513	LC123513	27384661	2139	3	-	Influenza C virus (C/Yamagata/9/88)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123514	LC123514	27384661	2139	3	-	Influenza C virus (C/Yamagata/10/89)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123515	LC123515	27384661	2139	3	-	Influenza C virus (C/Miyagi/5/91)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123516	LC123516	27384661	2139	3	-	Influenza C virus (C/Yamagata/4/92)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123517	LC123517	27384661	2139	3	-	Influenza C virus (C/Yamagata/5/92)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123518	LC123518	27384661	2139	3	-	Influenza C virus (C/Yamagata/1/93)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123519	LC123519	27384661	2139	3	-	Influenza C virus (C/Miyagi/1/93)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123520	LC123520	27384661	2139	3	-	Influenza C virus (C/Miyagi/3/93)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123521	LC123521	27384661	2139	3	-	Influenza C virus (C/Miyagi/7/93)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123522	LC123522	27384661	2139	3	-	Influenza C virus (C/Miyagi/8/96)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123523	LC123523	27384661	2139	3	-	Influenza C virus (C/Miyagi/9/96)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123524	LC123524	27384661	2139	3	-	Influenza C virus (C/Yamagata/8/96)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123525	LC123525	27384661	2139	3	-	Influenza C virus (C/Yamagata/13/98)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123526	LC123526	27384661	2139	3	-	Influenza C virus (C/Aichi/1/99)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123527	LC123527	27384661	2130	3	-	Influenza C virus (C/Yamagata/3/2000)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123528	LC123528	27384661	2139	3	-	Influenza C virus (C/Yamagata/6/2000)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123529	LC123529	27384661	2139	3	-	Influenza C virus (C/Yamagata/5/2002)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123530	LC123530	27384661	2139	3	-	Influenza C virus (C/Yamagata/7/2002)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123531	LC123531	27384661	2139	3	-	Influenza C virus (C/Miyagi/4/2002)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123532	LC123532	27384661	2139	3	-	Influenza C virus (C/Miyagi/11/2002)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123533	LC123533	27384661	2139	3	-	Influenza C virus (C/Miyagi/20/2002)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123534	LC123534	27384661	2139	3	-	Influenza C virus (C/Miyagi/28/2002)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123535	LC123535	27384661	2139	3	-	Influenza C virus (C/Miyagi/31/2002)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123536	LC123536	27384661	2139	3	-	Influenza C virus (C/Yamagata/3/2004)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123537	LC123537	27384661	2139	3	-	Influenza C virus (C/Yamagata/14/2004)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123538	LC123538	27384661	2139	3	-	Influenza C virus (C/Yamagata/15/2004)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123539	LC123539	27384661	2139	3	-	Influenza C virus (C/Yamagata/18/2004)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123540	LC123540	27384661	2139	3	-	Influenza C virus (C/Yamagata/26/2004)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123541	LC123541	27384661	2139	3	-	Influenza C virus (C/Yamagata/27/2004)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123542	LC123542	27384661	2139	3	-	Influenza C virus (C/Miyagi/12/2004)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123543	LC123543	27384661	2139	3	-	Influenza C virus (C/Miyagi/25/2004)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123544	LC123544	27384661	2139	3	-	Influenza C virus (C/Miyagi/42/2004)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123545	LC123545	27384661	2139	3	-	Influenza C virus (C/Miyagi/47/2004)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123546	LC123546	27384661	2139	3	-	Influenza C virus (C/Yamagata/1/2005)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123547	LC123547	27384661	2139	3	-	Influenza C virus (C/Yamagata/2/2005)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123548	LC123548	27384661	2139	3	-	Influenza C virus (C/Yamagata/3/2005)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123549	LC123549	27384661	2139	3	-	Influenza C virus (C/Miyagi/2/2005)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123550	LC123550	27384661	2139	3	-	Influenza C virus (C/Miyagi/4/2005)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123551	LC123551	27384661	2139	3	-	Influenza C virus (C/Fukuoka/1/2005)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123552	LC123552	27384661	2139	3	-	Influenza C virus (C/Fukuoka/2/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123553	LC123553	27384661	2139	3	-	Influenza C virus (C/Yamagata/1/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123554	LC123554	27384661	2139	3	-	Influenza C virus (C/Yamagata/9/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123555	LC123555	27384661	2139	3	-	Influenza C virus (C/Yamagata/13/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123556	LC123556	27384661	2139	3	-	Influenza C virus (C/Yamagata/14/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123557	LC123557	27384661	2139	3	-	Influenza C virus (C/Yamagata/20/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123558	LC123558	27384661	2139	3	-	Influenza C virus (C/Miyagi/4/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123559	LC123559	27384661	2139	3	-	Influenza C virus (C/Yamagata/1/2007)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123560	LC123560	27384661	2139	3	-	Influenza C virus (C/Yamagata/3/2008)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123561	LC123561	27384661	2139	3	-	Influenza C virus (C/Yamagata/11/2008)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123562	LC123562	27384661	2139	3	-	Influenza C virus (C/Yamagata/16/2008)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123563	LC123563	27384661	2139	3	-	Influenza C virus (C/Yamagata/18/2008)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123564	LC123564	27384661	2139	3	-	Influenza C virus (C/Miyagi/2/2008)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123565	LC123565	27384661	2139	3	-	Influenza C virus (C/Yamagata/2/2010)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123566	LC123566	27384661	2139	3	-	Influenza C virus (C/Miyagi/3/2010)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123567	LC123567	27384661	2139	3	-	Influenza C virus (C/Tokyo/3/2010)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123568	LC123568	27384661	2139	3	-	Influenza C virus (C/Yamagata/1/2012)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123569	LC123569	27384661	2139	3	-	Influenza C virus (C/Yamagata/3/2012)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123570	LC123570	27384661	2139	3	-	Influenza C virus (C/Yamagata/4/2012)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123571	LC123571	27384661	2139	3	-	Influenza C virus (C/Yamagata/7/2012)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123572	LC123572	27384661	2139	3	-	Influenza C virus (C/Yamagata/14/2012)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123573	LC123573	27384661	2139	3	-	Influenza C virus (C/Yamagata/28/2012)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123574	LC123574	27384661	2139	3	-	Influenza C virus (C/Yamagata/29/2012)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123575	LC123575	27384661	2139	3	-	Influenza C virus (C/Miyagi/2/2012)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123576	LC123576	27384661	2139	3	-	Influenza C virus (C/Fukuoka/1/2012)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123577	LC123577	27384661	2139	3	-	Influenza C virus (C/Yamagata/6/2014)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123578	LC123578	27384661	2139	3	-	Influenza C virus (C/Yamagata/13/2014)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123579	LC123579	27384661	2139	3	-	Influenza C virus (C/Yamagata/16/2014)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123580	LC123580	27384661	2139	3	-	Influenza C virus (C/Yamagata/30/2014)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123581	LC123581	27384661	2139	3	-	Influenza C virus (C/Yamagata/32/2014)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123582	LC123582	27384661	2141	3	-	Influenza C virus (C/Yamagata/33/2014)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123583	LC123583	27384661	2139	3	-	Influenza C virus (C/Yamagata/35/2014)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123584	LC123584	27384661	2139	3	-	Influenza C virus (C/Miyagi/2/2014)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123585	LC123585	27384661	2139	3	-	Influenza C virus (C/Miyagi/5/2014)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123586	LC123586	27384661	2139	3	-	Influenza C virus (C/Miyagi/6/2014)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123587	LC123587	27384661	2139	3	-	Influenza C virus (C/Tokyo/1/2014)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC123588	LC123588	27384661	2141	3	-	Influenza C virus (C/Tokyo/4/2014)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC327654	LC327654	30068890	2139	3	-	Influenza C virus (C/Iwate/1/2016)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/LC327661	LC327661	30068890	2139	3	-	Influenza C virus (C/Iwate/2/2016)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/MH348115	MH348115	-	2156	3	-	Influenza C virus	-	-	-	-	-	-	-
alignment/AL_ICV_SEG3/member/ncbi-nuccore-icv/MK050102	MK050102	30978620	2130	3	-	Influenza C virus	-	-	-	-	-	-	-
