taxon	sequenceID	Pubmed ID	length	gb_segment	name	full_name	lab_construct	isolate	sample_date	place_sampled	country	collection_year	host_sci_name
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY441106	KY441106	28726609	496	4	-	Influenza D virus (D/swine/Guangdong/P8/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY441107	KY441107	28726609	496	4	-	Influenza D virus (D/swine/Guangdong/P14/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY441108	KY441108	28726609	496	4	-	Influenza D virus (D/swine/Guangdong/PS1/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY441109	KY441109	28726609	496	4	-	Influenza D virus (D/swine/Guangdong/U1/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY441110	KY441110	28726609	496	4	-	Influenza D virus (D/swine/Guangdong/U16/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY441111	KY441111	28726609	496	4	-	Influenza D virus (D/bovine/Guangdong/LG2/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY441112	KY441112	28726609	496	4	-	Influenza D virus (D/bovine/Guangdong/LG5/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY441113	KY441113	28726609	496	4	-	Influenza D virus (D/bovine/Guangdong/LG9/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY441114	KY441114	28726609	496	4	-	Influenza D virus (D/bovine/Guangdong/QQ1/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY441115	KY441115	28726609	496	4	-	Influenza D virus (D/bovine/Guangdong/QQ4/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY441116	KY441116	28726609	496	4	-	Influenza D virus (D/bovine/Guangdong/QQ7/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY441117	KY441117	28726609	496	4	-	Influenza D virus (D/bovine/Guangdong/QQ12/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY441118	KY441118	28726609	496	4	-	Influenza D virus (D/bovine/Guangdong/NS1/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY441119	KY441119	28726609	496	4	-	Influenza D virus (D/bovine/Guangdong/RS1/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY441120	KY441120	28726609	496	4	-	Influenza D virus (D/bovine/Guangdong/RS4/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY441121	KY441121	28726609	496	4	-	Influenza D virus (D/bovine/Guangdong/PY1/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY441122	KY441122	28726609	496	4	-	Influenza D virus (D/caprine/Guangdong/JK1/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY992090	KY992090	-	597	4	-	Influenza D virus (D/bovine/Ireland/007780/2014)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY992091	KY992091	-	645	4	-	Influenza D virus (D/bovine/Ireland/082301/2014)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY992092	KY992092	-	645	4	-	Influenza D virus (D/bovine/Ireland/037157/2015)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY992093	KY992093	-	645	4	-	Influenza D virus (D/bovine/Ireland/010807/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/KY992094	KY992094	-	645	4	-	Influenza D virus (D/bovine/Ireland/023638/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/LC128433	LC128433	27434213	2049	4	-	Influenza D virus (D/bovine/Ibaraki/7768/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/LC270268	LC270268	29143492	2049	4	-	Influenza D virus (D/bovine/Miyazaki/B22/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/LC318668	LC318668	29321324	2049	4	-	Influenza D virus (D/bovine/Yamagata/10710/2016)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/MG720235	MG720235	-	1995	4	-	Influenza D virus (D/bovine/France/5920/2014)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/MH315965	MH315965	-	1995	4	-	Influenza D virus	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/MH315966	MH315966	-	1995	4	-	Influenza D virus	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/MH315967	MH315967	-	1995	4	-	Influenza D virus	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/MH315968	MH315968	-	1995	4	-	Influenza D virus	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/MH315969	MH315969	-	1995	4	-	Influenza D virus	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/MH315970	MH315970	-	1995	4	-	Influenza D virus	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/MH785021	MH785021	-	588	4	-	Influenza D virus	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/MK054184	MK054184	-	1995	4	-	Influenza D virus	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/MK101121	MK101121	-	2003	4	-	Influenza D virus	-	-	-	-	-	-	-
alignment/AL_IDV_SEG4/member/ncbi-nuccore-idv/MK290418	MK290418	-	496	4	-	Influenza D virus	-	-	-	-	-	-	-
