taxon	sequenceID	Pubmed ID	length	gb_segment	name	full_name	lab_construct	isolate	sample_date	place_sampled	country	collection_year	host_sci_name
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/AB985629	AB985629	-	862	7	ICV	Influenza C virus (C/Leyte/2/2013)	-	-	-	Leyte	Philippines: Leyte	-	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/AB985630	AB985630	-	862	7	ICV	Influenza C virus (C/Leyte/3/2013)	-	-	-	Leyte	Philippines: Leyte	-	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/AB985631	AB985631	-	862	7	ICV	Influenza C virus (C/Palawan/1/2013)	-	-	-	Palawan	Philippines: Palawan	-	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/AM410043	AM410043	17686850	935	7	ICV	Influenza C virus	-	-	-	-	-	-	-
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/D00028	D00028	2943076	894	7	ICV	Influenza C virus	-	Taylor/1233/47	-	-	-	-	-
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/D30692	D30692	7996155	340	7	ICV	Influenza C virus (C/Nara/2/85)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/D30696	D30696	7996155	340	7	ICV	Influenza C virus (C/Nara/82)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/D30707	D30707	7996155	340	7	ICV	Influenza C virus (C/Nara/1/85)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/D78419	D78419	8757991	341	7	ICV	Influenza C virus (C/Aichi/1/81)	-	C/Aichi/1/81	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/D78435	D78435	8757991	341	7	ICV	Influenza C virus (C/Kyoto/41/82)	-	C/Kyoto/41/82	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/D78439	D78439	8757991	341	7	ICV	Influenza C virus (C/Nara/1/85)	-	C/Nara/1/85	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/D78441	D78441	8757991	341	7	ICV	Influenza C virus (C/Nara/2/85)	-	C/Nara/2/85	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/D78443	D78443	8757991	341	7	ICV	Influenza C virus (C/Nara/82)	-	C/Nara/82	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/D78445	D78445	8757991	341	7	ICV	Influenza C virus (C/pig/Beijing/115/81)	-	C/Pig/Beijing/115/81	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/D78447	D78447	8757991	341	7	ICV	Influenza C virus (C/Yamagata/26/81)	-	C/Yamagata/26/81	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/D78449	D78449	8757991	341	7	ICV	Influenza C virus (C/Yamagata/5/92)	-	C/Yamagata/5/92	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/D78451	D78451	8757991	341	7	ICV	Influenza C virus (C/Yamagata/7/88)	-	C/Yamagata/7/88	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/D78453	D78453	8757991	341	7	ICV	Influenza C virus (C/Yamagata/9/88)	-	C/Yamagata/9/88	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/FR671425	FR671425	20838663	914	7	ICV	Influenza C virus (C/JJ/1950)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/JX947867	JX947867	23523822	924	7	ICV	Influenza C virus (C/Eastern India/1202/2011)	-	-	-	-	India	2011	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/JX963114	JX963114	-	863	7	ICV	Influenza C virus (C/Singapore/DSO-050530/2006)	-	DSO-050530	-	-	Singapore	2006	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/JX963115	JX963115	-	830	7	ICV	Influenza C virus (C/Singapore/DSO-070170/2006)	-	DSO-070170	-	-	Singapore	2006	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/JX963116	JX963116	-	822	7	ICV	Influenza C virus (C/Singapore/DSO-070193/2006)	-	DSO-070193	-	-	Singapore	2006	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/JX963117	JX963117	-	863	7	ICV	Influenza C virus (C/Singapore/DSO-070203/2006)	-	DSO-070203	-	-	Singapore	2006	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/KM504283	KM504283	-	935	7	ICV	Influenza C virus (C/Victoria/2/2012)	-	-	-	-	Australia	2012	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/KM507551	KM507551	-	790	7	ICV	Influenza C virus (C/India/P121719/2012)	-	-	-	-	India	2012	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/KM507558	KM507558	-	858	7	ICV	Influenza C virus (C/India/P135047/2013)	-	-	-	-	India	2013	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/KT232088	KT232088	-	923	7	ICV	Influenza C virus (C/India/P119564/2011)	-	-	-	-	India	2011	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/KT835367	KT835367	26655269	737	7	ICV	Influenza C virus (C/Scotland/7482/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/KT835368	KT835368	26655269	737	7	ICV	Influenza C virus (C/Scotland/7383/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/KT835369	KT835369	26655269	737	7	ICV	Influenza C virus (C/Scotland/7274/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/KT835370	KT835370	26655269	735	7	ICV	Influenza C virus (C/Scotland/6855/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124977	LC124977	27384661	880	7	ICV	Influenza C virus (C/Taylor/1233/1947)	-	-	-	-	USA	1947	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124978	LC124978	27384661	880	7	ICV	Influenza C virus (C/Great Lakes/1167/1954)	-	-	-	-	USA	1954	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124979	LC124979	27384661	880	7	ICV	Influenza C virus (C/Johannesburg/1/66)	-	-	-	-	South Africa	1966	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124980	LC124980	27384661	880	7	ICV	Influenza C virus (C/Paris/1/67)	-	-	-	-	France	1967	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124981	LC124981	27384661	880	7	ICV	Influenza C virus (C/Georgia/1/69)	-	-	-	-	USA	1969	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124982	LC124982	27384661	880	7	ICV	Influenza C virus (C/Mississippi/80)	-	-	-	-	USA	1980	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124983	LC124983	27384661	880	7	ICV	Influenza C virus (C/Yamagata/7/81)	-	-	-	Yamagata	Japan:Yamagata	1981	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124984	LC124984	27384661	880	7	ICV	Influenza C virus (C/Yamagata/10/1981)	-	-	-	Yamagata	Japan:Yamagata	1981	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124985	LC124985	27384661	880	7	ICV	Influenza C virus (C/England/892/1983)	-	-	-	-	United Kingdom	1983	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124986	LC124986	27384661	862	7	ICV	Influenza C virus (C/Yamagata/4/92)	-	-	-	Yamagata	Japan:Yamagata	1992	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124987	LC124987	27384661	862	7	ICV	Influenza C virus (C/Yamagata/5/2002)	-	-	-	Yamagata	Japan:Yamagata	2002	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124988	LC124988	27384661	862	7	ICV	Influenza C virus (C/Yamagata/7/2002)	-	-	-	Yamagata	Japan:Yamagata	2002	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124989	LC124989	27384661	862	7	ICV	Influenza C virus (C/Miyagi/4/2002)	-	-	-	Miyagi	Japan:Miyagi	2002	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124990	LC124990	27384661	862	7	ICV	Influenza C virus (C/Miyagi/11/2002)	-	-	-	Miyagi	Japan:Miyagi	2002	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124991	LC124991	27384661	862	7	ICV	Influenza C virus (C/Miyagi/20/2002)	-	-	-	Miyagi	Japan:Miyagi	2002	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124992	LC124992	27384661	862	7	ICV	Influenza C virus (C/Miyagi/28/2002)	-	-	-	Miyagi	Japan:Miyagi	2002	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124993	LC124993	27384661	862	7	ICV	Influenza C virus (C/Miyagi/31/2002)	-	-	-	Miyagi	Japan:Miyagi	2002	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124994	LC124994	27384661	862	7	ICV	Influenza C virus (C/Yamagata/3/2004)	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124995	LC124995	27384661	880	7	ICV	Influenza C virus (C/Yamagata/14/2004)	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124996	LC124996	27384661	862	7	ICV	Influenza C virus (C/Yamagata/15/2004)	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124997	LC124997	27384661	862	7	ICV	Influenza C virus (C/Yamagata/18/2004)	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124998	LC124998	27384661	880	7	ICV	Influenza C virus (C/Yamagata/26/2004)	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC124999	LC124999	27384661	862	7	ICV	Influenza C virus (C/Yamagata/27/2004)	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125000	LC125000	27384661	862	7	ICV	Influenza C virus (C/Miyagi/12/2004)	-	-	-	Miyagi	Japan:Miyagi	2004	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125001	LC125001	27384661	862	7	ICV	Influenza C virus (C/Miyagi/25/2004)	-	-	-	Miyagi	Japan:Miyagi	2004	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125002	LC125002	27384661	862	7	ICV	Influenza C virus (C/Miyagi/42/2004)	-	-	-	Miyagi	Japan:Miyagi	2004	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125003	LC125003	27384661	862	7	ICV	Influenza C virus (C/Miyagi/47/2004)	-	-	-	Miyagi	Japan:Miyagi	2004	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125004	LC125004	27384661	880	7	ICV	Influenza C virus (C/Yamagata/1/2005)	-	-	-	Yamagata	Japan:Yamagata	2005	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125005	LC125005	27384661	880	7	ICV	Influenza C virus (C/Yamagata/2/2005)	-	-	-	Yamagata	Japan:Yamagata	2005	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125006	LC125006	27384661	880	7	ICV	Influenza C virus (C/Yamagata/3/2005)	-	-	-	Yamagata	Japan:Yamagata	2005	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125007	LC125007	27384661	880	7	ICV	Influenza C virus (C/Miyagi/2/2005)	-	-	-	Miyagi	Japan:Miyagi	2005	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125008	LC125008	27384661	880	7	ICV	Influenza C virus (C/Miyagi/4/2005)	-	-	-	Miyagi	Japan:Miyagi	2005	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125009	LC125009	27384661	880	7	ICV	Influenza C virus (C/Fukuoka/1/2005)	-	-	-	Fukuoka	Japan:Fukuoka	2005	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125010	LC125010	27384661	880	7	ICV	Influenza C virus (C/Fukuoka/2/2006)	-	-	-	Fukuoka	Japan:Fukuoka	2006	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125011	LC125011	27384661	880	7	ICV	Influenza C virus (C/Yamagata/1/2006)	-	-	-	Yamagata	Japan:Yamagata	2006	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125012	LC125012	27384661	880	7	ICV	Influenza C virus (C/Yamagata/9/2006)	-	-	-	Yamagata	Japan:Yamagata	2006	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125013	LC125013	27384661	880	7	ICV	Influenza C virus (C/Yamagata/13/2006)	-	-	-	Yamagata	Japan:Yamagata	2006	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125014	LC125014	27384661	880	7	ICV	Influenza C virus (C/Yamagata/14/2006)	-	-	-	Yamagata	Japan:Yamagata	2006	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125015	LC125015	27384661	880	7	ICV	Influenza C virus (C/Yamagata/20/2006)	-	-	-	Yamagata	Japan:Yamagata	2006	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125016	LC125016	27384661	880	7	ICV	Influenza C virus (C/Miyagi/4/2006)	-	-	-	Miyagi	Japan:Miyagi	2006	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125017	LC125017	27384661	880	7	ICV	Influenza C virus (C/Yamagata/1/2007)	-	-	-	Yamagata	Japan:Yamagata	2007	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125018	LC125018	27384661	880	7	ICV	Influenza C virus (C/Yamagata/3/2008)	-	-	-	Yamagata	Japan:Yamagata	2008	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125019	LC125019	27384661	880	7	ICV	Influenza C virus (C/Yamagata/11/2008)	-	-	-	Yamagata	Japan:Yamagata	2008	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125020	LC125020	27384661	880	7	ICV	Influenza C virus (C/Yamagata/16/2008)	-	-	-	Yamagata	Japan:Yamagata	2008	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125021	LC125021	27384661	880	7	ICV	Influenza C virus (C/Yamagata/18/2008)	-	-	-	Yamagata	Japan:Yamagata	2008	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125022	LC125022	27384661	880	7	ICV	Influenza C virus (C/Miyagi/2/2008)	-	-	-	Miyagi	Japan:Miyagi	2008	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125023	LC125023	27384661	880	7	ICV	Influenza C virus (C/Yamagata/2/2010)	-	-	-	Yamagata	Japan:Yamagata	2010	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125024	LC125024	27384661	880	7	ICV	Influenza C virus (C/Miyagi/3/2010)	-	-	-	Miyagi	Japan:Miyagi	2010	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125025	LC125025	27384661	880	7	ICV	Influenza C virus (C/Tokyo/3/2010)	-	-	-	Tokyo	Japan:Tokyo	2010	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125026	LC125026	27384661	880	7	ICV	Influenza C virus (C/Yamagata/1/2012)	-	-	-	Yamagata	Japan:Yamagata	2012	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125027	LC125027	27384661	880	7	ICV	Influenza C virus (C/Yamagata/3/2012)	-	-	-	Yamagata	Japan:Yamagata	2012	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125028	LC125028	27384661	880	7	ICV	Influenza C virus (C/Yamagata/4/2012)	-	-	-	Yamagata	Japan:Yamagata	2012	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125029	LC125029	27384661	880	7	ICV	Influenza C virus (C/Yamagata/7/2012)	-	-	-	Yamagata	Japan:Yamagata	2012	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125030	LC125030	27384661	880	7	ICV	Influenza C virus (C/Yamagata/14/2012)	-	-	-	Yamagata	Japan:Yamagata	2012	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125031	LC125031	27384661	880	7	ICV	Influenza C virus (C/Yamagata/28/2012)	-	-	-	Yamagata	Japan:Yamagata	2012	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125032	LC125032	27384661	880	7	ICV	Influenza C virus (C/Yamagata/29/2012)	-	-	-	Yamagata	Japan:Yamagata	2012	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125033	LC125033	27384661	880	7	ICV	Influenza C virus (C/Miyagi/2/2012)	-	-	-	Miyagi	Japan:Miyagi	2012	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125034	LC125034	27384661	880	7	ICV	Influenza C virus (C/Fukuoka/1/2012)	-	-	-	Fukuoka	Japan:Fukuoka	2012	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125035	LC125035	27384661	880	7	ICV	Influenza C virus (C/Yamagata/6/2014)	-	-	-	Yamagata	Japan:Yamagata	2014	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125036	LC125036	27384661	880	7	ICV	Influenza C virus (C/Yamagata/13/2014)	-	-	-	Yamagata	Japan:Yamagata	2014	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125037	LC125037	27384661	880	7	ICV	Influenza C virus (C/Yamagata/16/2014)	-	-	-	Yamagata	Japan:Yamagata	2014	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125038	LC125038	27384661	880	7	ICV	Influenza C virus (C/Yamagata/30/2014)	-	-	-	Yamagata	Japan:Yamagata	2014	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125039	LC125039	27384661	880	7	ICV	Influenza C virus (C/Yamagata/32/2014)	-	-	-	Yamagata	Japan:Yamagata	2014	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125040	LC125040	27384661	880	7	ICV	Influenza C virus (C/Yamagata/33/2014)	-	-	-	Yamagata	Japan:Yamagata	2014	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125041	LC125041	27384661	880	7	ICV	Influenza C virus (C/Yamagata/35/2014)	-	-	-	Yamagata	Japan:Yamagata	2014	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125042	LC125042	27384661	880	7	ICV	Influenza C virus (C/Miyagi/2/2014)	-	-	-	Miyagi	Japan:Miyagi	2014	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125043	LC125043	27384661	880	7	ICV	Influenza C virus (C/Miyagi/5/2014)	-	-	-	Miyagi	Japan:Miyagi	2014	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125044	LC125044	27384661	880	7	ICV	Influenza C virus (C/Miyagi/6/2014)	-	-	-	Miyagi	Japan:Miyagi	2014	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125045	LC125045	27384661	880	7	ICV	Influenza C virus (C/Tokyo/1/2014)	-	-	-	Tokyo	Japan:Tokyo	2014	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC125046	LC125046	27384661	880	7	ICV	Influenza C virus (C/Tokyo/4/2014)	-	-	-	Tokyo	Japan:Tokyo	2014	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC327658	LC327658	30068890	862	7	ICV	Influenza C virus (C/Iwate/1/2016)	-	-	-	Iwate	Japan:Iwate	2016	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC327665	LC327665	30068890	862	7	ICV	Influenza C virus (C/Iwate/2/2016)	-	-	-	Iwate	Japan:Iwate	2016	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC603644	LC603644	33802440	880	7	ICV	Influenza C virus	-	-	-	Yamagata	Japan:Yamagata	1988	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC603651	LC603651	33802440	880	7	ICV	Influenza C virus	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/LC720288	LC720288	-	1084	7	ICV	Influenza C virus	-	C/Fukushima/O181/2018	-	Fukushima	Japan: Fukushima	2018	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/M10087	M10087	4032535	934	7	ICV	Influenza C virus (C/California/78)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/M15088	M15088	2943076	894	7	ICV	Influenza C virus (C/Ann Arbor/1/50)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/M31007	M31007	2943076	894	7	ICV	Influenza C virus (C/Mississippi/80)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/MH348119	MH348119	-	892	7	ICV	Influenza C virus	-	12	-	Montana	USA: Montana	2016	Bos taurus
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/MH828691	MH828691	32499763	880	7	ICV	Influenza C virus	-	-	-	-	Viet Nam	2014	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/MK050095	MK050095	30978620	778	7	ICV	Influenza C virus	-	-	-	-	South Korea	2015	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/MK050096	MK050096	30978620	778	7	ICV	Influenza C virus	-	-	-	-	South Korea	2015	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/MK050097	MK050097	30978620	778	7	ICV	Influenza C virus	-	-	-	-	South Korea	2015	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/MK050098	MK050098	30978620	778	7	ICV	Influenza C virus	-	-	-	-	South Korea	2016	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/MK050099	MK050099	30978620	778	7	ICV	Influenza C virus	-	-	-	-	South Korea	2015	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/MK480580	MK480580	-	859	7	ICV	Influenza C virus	-	c5395_NS_gene	-	-	Thailand	2015	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/MK480587	MK480587	-	831	7	ICV	Influenza C virus	-	B12597_NS_gene	-	-	Thailand	2015	Homo sapiens
alignment/AL_ICV_SEG7/member/ncbi-icv-nuccore/MK480594	MK480594	-	832	7	ICV	Influenza C virus	-	B12983_NS_gene	-	-	Thailand	2015	Homo sapiens
