taxon	sequenceID	Pubmed ID	length	gb_segment	name	full_name	lab_construct	isolate	sample_date	place_sampled	country	collection_year	host_sci_name
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF258524	AF258524	10878047	2341	1	-	Influenza A virus (A/Hong Kong/470/1997(H1N1))	-	A/Hong Kong/470/97	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF258525	AF258525	10878047	2341	1	-	Influenza A virus (A/Hong Kong/427/1998(H1N1))	-	A/Hong Kong/427/98	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF348170	AF348170	11371620	2313	1	-	Influenza A virus (A/Hong Kong/1/1968(H3N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF348171	AF348171	11371620	2313	1	-	Influenza A virus (A/Hong Kong/1/1968(H3N2))	-	MA20C	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF389115	AF389115	11779399	2341	1	-	Influenza A virus (A/Puerto Rico/8/34/Mount Sinai(H1N1))	-	A/Puerto Rico/8/34/Mount Sinai	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF398425	AF398425	11739677	1509	1	-	Influenza A virus (A/Goose/Hong Kong/385.3/2000(H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF398426	AF398426	11739677	1509	1	-	Influenza A virus (A/Goose/Hong Kong/385.5/2000(H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF398866	AF398866	11865415	2287	1	-	Influenza A virus (A/Charlottesville/31/95(H1N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF400761	AF400761	11559800	1315	1	-	Influenza A virus (A/Swine/Hong Kong/2405/98(H3N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF400762	AF400762	11559800	1315	1	-	Influenza A virus (A/Swine/Hong Kong/2422/98(H3N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF400763	AF400763	11559800	1315	1	-	Influenza A virus (A/Swine/Hong Kong/2429/98(H3N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508640	AF508640	-	2280	1	-	Influenza A virus (A/ostrich/South Africa/9508103/95(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508641	AF508641	-	2280	1	-	Influenza A virus (A/chicken/Pakistan/4/99(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508642	AF508642	-	2280	1	-	Influenza A virus (A/chicken/Pakistan/5/99(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508643	AF508643	-	2231	1	-	Influenza A virus (A/chicken/Germany/R45/98(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508644	AF508644	-	2219	1	-	Influenza A virus (A/duck/Germany/113/1995(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508645	AF508645	-	2280	1	-	Influenza A virus (A/chicken/Iran/11T/99(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508646	AF508646	-	2228	1	-	Influenza A virus (A/chicken/Saudi Arabia/532/99(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508647	AF508647	-	2229	1	-	Influenza A virus (A/pheasant/Ireland/PV18/97(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508648	AF508648	-	2228	1	-	Influenza A virus (A/Chicken/Korea/99029/99(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508649	AF508649	-	2280	1	-	Influenza A virus (A/chicken/Beijing/8/98(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508650	AF508650	-	2276	1	-	Influenza A virus (A/chicken/Guangdong/10/00(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508651	AF508651	-	2215	1	-	Influenza A virus (A/Chicken/Guangdong/11/97(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508652	AF508652	-	2258	1	-	Influenza A virus (A/Chicken/Hebei/4/98(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508653	AF508653	-	2277	1	-	Influenza A virus (A/Chicken/Heilongjiang/10/97(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508654	AF508654	-	2216	1	-	Influenza A virus (A/Chicken/Henan/62/00(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508655	AF508655	-	2276	1	-	Influenza A virus (A/Chicken/Ningxia/5/99(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508656	AF508656	-	2216	1	-	Influenza A virus (A/Chicken/Sichuan/5/97(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508657	AF508657	-	2276	1	-	Influenza A virus (A/chicken/Shandong/6/96(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508658	AF508658	-	2208	1	-	Influenza A virus (A/Chicken/Shijiazhuang/2/99(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508659	AF508659	-	2276	1	-	Influenza A virus (A/chicken/Shenzhen/9/97(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508660	AF508660	-	2274	1	-	Influenza A virus (A/duck/Nanjing/1/97(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF508661	AF508661	-	2276	1	-	Influenza A virus (A/Quail/Shanghai/8/96(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509143	AF509143	12077307	1218	1	-	Influenza A virus (A/Chicken/Hong Kong/FY77/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509144	AF509144	12077307	1218	1	-	Influenza A virus (A/chicken/Hong Kong/YU562/2001(H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509145	AF509145	12077307	1218	1	-	Influenza A virus (A/Chicken/Hong Kong/YU563/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509146	AF509146	12077307	1218	1	-	Influenza A virus (A/chicken/Hong Kong/FY150/2001(H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509147	AF509147	12077307	1218	1	-	Influenza A virus (A/Pheasant/HongKong/FY155/01(H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509148	AF509148	12077307	2207	1	-	Influenza A virus (A/Silky Chicken/Hong Kong/SF189/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509149	AF509149	12077307	1218	1	-	Influenza A virus (A/Quail/Hong Kong/SF203/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509150	AF509150	12077307	1218	1	-	Influenza A virus (A/Pigeon/Hong Kong/SF215/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509151	AF509151	12077307	1218	1	-	Influenza A virus (A/Chicken/Hong Kong/SF219/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509152	AF509152	12077307	2226	1	-	Influenza A virus (A/Chicken/Hong Kong/715.5/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509153	AF509153	12077307	1218	1	-	Influenza A virus (A/Chicken/Hong Kong/751.1/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509154	AF509154	12077307	2201	1	-	Influenza A virus (A/Chicken/Hong Kong/822.1/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509155	AF509155	12077307	1218	1	-	Influenza A virus (A/Chicken/Hong Kong/829.2/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509156	AF509156	12077307	1218	1	-	Influenza A virus (A/Chicken/Hong Kong/830.2/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509157	AF509157	12077307	1218	1	-	Influenza A virus (A/Chicken/Hong Kong/858.3/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509158	AF509158	12077307	1218	1	-	Influenza A virus (A/Chicken/Hong Kong/866.3/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509159	AF509159	12077307	1218	1	-	Influenza A virus (A/Chicken/Hong Kong/867.1/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509160	AF509160	12077307	1218	1	-	Influenza A virus (A/Chicken/Hong Kong/879.1/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509161	AF509161	12077307	2226	1	-	Influenza A virus (A/Chicken/Hong Kong/873.3/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509162	AF509162	12077307	1218	1	-	Influenza A virus (A/Chicken/Hong Kong/876.1/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509163	AF509163	12077307	1218	1	-	Influenza A virus (A/Chicken/Hong Kong/891.1/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509164	AF509164	12077307	1218	1	-	Influenza A virus (A/Chicken/Hong Kong/893.2/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509165	AF509165	12077307	1218	1	-	Influenza A virus (A/Goose/Hong Kong/76.1/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509166	AF509166	12077307	1218	1	-	Influenza A virus (A/Goose/Hong Kong/ww100/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509167	AF509167	12077307	1218	1	-	Influenza A virus (A/Duck/Hong Kong/573.4/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF509168	AF509168	12077307	1218	1	-	Influenza A virus (A/Duck/Hong Kong/646.3/01 (H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523463	AF523463	12768017	1338	1	-	Influenza A virus (A/Duck/Shantou/2134/00(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523464	AF523464	12768017	1332	1	-	Influenza A virus (A/wild duck/Shantou/4808/01(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523465	AF523465	12768017	1341	1	-	Influenza A virus (A/Duck/Shantou/1043/00(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523466	AF523466	12768017	1302	1	-	Influenza A virus (A/Duck/Shantou/1042/00(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523467	AF523467	12768017	1491	1	-	Influenza A virus (A/duck/Hong Kong/366/78(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523468	AF523468	12768017	1488	1	-	Influenza A virus (A/duck/Hong Kong/552/79(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523469	AF523469	12768017	1482	1	-	Influenza A virus (A/duck/Hong Kong/86/76(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523470	AF523470	12768017	1515	1	-	Influenza A virus (A/duck/Hong Kong/610/79(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523471	AF523471	12768017	1332	1	-	Influenza A virus (A/Duck/Shantou/1605/01(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523472	AF523472	12768017	2253	1	-	Influenza A virus (A/Duck/Shantou/2102/00(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523473	AF523473	12768017	1338	1	-	Influenza A virus (A/Duck/Shantou/2144/00(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523474	AF523474	12768017	1266	1	-	Influenza A virus (A/Duck/Shantou/2143/00(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523475	AF523475	12768017	1329	1	-	Influenza A virus (A/Duck/Shantou/2088/01(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523476	AF523476	12768017	1329	1	-	Influenza A virus (A/Duck/Shantou/830/00(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523477	AF523477	12768017	1293	1	-	Influenza A virus (A/Duck/Shantou/1796/00(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523478	AF523478	12768017	1338	1	-	Influenza A virus (A/duck/Hong Kong/289/78(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523479	AF523479	12768017	1239	1	-	Influenza A virus (A/Duck/Shantou/1881/00(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523480	AF523480	12768017	1338	1	-	Influenza A virus (A/Duck/Shantou/1588/00(H9N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AF523481	AF523481	12768017	1338	1	-	Influenza A virus (A/Duck/Shantou/2030/00(H9N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AJ564804	AJ564804	-	2341	1	-	Influenza A virus (A/England/939/69(H3N2)) x (A/PR/8/34(H1N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AJ564805	AJ564805	-	2341	1	-	Influenza A virus (A/Fiji/15899/83(H1N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY038798	AY038798	-	2308	1	-	Influenza A virus (A/goose/Guangdong/3/1997(H5N1))	-	-	-	-	China	-	goose
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY043030	AY043030	-	2250	1	-	Influenza A virus (A/Guangzhou/333/99(H9N2))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY059520	AY059520	11878904	2277	1	-	Influenza A virus (A/Goose/Hong Kong/ww26/2000(H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY059521	AY059521	11878904	2277	1	-	Influenza A virus (A/Goose/Hong Kong/ww28/2000(H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY059522	AY059522	11878904	1302	1	-	Influenza A virus (A/Duck/Hong Kong/ww381/2000(H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY059523	AY059523	11878904	1302	1	-	Influenza A virus (A/Duck/Hong Kong/ww461/2000(H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY059524	AY059524	11878904	1137	1	-	Influenza A virus (A/Goose/Hong Kong/ww491/2000(H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY059525	AY059525	11878904	2277	1	-	Influenza A virus (A/Duck/Hong Kong/2986.1/2000(H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY059529	AY059529	11878904	2277	1	-	Influenza A virus (A/Goose/Hong Kong/3014.8/2000(H5N1))	-	-	-	-	-	-	-
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209934	AY209934	15380362	2280	1	-	Influenza A virus (A/Chile/13/57(H2N2))	-	A/Chile/13/57	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209935	AY209935	15380362	2280	1	-	Influenza A virus (A/Singapore/1/1957(H2N2))	-	A/Singapore/1/57	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209936	AY209936	15380362	2280	1	-	Influenza A virus (A/Albany/6/58(H2N2))	-	A/Albany/6/58	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209937	AY209937	15380362	2280	1	-	Influenza A virus (A/Victoria/15681/59(H2N2))	-	A/Victoria/15681/59	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209938	AY209938	15380362	2280	1	-	Influenza A virus (A/Ann Arbor/6/1960(H2N2))	-	A/AnnArbor/6/60	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209939	AY209939	15380362	2280	1	-	Influenza A virus (A/Panama/1/61(H2N2))	-	A/Panama/1/61	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209940	AY209940	15380362	2280	1	-	Influenza A virus (A/Japan/170/62(H2N2))	-	A/Japan/170/62	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209941	AY209941	15380362	2280	1	-	Influenza A virus (A/Murakami/4/64(H2N2))	-	A/Murakami/4/64	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209942	AY209942	15380362	2280	1	-	Influenza A virus (A/Albany/1/65(H2N2))	-	A/Albany/1/65	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209943	AY209943	15380362	2280	1	-	Influenza A virus (A/Kumamoto/1/1965(H2N2))	-	A/Kumamoto/1/65	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209944	AY209944	15380362	2280	1	-	Influenza A virus (A/Pittsburgh/2/65(H2N2))	-	A/Pittsburgh/2/65	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209945	AY209945	15380362	2280	1	-	Influenza A virus (A/Panama/1/66(H2N2))	-	A/Panama/1/66	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209946	AY209946	15380362	2280	1	-	Influenza A virus (A/California/1/1966(H2N2))	-	A/California/1/66	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209947	AY209947	15380362	2280	1	-	Influenza A virus (A/Ann Arbor/7/1967(H2N2))	-	A/AnnArbor/7/67	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209948	AY209948	15380362	2280	1	-	Influenza A virus (A/England/10/67(H2N2))	-	A/England/10/67	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209949	AY209949	15380362	2280	1	-	Influenza A virus (A/Georgia/1/1967(H2N2))	-	A/Georgia/1/67	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209950	AY209950	15380362	2280	1	-	Influenza A virus (A/Tokyo/3/1967(H2N2))	-	A/Tokyo/3/67	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY209951	AY209951	15380362	2280	1	-	Influenza A virus (A/Berkeley/1/1968(H2N2))	-	A/Berkeley/1/68	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY210137	AY210137	15380362	2280	1	-	Influenza A virus (A/Hong Kong/16/1968(H3N2))	-	A/HongKong/16/68	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY210138	AY210138	15380362	2280	1	-	Influenza A virus (A/Panama/1/68(H3N2))	-	A/Panama/1/68	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY210139	AY210139	15380362	2280	1	-	Influenza A virus (A/USSR/039/68(H3N2))	-	A/USSR/039/68	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY210140	AY210140	15380362	2280	1	-	Influenza A virus (A/Rio/6/69(H3N2))	-	A/Rio/6/69	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY210141	AY210141	15380362	2280	1	-	Influenza A virus (A/Taiwan/1/69(H3N2))	-	A/Taiwan/1/69	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY210142	AY210142	15380362	2280	1	-	Influenza A virus (A/England/878/1969(H3N2))	-	A/England/878/69	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY210143	AY210143	15380362	2280	1	-	Influenza A virus (A/Canada/2/70(H3N2))	-	A/Canada/2/70	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY210144	AY210144	15380362	2280	1	-	Influenza A virus (A/Taiwan/2/70(H3N2))	-	A/Taiwan/2/70	-	-	-	-	Homo sapiens
alignment/AL_IAV_SEG1/member/ncbi-nuccore-iav/AY210145	AY210145	15380362	2280	1	-	Influenza A virus (A/Queensland/7/70(H3N2))	-	A/Queensland/7/70	-	-	-	-	Homo sapiens
