taxon	sequenceID	Pubmed ID	length	gb_segment	name	full_name	lab_construct	isolate	sample_date	place_sampled	country	collection_year	host_sci_name
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AB120246	AB120246	15258979	1408	6	-	Influenza B virus (B/Yamagata/K501/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AB120247	AB120247	15258979	1408	6	-	Influenza B virus (B/Yamagata/K508/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AB120248	AB120248	15258979	1408	6	-	Influenza B virus (B/Yamagata/K515/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AB120249	AB120249	15258979	1408	6	-	Influenza B virus (B/Yamagata/K519/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AB120250	AB120250	15258979	1408	6	-	Influenza B virus (B/Yamagata/K520/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AB120251	AB120251	15258979	1408	6	-	Influenza B virus (B/Yamagata/K521/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AB120252	AB120252	15258979	1408	6	-	Influenza B virus (B/Yamagata/K535/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AB120253	AB120253	15258979	1408	6	-	Influenza B virus (B/Yamagata/K542/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AB120254	AB120254	15258979	1408	6	-	Influenza B virus (B/Yamagata/222/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AB120255	AB120255	15258979	1408	6	-	Influenza B virus (B/Yamagata/115/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AB120256	AB120256	15258979	1408	6	-	Influenza B virus (B/Yamagata/1246/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AB120257	AB120257	15258979	1408	6	-	Influenza B virus (B/Yamagata/1311/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AB462368	AB462368	19392620	1311	6	-	Influenza B virus (B/Leiden/18393/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AB462369	AB462369	19392620	491	6	-	Influenza B virus (B/Leiden/22251/2008)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AB744212	AB744212	-	1401	6	-	Influenza B virus (B/Hokkaido/FO/2012)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AJ249278	AJ249278	-	1409	6	-	Influenza B virus (B/Beijing/1/1987)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY044172	AY044172	12922121	1536	6	-	Influenza B virus (B/Shangdong/7/97)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139050	AY139050	12482653	1408	6	-	Influenza B virus (B/Hong Kong/70/1996)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139051	AY139051	12482653	1408	6	-	Influenza B virus (B/Sichuan/281/96)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139052	AY139052	12482653	1408	6	-	Influenza B virus (B/Guangzhou/7/97)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139053	AY139053	12482653	1408	6	-	Influenza B virus (B/Taiwan/217/97)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139054	AY139054	12482653	1408	6	-	Influenza B virus (B/Osaka/547/1997)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139055	AY139055	12482653	1408	6	-	Influenza B virus (B/Bangkok/54/99)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139056	AY139056	12482653	1408	6	-	Influenza B virus (B/Bangkok/34/99)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139057	AY139057	12482653	1408	6	-	Influenza B virus (B/Hong Kong/557/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139058	AY139058	12482653	1408	6	-	Influenza B virus (B/Texas/1/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139059	AY139059	12482653	1446	6	-	Influenza B virus (B/Alaska/16/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139060	AY139060	12482653	1446	6	-	Influenza B virus (B/Wuhan/356/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139061	AY139061	12482653	1472	6	-	Influenza B virus (B/Wuhan/2/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139062	AY139062	12482653	1464	6	-	Influenza B virus (B/Hong Kong/6/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139063	AY139063	12482653	1470	6	-	Influenza B virus (B/Hong Kong/22/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139064	AY139064	12482653	1465	6	-	Influenza B virus (B/Hong Kong/28/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139065	AY139065	12482653	1462	6	-	Influenza B virus (B/Canada/464/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139066	AY139066	12482653	1473	6	-	Influenza B virus (B/Hong Kong/330/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139067	AY139067	12482653	1472	6	-	Influenza B virus (B/Hawaii/10/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139068	AY139068	12482653	1446	6	-	Influenza B virus (B/Sichuan/317/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139069	AY139069	12482653	1453	6	-	Influenza B virus (B/Hawaii/36/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139070	AY139070	12482653	1457	6	-	Influenza B virus (B/Brazil/952/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139071	AY139071	12482653	1465	6	-	Influenza B virus (B/Argentina/69/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139072	AY139072	12482653	1476	6	-	Influenza B virus (B/Oman/16296/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139073	AY139073	12482653	1483	6	-	Influenza B virus (B/Malaysia/83077/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139074	AY139074	12482653	1511	6	-	Influenza B virus (B/Hong Kong/1351/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139075	AY139075	12482653	1484	6	-	Influenza B virus (B/New York/1/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139076	AY139076	12482653	1446	6	-	Influenza B virus (B/Maryland/1/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139077	AY139077	12482653	1511	6	-	Influenza B virus (B/Beijing/184/93)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139078	AY139078	12482653	1408	6	-	Influenza B virus (B/Beijing/243/97)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139079	AY139079	12482653	1511	6	-	Influenza B virus (B/Guangdong/5/94)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139080	AY139080	12482653	1446	6	-	Influenza B virus (B/Sichuan/379/99)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY139081	AY139081	12482653	1511	6	-	Influenza B virus (B/Yamagata/16/1988)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY191499	AY191499	14689282	1557	6	-	Influenza B virus (B/Hong Kong/548/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY191500	AY191500	-	1557	6	-	Influenza B virus (B/Vienna/1/99)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY191501	AY191501	14689282	1557	6	-	Influenza B virus (B/Switzerland/4291/97)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY191502	AY191502	-	1555	6	-	Influenza B virus (B/Hong Kong/330/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY260947	AY260947	-	1482	6	-	Influenza B virus (B/Memphis/12/97)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY260954	AY260954	15892972	1479	6	-	Influenza B virus (B/Memphis/12/97-MA)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY504604	AY504604	15763145	1557	6	-	Influenza B virus (B/Victoria/504/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY504612	AY504612	15763145	1556	6	-	Influenza B virus (B/Hong Kong/330/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY504620	AY504620	-	1556	6	-	Influenza B virus (B/Hong Kong/330/2001 egg adapted)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/AY687396	AY687396	-	1409	6	-	Influenza B virus (B/Beijing/76/98)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY015286	CY015286	-	1398	6	-	Influenza B virus (B/Hawaii/13e/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY015288	CY015288	-	1484	6	-	Influenza B virus (B/Florida/7e/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY015296	CY015296	-	1398	6	-	Influenza B virus (B/Colorado/4e/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY015298	CY015298	-	1398	6	-	Influenza B virus (B/Colorado/5/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY015303	CY015303	-	1398	6	-	Influenza B virus (B/Hawaii/20e/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY015330	CY015330	-	1401	6	-	Influenza B virus (B/Illinois/13/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY015364	CY015364	-	1440	6	-	Influenza B virus (B/New York/14e/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY015375	CY015375	-	1440	6	-	Influenza B virus (B/Michigan/20/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY015376	CY015376	-	1398	6	-	Influenza B virus (B/Illinois/47/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY015383	CY015383	-	1505	6	-	Influenza B virus (B/Texas/1/2006)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY015389	CY015389	-	1505	6	-	Influenza B virus (B/New Jersey/1/2006)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY015392	CY015392	-	1504	6	-	Influenza B virus (B/Texas/3/2006)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY015435	CY015435	-	1398	6	-	Influenza B virus (B/California/3/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY015442	CY015442	-	1398	6	-	Influenza B virus (B/Ohio/1e/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018025	CY018025	-	1516	6	-	Influenza B virus (B/Houston/B56/1997)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018033	CY018033	-	1516	6	-	Influenza B virus (B/Houston/B61/1997)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018041	CY018041	-	1516	6	-	Influenza B virus (B/Houston/B63/1997)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018048	CY018048	-	1525	6	-	Influenza B virus (B/Houston/B65/1998)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018055	CY018055	-	1516	6	-	Influenza B virus (B/Temple/B3/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018063	CY018063	-	1525	6	-	Influenza B virus (B/Temple/B7/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018071	CY018071	-	1525	6	-	Influenza B virus (B/Temple/B8/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018079	CY018079	-	1525	6	-	Influenza B virus (B/Temple/B9/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018087	CY018087	-	1516	6	-	Influenza B virus (B/Temple/B10/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018095	CY018095	-	1516	6	-	Influenza B virus (B/Houston/B15/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018103	CY018103	-	1504	6	-	Influenza B virus (B/Houston/B66/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018111	CY018111	-	1516	6	-	Influenza B virus (B/Houston/B67/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018119	CY018119	-	1512	6	-	Influenza B virus (B/Houston/B68/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018127	CY018127	-	1515	6	-	Influenza B virus (B/Temple/B1166/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018135	CY018135	-	1516	6	-	Influenza B virus (B/Temple/B1181/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018143	CY018143	-	1514	6	-	Influenza B virus (B/Temple/B1193/2001)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018151	CY018151	-	1516	6	-	Influenza B virus (B/Houston/B69/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018159	CY018159	-	1513	6	-	Influenza B virus (B/Houston/B70/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018167	CY018167	-	1504	6	-	Influenza B virus (B/Houston/B71/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018175	CY018175	-	1495	6	-	Influenza B virus (B/Houston/B74/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018183	CY018183	-	1504	6	-	Influenza B virus (B/Houston/B75/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018191	CY018191	-	1513	6	-	Influenza B virus (B/Houston/B77/2002)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018199	CY018199	-	1516	6	-	Influenza B virus (B/Temple/B17/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018207	CY018207	-	1516	6	-	Influenza B virus (B/Temple/B18/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018215	CY018215	-	1516	6	-	Influenza B virus (B/Temple/B19/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018223	CY018223	-	1516	6	-	Influenza B virus (B/Temple/B20/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018231	CY018231	-	1516	6	-	Influenza B virus (B/Temple/B21/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018239	CY018239	-	1516	6	-	Influenza B virus (B/Temple/B24/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018247	CY018247	-	1516	6	-	Influenza B virus (B/Temple/B30/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018255	CY018255	-	1525	6	-	Influenza B virus (B/Houston/B79/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018263	CY018263	-	1518	6	-	Influenza B virus (B/Houston/B81/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018271	CY018271	-	1516	6	-	Influenza B virus (B/Houston/B84/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018279	CY018279	-	1515	6	-	Influenza B virus (B/Houston/B86/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018287	CY018287	-	1524	6	-	Influenza B virus (B/Houston/B87/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018295	CY018295	-	1516	6	-	Influenza B virus (B/Houston/B88/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018303	CY018303	-	1516	6	-	Influenza B virus (B/Houston/B720/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018311	CY018311	-	1516	6	-	Influenza B virus (B/Houston/B745/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018319	CY018319	-	1516	6	-	Influenza B virus (B/Houston/B756/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018327	CY018327	-	1505	6	-	Influenza B virus (B/Houston/B787/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018335	CY018335	-	1514	6	-	Influenza B virus (B/Houston/B846/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018343	CY018343	-	1516	6	-	Influenza B virus (B/Houston/B850/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018351	CY018351	-	1516	6	-	Influenza B virus (B/Panama/45/1990)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018359	CY018359	-	1516	6	-	Influenza B virus (B/Alaska/12/1996)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018367	CY018367	-	1505	6	-	Influenza B virus (B/Florida/02/2006)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018375	CY018375	-	1505	6	-	Influenza B virus (B/Michigan/04/2006)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018383	CY018383	-	1513	6	-	Influenza B virus (B/St. Petersburg/14/2006)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018391	CY018391	-	1511	6	-	Influenza B virus (B/Egypt/2040/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018399	CY018399	-	1517	6	-	Influenza B virus (B/Florida/02/1998)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018407	CY018407	-	1516	6	-	Influenza B virus (B/Georgia/02/1998)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018415	CY018415	-	1497	6	-	Influenza B virus (B/Auckland/01/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018423	CY018423	-	1517	6	-	Influenza B virus (B/Romania/217/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018431	CY018431	-	1511	6	-	Influenza B virus (B/Kouchi/193/1999)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018439	CY018439	-	1516	6	-	Influenza B virus (B/Brazil/975/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018447	CY018447	-	1516	6	-	Influenza B virus (B/Mexico/84/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018455	CY018455	-	1516	6	-	Influenza B virus (B/Hong Kong/553a/2003)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018463	CY018463	-	1515	6	-	Influenza B virus (B/Hawaii/11/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018471	CY018471	-	1516	6	-	Influenza B virus (B/Alaska/16/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018479	CY018479	-	1521	6	-	Influenza B virus (B/Texas/06/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018487	CY018487	-	1523	6	-	Influenza B virus (B/Canada/16188/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018495	CY018495	-	1516	6	-	Influenza B virus (B/Hong Kong/542/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018503	CY018503	-	1516	6	-	Influenza B virus (B/Hong Kong/557/2000)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018511	CY018511	-	1516	6	-	Influenza B virus (B/Colorado/04/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018519	CY018519	-	1516	6	-	Influenza B virus (B/Hawaii/13/2004)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018527	CY018527	-	1515	6	-	Influenza B virus (B/Nepal/1331/2005)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018535	CY018535	-	1516	6	-	Influenza B virus (B/Russia/22/1995)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018543	CY018543	-	1525	6	-	Influenza B virus (B/Bucharest/311/1998)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018551	CY018551	-	1516	6	-	Influenza B virus (B/Hong Kong/70/1996)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018559	CY018559	-	1523	6	-	Influenza B virus (B/Osaka/547/1997)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018567	CY018567	-	1505	6	-	Influenza B virus (B/Singapore/31/1998)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018575	CY018575	-	1502	6	-	Influenza B virus (B/Ann Arbor/1994)	-	-	-	-	-	-	-
alignment/AL_IBV_SEG6/member/ncbi-nuccore-ibv/CY018583	CY018583	-	1505	6	-	Influenza B virus (B/Georgia/04/1998)	-	-	-	-	-	-	-
