taxon	sequenceID	Pubmed ID	length	gb_segment	name	full_name	lab_construct	isolate	sample_date	place_sampled	country	collection_year	host_sci_name
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/KM392491	KM392491	-	2195	3	IDV	Influenza D virus (D/bovine/Kansas/13-21/2012)	-	-	-	-	USA	2012	Bos taurus
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/KM392498	KM392498	-	2195	3	IDV	Influenza D virus (D/bovine/Kansas/14-22/2012)	-	-	-	-	USA	2012	Bos taurus
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/KM392505	KM392505	-	2195	3	IDV	Influenza D virus (D/bovine/Kansas/11-8/2012)	-	-	-	-	USA	2012	Bos taurus
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/KT581411	KT581411	-	2195	3	IDV	Influenza D virus (D/bovine/Mississippi/C00046N/2014)	-	-	-	Mississippi	USA: Mississippi	2014	Bos taurus; 6 to 8 months
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/KT592517	KT592517	26812282	2195	3	IDV	Influenza D virus (D/bovine/Italy/1/2014)	-	-	-	-	Italy	2014	Bos taurus
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/KT592525	KT592525	26812282	2193	3	IDV	Influenza D virus (D/bovine/Italy/46484/2015)	-	-	-	-	Italy	2015	Bos taurus
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/KT592532	KT592532	26812282	2195	3	IDV	Influenza D virus (D/swine/Italy/199724-3/2015)	-	-	-	-	Italy	2015	Sus scrofa
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/KU710426	KU710426	27154756	2195	3	IDV	Influenza D virus (D/bovine/Mexico/S7/2015)	-	-	-	-	Mexico	2015	Bos taurus
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/KU710427	KU710427	27154756	2194	3	IDV	Influenza D virus (D/bovine/Mexico/S8/2015)	-	-	-	-	Mexico	2015	Bos taurus
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/KU710428	KU710428	27154756	2195	3	IDV	Influenza D virus (D/bovine/Mexico/S56/2015)	-	-	-	-	Mexico	2015	Bos taurus
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/KU710429	KU710429	27154756	2195	3	IDV	Influenza D virus (D/bovine/Mexico/S62/2015)	-	-	-	-	Mexico	2015	Bos taurus
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/KX768819	KX768819	28916759	2213	3	IDV	Influenza D virus (D/swine/Italy/268344-2/2015)	-	-	-	-	Italy	2015	Sus scrofa
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/KX768826	KX768826	28916759	2195	3	IDV	Influenza D virus (D/swine/Italy/173287-4/2016)	-	-	-	-	Italy	2016	Sus scrofa
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/KX768833	KX768833	28916759	2195	3	IDV	Influenza D virus (D/swine/Italy/254578/2015)	-	-	-	-	Italy	2015	Sus scrofa
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/KX768840	KX768840	28916759	2195	3	IDV	Influenza D virus (D/swine/Italy/354017/2015)	-	-	-	-	Italy	2015	Sus scrofa
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/LC128437	LC128437	27434213	2195	3	IDV	Influenza D virus (D/bovine/Ibaraki/7768/2016)	-	-	-	-	Japan	2016	Bos taurus
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/LC270267	LC270267	29143492	2195	3	IDV	Influenza D virus (D/bovine/Miyazaki/B22/2016)	-	-	-	Miyazaki	Japan:Miyazaki	2016	Bos taurus
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/LC318667	LC318667	29321324	2195	3	IDV	Influenza D virus (D/bovine/Yamagata/10710/2016)	-	-	-	Yamagata	Japan: Yamagata	2016	Bos taurus
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/MG720238	MG720238	-	2166	3	IDV	Influenza D virus (D/bovine/France/5920/2014)	-	5920	-	-	France	2014	Bos taurus
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/MK054180	MK054180	-	2133	3	IDV	Influenza D virus	-	-	-	Kentucky	USA: Kentucky	2017	Sus scrofa
alignment/AL_IDV_SEG3/member/ncbi-idv-nuccore/MK101120	MK101120	-	2150	3	IDV	Influenza D virus	-	-	-	-	United Kingdom	2017	Bos taurus
