taxon	sequenceID	Pubmed ID	length	gb_segment	name	full_name	lab_construct	isolate	sample_date	place_sampled	country	collection_year	host_sci_name
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239418	CY239418	-	2009	4	-	Influenza C virus (C/Minnesota/01/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239421	CY239421	-	1990	4	-	Influenza C virus (C/Minnesota/02/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239422	CY239422	-	2026	4	-	Influenza C virus (C/Minnesota/03/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239424	CY239424	-	1994	4	-	Influenza C virus (C/Minnesota/04/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239427	CY239427	-	2000	4	-	Influenza C virus (C/Minnesota/05/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239428	CY239428	-	1946	4	-	Influenza C virus (C/Minnesota/06/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239430	CY239430	-	1946	4	-	Influenza C virus (C/Minnesota/07/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239433	CY239433	-	1992	4	-	Influenza C virus (C/Minnesota/08/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239435	CY239435	-	1950	4	-	Influenza C virus (C/Minnesota/09/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239436	CY239436	-	1987	4	-	Influenza C virus (C/Minnesota/10/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239438	CY239438	-	2037	4	-	Influenza C virus (C/Minnesota/12/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239440	CY239440	-	2038	4	-	Influenza C virus (C/Minnesota/13/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239442	CY239442	-	2035	4	-	Influenza C virus (C/Minnesota/14/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239444	CY239444	-	2036	4	-	Influenza C virus (C/Minnesota/15/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239446	CY239446	-	2034	4	-	Influenza C virus (C/Minnesota/16/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239447	CY239447	-	2029	4	-	Influenza C virus (C/Minnesota/17/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239448	CY239448	-	2035	4	-	Influenza C virus (C/Minnesota/18/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239450	CY239450	-	2024	4	-	Influenza C virus (C/Minnesota/19/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239452	CY239452	-	2033	4	-	Influenza C virus (C/Minnesota/20/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239454	CY239454	-	2010	4	-	Influenza C virus (C/Minnesota/21/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239455	CY239455	-	2042	4	-	Influenza C virus (C/Minnesota/22/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239457	CY239457	-	2027	4	-	Influenza C virus (C/Minnesota/23/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239459	CY239459	-	2027	4	-	Influenza C virus (C/Minnesota/24/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239461	CY239461	-	2001	4	-	Influenza C virus (C/Minnesota/25/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239463	CY239463	-	2033	4	-	Influenza C virus (C/Minnesota/26/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239465	CY239465	-	2038	4	-	Influenza C virus (C/Minnesota/03/2014)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239467	CY239467	-	2040	4	-	Influenza C virus (C/Minnesota/04/2014)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239469	CY239469	-	2040	4	-	Influenza C virus (C/Minnesota/27/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239471	CY239471	-	2040	4	-	Influenza C virus (C/Minnesota/28/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239473	CY239473	-	2036	4	-	Influenza C virus (C/Minnesota/29/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239475	CY239475	-	2043	4	-	Influenza C virus (C/Minnesota/30/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239477	CY239477	-	2038	4	-	Influenza C virus (C/Minnesota/31/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239479	CY239479	-	2041	4	-	Influenza C virus (C/Minnesota/32/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239481	CY239481	-	2043	4	-	Influenza C virus (C/Minnesota/33/2015)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/CY239484	CY239484	-	2031	4	-	Influenza C virus (C/Minnesota/01/2016)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/D28967	D28967	8030242	1999	4	-	Influenza C virus (C/Yamagata/7/88)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/D28968	D28968	8030242	2012	4	-	Influenza C virus (C/Yamagata/8/88)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/D28969	D28969	8030242	2023	4	-	Influenza C virus (C/Yamagata/9/88)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/D28970	D28970	8030242	1997	4	-	Influenza C virus (C/Aichi/1/81)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/D28971	D28971	8030242	2019	4	-	Influenza C virus (C/Yamagata/26/81)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/D30697	D30697	7996155	1987	4	-	Influenza C virus (C/Nara/2/85)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/D49361	D49361	8578866	1983	4	-	Influenza C virus (C/Yamagata/10/89)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/D78433	D78433	8757991	1961	4	-	Influenza C virus (C/Yamagata/5/92)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/D88427	D88427	-	1983	4	-	Influenza C virus (C/Miyagi/2/93)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/D88428	D88428	-	2012	4	-	Influenza C virus (C/Yamagata/4/89)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/FR671422	FR671422	20838663	2073	4	-	Influenza C virus (C/JJ/1950)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/GQ853452	GQ853452	-	1988	4	-	Influenza C virus (C/Singapore/DSO-070203/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/GQ853453	GQ853453	-	1983	4	-	Influenza C virus (C/Singapore/DSO-070170/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/GQ853454	GQ853454	-	1997	4	-	Influenza C virus (C/Singapore/DSO-070193/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/GQ853455	GQ853455	-	1987	4	-	Influenza C virus (C/Singapore/DSO-050530/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/HM748623	HM748623	21396539	1946	4	-	Influenza C virus (C/Catalonia/1824/2009)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/HM748624	HM748624	21396539	1946	4	-	Influenza C virus (C/Catalonia/1754/2009)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/HM748625	HM748625	21396539	1946	4	-	Influenza C virus (C/Catalonia/1945/2009)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/HM748626	HM748626	21396539	1946	4	-	Influenza C virus (C/Catalonia/2072/2009)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/HM748627	HM748627	21396539	1946	4	-	Influenza C virus (C/Catalonia/1372/2009)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/HM748628	HM748628	21396539	1946	4	-	Influenza C virus (C/Catalonia/1373/2009)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/HM748629	HM748629	21396539	1946	4	-	Influenza C virus (C/Catalonia/1266/2009)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/HM748630	HM748630	21396539	1946	4	-	Influenza C virus (C/Catalonia/1284/2009)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/HM748631	HM748631	21396539	1946	4	-	Influenza C virus (C/Catalonia/1318/2009)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/HM748632	HM748632	21396539	1946	4	-	Influenza C virus (C/Catalonia/1430/2009)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/HM748633	HM748633	21396539	1946	4	-	Influenza C virus (C/Catalonia/1457/2009)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/HM748634	HM748634	21396539	1946	4	-	Influenza C virus (C/Catalonia/2588/2010)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/JN899406	JN899406	-	1199	4	-	Influenza C virus (C/Melbourne/2/2011)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/JQ045710	JQ045710	-	410	4	-	Influenza C virus (C/Melbourne/1/2011)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/JX080409	JX080409	-	1807	4	-	Influenza C virus (C/Alberta/2921/2011)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/JX080410	JX080410	-	1807	4	-	Influenza C virus (C/Alberta/3087/2011)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/JX080411	JX080411	-	1807	4	-	Influenza C virus (C/Alberta/3502/2011)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/JX080412	JX080412	-	1807	4	-	Influenza C virus (C/Alberta/4753/2011)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/JX080413	JX080413	-	1807	4	-	Influenza C virus (C/Alberta/4941/2011)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/JX080414	JX080414	-	1807	4	-	Influenza C virus (C/Alberta/10161/2011)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/JX129180	JX129180	23594251	957	4	-	Influenza C virus (C/Milan/128/2009)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/JX129181	JX129181	23594251	957	4	-	Influenza C virus (C/Milan/550/2008)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/JX129182	JX129182	23594251	957	4	-	Influenza C virus (C/Milan/1101/2009)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/JX129183	JX129183	23594251	973	4	-	Influenza C virus (C/Milan/1130/2010)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/JX129184	JX129184	23594251	973	4	-	Influenza C virus (C/Milan/976/2010)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/JX947861	JX947861	23523822	1944	4	-	Influenza C virus (C/Eastern India/1202/2011)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/KM504280	KM504280	-	2073	4	-	Influenza C virus (C/Victoria/2/2012)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/KM507548	KM507548	-	1883	4	-	Influenza C virus (C/India/P121719/2012)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/KM507555	KM507555	-	1942	4	-	Influenza C virus (C/India/P135047/2013)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/KT232085	KT232085	-	1926	4	-	Influenza C virus (C/India/P119564/2011)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/KT835350	KT835350	26655269	1817	4	-	Influenza C virus (C/Scotland/5500/2007)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/KT835351	KT835351	26655269	1817	4	-	Influenza C virus (C/Scotland/6855/2007)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/KT835352	KT835352	26655269	1817	4	-	Influenza C virus (C/Scotland/7274/2007)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/KT835353	KT835353	26655269	1817	4	-	Influenza C virus (C/Scotland/7383/2007)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/KT835354	KT835354	26655269	1817	4	-	Influenza C virus (C/Scotland/7482/2007)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122632	LC122632	27384661	1986	4	-	Influenza C virus (C/Taylor/1233/1947)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122633	LC122633	27384661	1986	4	-	Influenza C virus (C/Great Lakes/1167/1954)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122634	LC122634	27384661	1986	4	-	Influenza C virus (C/California/78)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122635	LC122635	27384661	1983	4	-	Influenza C virus (C/Mississippi/80)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122636	LC122636	27384661	1986	4	-	Influenza C virus (C/pig/Beijing/115/81)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122637	LC122637	27384661	1986	4	-	Influenza C virus (C/England/892/1983)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122638	LC122638	27384661	1926	4	-	Influenza C virus (C/Yamagata/5/2002)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122639	LC122639	27384661	1926	4	-	Influenza C virus (C/Miyagi/4/2002)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122640	LC122640	27384661	1926	4	-	Influenza C virus (C/Miyagi/11/2002)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122641	LC122641	27384661	1926	4	-	Influenza C virus (C/Miyagi/20/2002)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122642	LC122642	27384661	1926	4	-	Influenza C virus (C/Miyagi/28/2002)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122643	LC122643	27384661	1926	4	-	Influenza C virus (C/Miyagi/31/2002)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122644	LC122644	27384661	1926	4	-	Influenza C virus (C/Yamagata/18/2004)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122645	LC122645	27384661	1983	4	-	Influenza C virus (C/Yamagata/26/2004)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122646	LC122646	27384661	1926	4	-	Influenza C virus (C/Miyagi/25/2004)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122647	LC122647	27384661	1926	4	-	Influenza C virus (C/Miyagi/47/2004)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122648	LC122648	27384661	1986	4	-	Influenza C virus (C/Yamagata/1/2005)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122649	LC122649	27384661	1964	4	-	Influenza C virus (C/Yamagata/2/2005)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122650	LC122650	27384661	1964	4	-	Influenza C virus (C/Yamagata/3/2005)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122651	LC122651	27384661	1964	4	-	Influenza C virus (C/Miyagi/2/2005)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122652	LC122652	27384661	1986	4	-	Influenza C virus (C/Miyagi/4/2005)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122653	LC122653	27384661	1951	4	-	Influenza C virus (C/Fukuoka/1/2005)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122654	LC122654	27384661	1964	4	-	Influenza C virus (C/Fukuoka/2/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122655	LC122655	27384661	1986	4	-	Influenza C virus (C/Yamagata/1/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122656	LC122656	27384661	1986	4	-	Influenza C virus (C/Yamagata/9/2006)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-nuccore-icv/LC122657	LC122657	27384661	1986	4	-	Influenza C virus (C/Yamagata/13/2006)	-	-	-	-	-	-	-
