taxon	sequenceID	Pubmed ID	length	gb_segment	name	full_name	lab_construct	isolate	sample_date	place_sampled	country	collection_year	host_sci_name
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/D78414	D78414	8757991	469	1	ICV	Influenza C virus (C/Yamagata/7/88)	-	C/Yamagata/7/88	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/D78417	D78417	8757991	469	1	ICV	Influenza C virus (C/Yamagata/9/88)	-	C/Yamagata/9/88	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/FR671420	FR671420	20838663	2365	1	ICV	Influenza C virus (C/JJ/1950)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/JX947865	JX947865	23523822	2320	1	ICV	Influenza C virus (C/Eastern India/1202/2011)	-	-	-	-	India	2011	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/JX963126	JX963126	-	2247	1	ICV	Influenza C virus (C/Singapore/DSO-050530/2006)	-	DSO-050530	-	-	Singapore	2006	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/JX963127	JX963127	-	2229	1	ICV	Influenza C virus (C/Singapore/DSO-070170/2006)	-	DSO-070170	-	-	Singapore	2006	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/JX963128	JX963128	-	2229	1	ICV	Influenza C virus (C/Singapore/DSO-070193/2006)	-	DSO-070193	-	-	Singapore	2006	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/JX963129	JX963129	-	2242	1	ICV	Influenza C virus (C/Singapore/DSO-070203/2006)	-	DSO-070203	-	-	Singapore	2006	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/KM504277	KM504277	-	2365	1	ICV	Influenza C virus (C/Victoria/2/2012)	-	-	-	-	Australia	2012	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/KM507545	KM507545	-	2325	1	ICV	Influenza C virus (C/India/P121719/2012)	-	-	-	-	India	2012	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/KM507552	KM507552	-	2325	1	ICV	Influenza C virus (C/India/P135047/2013)	-	-	-	-	India	2013	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/KT232082	KT232082	-	2320	1	ICV	Influenza C virus (C/India/P119564/2011)	-	-	-	-	India	2011	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/KT835340	KT835340	26655269	2221	1	ICV	Influenza C virus (C/Scotland/7482/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/KT835341	KT835341	26655269	2221	1	ICV	Influenza C virus (C/Scotland/7383/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/KT835342	KT835342	26655269	2221	1	ICV	Influenza C virus (C/Scotland/7274/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/KT835343	KT835343	26655269	2221	1	ICV	Influenza C virus (C/Scotland/6855/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/KT835344	KT835344	26655269	2221	1	ICV	Influenza C virus (C/Scotland/5500/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/KY075640	KY075640	28406194	206	1	ICV	Influenza C virus (C/Lancaster/1/2015)	-	nasopharyngeal swab	-	Lancaster	United Kingdom: Lancaster	2015	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/KY075641	KY075641	28406194	245	1	ICV	Influenza C virus (C/Lancaster/1/2015)	-	nasopharyngeal swab	-	Lancaster	United Kingdom: Lancaster	2015	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123283	LC123283	27384661	2325	1	ICV	Influenza C virus (C/Taylor/1233/1947)	-	-	-	-	USA	1947	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123284	LC123284	27384661	2325	1	ICV	Influenza C virus (C/Great Lakes/1167/1954)	-	-	-	-	USA	1954	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123285	LC123285	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/64)	-	-	-	Yamagata	Japan:Yamagata	1964	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123286	LC123286	27384661	2325	1	ICV	Influenza C virus (C/Johannesburg/4/67)	-	-	-	-	South Africa	1967	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123287	LC123287	27384661	2325	1	ICV	Influenza C virus (C/Paris/1/67)	-	-	-	-	France	1967	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123288	LC123288	27384661	2325	1	ICV	Influenza C virus (C/Georgia/1/69)	-	-	-	-	USA	1969	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123289	LC123289	27384661	2325	1	ICV	Influenza C virus (C/Sapporo/71)	-	-	-	Hokkaido	Japan:Hokkaido	1971	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123290	LC123290	27384661	2325	1	ICV	Influenza C virus (C/Aomori/74)	-	-	-	Aomori	Japan:Aomori	1974	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123291	LC123291	27384661	2325	1	ICV	Influenza C virus (C/New Jersey/1/76)	-	-	-	-	USA	1976	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123292	LC123292	27384661	2325	1	ICV	Influenza C virus (C/Kanagawa/1/76)	-	-	-	Kanagawa	Japan:Kanagawa	1976	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123293	LC123293	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/77)	-	-	-	Miyagi	Japan:Miyagi	1977	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123294	LC123294	27384661	2325	1	ICV	Influenza C virus (C/California/78)	-	-	-	-	USA	1978	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123295	LC123295	27384661	2325	1	ICV	Influenza C virus (C/Kansas/1/79)	-	-	-	-	USA	1979	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123296	LC123296	27384661	2325	1	ICV	Influenza C virus (C/Greece/1/79)	-	-	-	-	Greece	1979	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123297	LC123297	27384661	2325	1	ICV	Influenza C virus (C/Kyoto/1/79)	-	-	-	Kyoto	Japan:Kyoto	1979	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123298	LC123298	27384661	2325	1	ICV	Influenza C virus (C/Shizuoka/79)	-	-	-	Shizuoka	Japan:Shizuoka	1979	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123299	LC123299	27384661	2325	1	ICV	Influenza C virus (C/Mississippi/80)	-	-	-	-	USA	1980	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123300	LC123300	27384661	2325	1	ICV	Influenza C virus (C/Aichi/1/81)	-	-	-	Aichi	Japan:Aichi	1981	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123301	LC123301	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/7/81)	-	-	-	Yamagata	Japan:Yamagata	1981	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123302	LC123302	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/10/1981)	-	-	-	Yamagata	Japan:Yamagata	1981	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123303	LC123303	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/26/81)	-	-	-	Yamagata	Japan:Yamagata	1981	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123304	LC123304	27384661	2325	1	ICV	Influenza C virus (C/pig/Beijing/115/81)	-	-	-	-	China	1981	Sus scrofa
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123305	LC123305	27384661	2325	1	ICV	Influenza C virus (C/Sao Paulo/378/82)	-	-	-	-	Brazil	1982	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123306	LC123306	27384661	2325	1	ICV	Influenza C virus (C/Nara/82)	-	-	-	Nara	Japan:Nara	1982	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123307	LC123307	27384661	2325	1	ICV	Influenza C virus (C/England/892/1983)	-	-	-	-	United Kingdom	1983	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123308	LC123308	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/7/88)	-	-	-	Yamagata	Japan:Yamagata	1988	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123309	LC123309	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/9/88)	-	-	-	Yamagata	Japan:Yamagata	1988	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123310	LC123310	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/10/89)	-	-	-	Yamagata	Japan:Yamagata	1989	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123311	LC123311	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/5/91)	-	-	-	Miyagi	Japan:Miyagi	1991	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123312	LC123312	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/4/92)	-	-	-	Yamagata	Japan:Yamagata	1992	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123313	LC123313	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/5/92)	-	-	-	Yamagata	Japan:Yamagata	1992	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123314	LC123314	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/1/93)	-	-	-	Yamagata	Japan:Yamagata	1993	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123315	LC123315	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/1/93)	-	-	-	Miyagi	Japan:Miyagi	1993	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123316	LC123316	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/3/93)	-	-	-	Miyagi	Japan:Miyagi	1993	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123317	LC123317	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/7/93)	-	-	-	Miyagi	Japan:Miyagi	1993	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123318	LC123318	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/8/96)	-	-	-	Miyagi	Japan:Miyagi	1996	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123319	LC123319	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/9/96)	-	-	-	Miyagi	Japan:Miyagi	1996	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123320	LC123320	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/8/96)	-	-	-	Yamagata	Japan:Yamagata	1996	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123321	LC123321	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/13/98)	-	-	-	Yamagata	Japan:Yamagata	1998	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123322	LC123322	27384661	2325	1	ICV	Influenza C virus (C/Aichi/1/99)	-	-	-	Aichi	Japan:Aichi	1999	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123323	LC123323	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/3/2000)	-	-	-	Yamagata	Japan:Yamagata	2000	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123324	LC123324	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/6/2000)	-	-	-	Yamagata	Japan:Yamagata	2000	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123325	LC123325	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/5/2002)	-	-	-	Yamagata	Japan:Yamagata	2002	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123326	LC123326	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/7/2002)	-	-	-	Yamagata	Japan:Yamagata	2002	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123327	LC123327	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/4/2002)	-	-	-	Miyagi	Japan:Miyagi	2002	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123328	LC123328	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/11/2002)	-	-	-	Miyagi	Japan:Miyagi	2002	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123329	LC123329	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/20/2002)	-	-	-	Miyagi	Japan:Miyagi	2002	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123330	LC123330	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/28/2002)	-	-	-	Miyagi	Japan:Miyagi	2002	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123331	LC123331	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/31/2002)	-	-	-	Miyagi	Japan:Miyagi	2002	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123332	LC123332	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/3/2004)	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123333	LC123333	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/14/2004)	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123334	LC123334	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/15/2004)	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123335	LC123335	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/18/2004)	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123336	LC123336	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/26/2004)	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123337	LC123337	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/27/2004)	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123338	LC123338	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/12/2004)	-	-	-	Miyagi	Japan:Miyagi	2004	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123339	LC123339	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/25/2004)	-	-	-	Miyagi	Japan:Miyagi	2004	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123340	LC123340	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/42/2004)	-	-	-	Miyagi	Japan:Miyagi	2004	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123341	LC123341	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/47/2004)	-	-	-	Miyagi	Japan:Miyagi	2004	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123342	LC123342	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/1/2005)	-	-	-	Yamagata	Japan:Yamagata	2005	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123343	LC123343	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/2/2005)	-	-	-	Yamagata	Japan:Yamagata	2005	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123344	LC123344	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/3/2005)	-	-	-	Yamagata	Japan:Yamagata	2005	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123345	LC123345	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/2/2005)	-	-	-	Miyagi	Japan:Miyagi	2005	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123346	LC123346	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/4/2005)	-	-	-	Miyagi	Japan:Miyagi	2005	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123347	LC123347	27384661	2325	1	ICV	Influenza C virus (C/Fukuoka/1/2005)	-	-	-	Fukuoka	Japan:Fukuoka	2005	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123348	LC123348	27384661	2325	1	ICV	Influenza C virus (C/Fukuoka/2/2006)	-	-	-	Fukuoka	Japan:Fukuoka	2006	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123349	LC123349	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/1/2006)	-	-	-	Yamagata	Japan:Yamagata	2006	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123350	LC123350	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/9/2006)	-	-	-	Yamagata	Japan:Yamagata	2006	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123351	LC123351	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/13/2006)	-	-	-	Yamagata	Japan:Yamagata	2006	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123352	LC123352	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/14/2006)	-	-	-	Yamagata	Japan:Yamagata	2006	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123353	LC123353	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/20/2006)	-	-	-	Yamagata	Japan:Yamagata	2006	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123354	LC123354	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/4/2006)	-	-	-	Miyagi	Japan:Miyagi	2006	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123355	LC123355	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/1/2007)	-	-	-	Yamagata	Japan:Yamagata	2007	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123356	LC123356	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/3/2008)	-	-	-	Yamagata	Japan:Yamagata	2008	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123357	LC123357	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/11/2008)	-	-	-	Yamagata	Japan:Yamagata	2008	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123358	LC123358	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/16/2008)	-	-	-	Yamagata	Japan:Yamagata	2008	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123359	LC123359	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/18/2008)	-	-	-	Yamagata	Japan:Yamagata	2008	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123360	LC123360	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/2/2008)	-	-	-	Miyagi	Japan:Miyagi	2008	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123361	LC123361	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/2/2010)	-	-	-	Yamagata	Japan:Yamagata	2010	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123362	LC123362	27384661	2325	1	ICV	Influenza C virus (C/Miyagi/3/2010)	-	-	-	Miyagi	Japan:Miyagi	2010	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123363	LC123363	27384661	2325	1	ICV	Influenza C virus (C/Tokyo/3/2010)	-	-	-	Tokyo	Japan:Tokyo	2010	Homo sapiens
alignment/AL_ICV_SEG1/member/ncbi-icv-nuccore/LC123364	LC123364	27384661	2325	1	ICV	Influenza C virus (C/Yamagata/1/2012)	-	-	-	Yamagata	Japan:Yamagata	2012	Homo sapiens
