taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH134842	MH134842	-	1737	NULL	Chile	2016	Anas georgica	-	B1|E1|A2|H12|A4|N5|B|B	H12N5	A/yellow-billed pintail/Chile/C14831/2016
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH502282	MH502282	-	1703	New Jersey	USA	2013	Arenaria interpres	feces	B10|E1|A7|H10|A11|N2|B|A	H10N2	A/ruddy turnstone/New Jersey/AI13-2544/2013
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH569263	MH569263	-	1701	Alaska	USA	2015	Anser canagicus	Environmental (feces)	B9|E1|A3|H3|A11|N7|B|A	H3N7	A/emperor goose/Alaska/UGAI15-8445/2015
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH578773	MH578773	-	1683	NULL	USA	2003	Arenaria interpres	-	B5|E1|A10|H9|A11|N1|A|A	H9N1	A/ruddy turnstone/Delaware Bay/95/2003
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH579159	MH579159	-	1695	NULL	USA	2007	Arenaria interpres	-	B9|E1|A10|H12|A11|N1|B|A	H12N1	A/ruddy turnstone/Delaware Bay/554/2007
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH596891	MH596891	-	1735	Delaware	USA	2002	Arenaria interpres	feces;SPF ECE	B5|E1|A3|H7|A11|N3|B|A	H7N3	A/ruddy turnstone/Delaware/650622/2002
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH598157	MH598157	-	1712	New Jersey	USA	2000	Arenaria interpres	feces;SPF ECE	B9|E1|A3|H12|A11|N5|B|A	H12N5	A/ruddy turnstone/New Jersey/AI00-1091/2000
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MH613320	MH613320	-	1698	NULL	USA	2005	Arenaria interpres	-	B9|E1|A7|H11|A11|N8|B|B	H11N8	A/ruddy turnstone/Delaware Bay/446/2005
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MK077424	MK077424	-	1737	New York	USA	2018	Homo sapiens	-	B2|C1|A1|H3|A2|N2|B2|A	H3N2	A/New York/40/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MN055195	MN055195	-	1757	NULL	Chile	2018	Pygoscelis antarcticus	feces	B9|A1|A2|H11|A11|N2|B|A	H11N2	A/chinstrap penguin/Antarctica/HP04/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MN988214	MN988214	-	1689	Minnesota	USA	2018	Anas platyrhynchos	oropharyngeal/cloacal swab pool from individual bird	B10|E1|A3|H2|A11|N3|B|A	H2N3	A/mallard/Minnesota/MN18-WB1-025A/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW109584	MW109584	-	1701	Jiangxi	China	2017	Environment	swab	A4|D1|A5|H6|A8|N6|A|A	H6N6	A/environment/Jiangxi/2.16_SRGFYK103-E/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW333286	MW333286	33932612	1776	Kaohsiung	Taiwan	2016	Gallus gallus	brain	A5|D1|A12|H5|A8|N8|A|A	H5N8	A/chicken/Kaohsiung/16040021-1/2016
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW342700	MW342700	-	1704	Kagoshima	Japan	2020	Mareca falcata	feces	A5|D1|A12|H5|A8|N8|A|A	H5N8	A/falcated duck/Kagoshima/KU-d3/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW547678	MW547678	-	1686	Gunsan	South Korea	2006	Aves	Geumgang	A5|D1|A12|H10|A8|N9|A|B	H10N9	A/aquatic bird/Gunsan/145/2006
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW848663	MW848663	-	1778	NULL	Spain	2019	Sus scrofa	Lungs	A3|D1|A4|H1|A8|N2|A|A	H1N2	A/swine/Spain/25001-2/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW857526	MW857526	-	1639	NULL	Thailand	2015	Anseriformes sp.	cloacal swab	A5|D1|A12|H11|A6|N7|B|A	H11N7	A/duck/Thailand/CU-16340C/2015
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW875653	MW875653	-	1713	NULL	USA	2020	Arenaria interpres	feces	B10|E1|A11|H4|A11|N9|B|A	H4N9	A/ruddy turnstone/Delaware Bay/235/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW876042	MW876042	-	1735	NULL	USA	2020	Arenaria interpres	feces	B10|E1|A3|H11|A11|N3|B|A	H11N3	A/ruddy turnstone/Delaware Bay/209/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MW876090	MW876090	-	1712	NULL	USA	2020	Arenaria interpres	feces	B10|E1|A11|H12|A11|N1|B|A	H12N1	A/ruddy turnstone/Delaware Bay/218/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MZ565044	MZ565044	-	1695	Jalisco	Mexico	2019	Gallus gallus	cloacal swab	B9|E1|A10|H5|A10|N2|B3|B	H5N2	A/chicken/Jalisco/CPA-06432-19/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MZ565340	MZ565340	-	1695	Queretaro	Mexico	2019	Gallus gallus	tracheal swab	B9|E1|A10|H5|A10|N2|B3|B	H5N2	A/chicken/Queretaro/CPA-03805-19/2019
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MZ565610	MZ565610	-	1770	NULL	Iceland	2012	Larus fuscus	cloacal swab	B4|D1|A12|H2|A8|N7|A|A	H2N7	A/lesser black-backed gull/Iceland/1656/2012
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/MZ945740	MZ945740	-	1777	NULL	Spain	2017	Sus scrofa	nasal swab	A3|D1|A4|H1|A8|N2|B|A	H1N2	A/swine/Spain/45600-2/2017
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/NC_002017	NC_002017	7278968	1778	Puerto Rico	USA	1934	Homo sapiens	nasal swab	B2|A1|A1|H1|A2|N1|B|A	H1N1	A/Puerto Rico/8/1934
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/NC_007366	NC_007366	-	1762	Tompkins County, NY	USA	2004	Homo sapiens	gender:M; age:16y	B2|C1|A1|H3|A2|N2|B2|A	H3N2	A/New York/392/2004
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL370767	OL370767	-	1695	Tasmania, King Island	Australia	2018	Arenaria interpres	pooled cloacal and oropharyngeal swab	A5|D1|A12|H12|A8|N5|A|A	H12N5	A/ruddy turnstone/King Island/13149/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL371255	OL371255	-	1692	Victoria	Australia	2014	Anseriformes sp.	pooled fecal swabs	A3|B1|A12|H5|A9|N9|A|A	H5N9	A/wild duck/Victoria/14-0961-1/2014
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL371511	OL371511	-	1683	South Australia	Australia	2018	Aves	pooled fecal swabs	A3|B1|A12|H9|A9|N5|A|A	H9N5	A/wild waterbird/South Australia/18-9201854-12/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OL371655	OL371655	-	1701	Tasmania	Australia	2018	Aves	pooled fecal swabs	A5|D1|A12|H1|A11|N7|A|A	H1N7	A/wild waterbird/Tasmania/18-1081-5/2018
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OM373270	OM373270	-	1686	Shandong province	China	2020	Anseriformes sp.	-	A5|D1|A12|H10|A8|N8|A|A	H10N8	A/swan/Shandong/W3875/2020
alignment/AL_IAV_SEG4/member/iav-ncbi-refseqs-seg4/OM966127	OM966127	-	1703	NULL	USA	2021	Arenaria interpres	feces	B10|E1|A11|H10|A11|N9|B|A	H10N9	A/Ruddy Turnstone/Delaware/49/2021
