taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_IAV_SEG1/member/iav-ncbi-curated-segment-1/MT824626	MT824626	-	2331	-	USA	2017	Anas acuta	Cloacal	B10|E1|A3|H11|A11|N3|B|B	H11N3	A/Northern Pintail/Ohio/17OS5380/2017
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/MW109581	MW109581	-	2280	Jiangxi	China	2017	Environment	swab	A4|D1|A5|H6|A8|N6|A|A	H6N6	A/environment/Jiangxi/2.16_SRGFYK103-E/2017
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/MW333283	MW333283	33932612	2341	Kaohsiung	Taiwan	2016	Gallus gallus	brain	A5|D1|A12|H5|A8|N8|A|A	H5N8	A/chicken/Kaohsiung/16040021-1/2016
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/MW342697	MW342697	-	2280	Kagoshima	Japan	2020	Mareca falcata	feces	A5|D1|A12|H5|A8|N8|A|A	H5N8	A/falcated duck/Kagoshima/KU-d3/2020
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/MW547561	MW547561	-	2280	Gunsan	South Korea	2006	Aves	Geumgang	A5|D1|A12|H10|A8|N9|A|B	H10N9	A/aquatic bird/Gunsan/145/2006
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/MW848669	MW848669	-	2341	NULL	Spain	2019	Sus scrofa	Lungs	A3|D1|A4|H1|A8|N2|A|A	H1N2	A/swine/Spain/25001-2/2019
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/MW857523	MW857523	-	2280	NULL	Thailand	2015	Anseriformes sp.	cloacal swab	A5|D1|A12|H11|A6|N7|B|A	H11N7	A/duck/Thailand/CU-16340C/2015
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/MW875655	MW875655	-	2316	NULL	USA	2020	Arenaria interpres	feces	B10|E1|A11|H4|A11|N9|B|A	H4N9	A/ruddy turnstone/Delaware Bay/235/2020
alignment/AL_IAV_SEG1/member/iav-ncbi-curated-segment-1/MW875725	MW875725	-	2316	-	USA	2020	Arenaria interpres	feces	B10|E1|A3|H11|A11|N3|B|A	H11N3	A/ruddy turnstone/Delaware Bay/231/2020
alignment/AL_IAV_SEG1/member/iav-ncbi-curated-segment-1/MW875792	MW875792	-	2316	-	USA	2020	Arenaria interpres	feces	B10|E1|A3|H11|A11|N3|B|A	H11N3	A/ruddy turnstone/Delaware Bay/232/2020
alignment/AL_IAV_SEG1/member/iav-ncbi-curated-segment-1/MW876049	MW876049	-	2316	-	-	-	-	-	-	-	A/ruddy turnstone/Delaware Bay/209/2020
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/MW876049	MW876049	-	2316	NULL	USA	2020	Arenaria interpres	feces	B10|E1|A3|H11|A11|N3|B|A	H11N3	A/ruddy turnstone/Delaware Bay/209/2020
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/MW876095	MW876095	-	2316	NULL	USA	2020	Arenaria interpres	feces	B10|E1|A11|H12|A11|N1|B|A	H12N1	A/ruddy turnstone/Delaware Bay/218/2020
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/MZ565041	MZ565041	-	2280	Jalisco	Mexico	2019	Gallus gallus	cloacal swab	B9|E1|A10|H5|A10|N2|B3|B	H5N2	A/chicken/Jalisco/CPA-06432-19/2019
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/MZ565337	MZ565337	-	2280	Queretaro	Mexico	2019	Gallus gallus	tracheal swab	B9|E1|A10|H5|A10|N2|B3|B	H5N2	A/chicken/Queretaro/CPA-03805-19/2019
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/MZ565617	MZ565617	-	2296	NULL	Iceland	2012	Larus fuscus	cloacal swab	B4|D1|A12|H2|A8|N7|A|A	H2N7	A/lesser black-backed gull/Iceland/1656/2012
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/MZ945737	MZ945737	-	2341	NULL	Spain	2017	Sus scrofa	nasal swab	A3|D1|A4|H1|A8|N2|B|A	H1N2	A/swine/Spain/45600-2/2017
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/NC_002023	NC_002023	7060132	2341	Puerto Rico	USA	1934	Homo sapiens	nasal swab	B2|A1|A1|H1|A2|N1|B|A	H1N1	A/Puerto Rico/8/1934
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/NC_007373	NC_007373	-	2341	Tompkins County, NY	USA	2004	Homo sapiens	gender:M; age:16y	B2|C1|A1|H3|A2|N2|B2|A	H3N2	A/New York/392/2004
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/OL370764	OL370764	-	2280	Tasmania, King Island	Australia	2018	Arenaria interpres	pooled cloacal and oropharyngeal swab	A5|D1|A12|H12|A8|N5|A|A	H12N5	A/ruddy turnstone/King Island/13149/2018
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/OL371252	OL371252	-	2280	Victoria	Australia	2014	Anseriformes sp.	pooled fecal swabs	A3|B1|A12|H5|A9|N9|A|A	H5N9	A/wild duck/Victoria/14-0961-1/2014
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/OL371508	OL371508	-	2280	South Australia	Australia	2018	Aves	pooled fecal swabs	A3|B1|A12|H9|A9|N5|A|A	H9N5	A/wild waterbird/South Australia/18-9201854-12/2018
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/OL371652	OL371652	-	2280	Tasmania	Australia	2018	Aves	pooled fecal swabs	A5|D1|A12|H1|A11|N7|A|A	H1N7	A/wild waterbird/Tasmania/18-1081-5/2018
alignment/AL_IAV_SEG1/member/iav-ncbi-curated-segment-1/OL372188	OL372188	-	2280	-	Australia	2018	Aves	pooled fecal swabs	A5|D1|A12|H11|A11|N3|A|A	H11N3	A/wild waterfowl/Western Australia/AS18-1331-10/2018
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/OM373267	OM373267	-	2280	Shandong province	China	2020	Anseriformes sp.	-	A5|D1|A12|H10|A8|N8|A|A	H10N8	A/swan/Shandong/W3875/2020
alignment/AL_IAV_SEG1/member/iav-ncbi-refseqs-seg1/OM966133	OM966133	-	2316	NULL	USA	2021	Arenaria interpres	feces	B10|E1|A11|H10|A11|N9|B|A	H10N9	A/Ruddy Turnstone/Delaware/49/2021
