taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/CY241068	CY241068	-	2201	Cape May Co., NJ	USA	2016	Environment	-	B10|E1|A3|H10|A5|N2|B|B	H10N2	A/environment/New Jersey/UGAI16-1117/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/DQ376803	DQ376803	17274295	2233	NULL	Taiwan	1999	Gallus gallus	-	A3|D1|A12|H6|A8|N1|A|A	H6N1	A/chicken/Taiwan/0705/99
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/EU030983	EU030983	17997603	2209	NULL	USA	2006	Leucophaeus atricilla	allantoic fluid harvested from an infected egg	B10|E1|A3|H7|A11|N3|B|A	H7N3	A/laughing gull/Delaware/42/06
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/KJ361905	KJ361905	-	2233	-	USA	2004	Anas platyrhynchos	cloacal swab	B9|E1|A11|H11|A11|N3|B|B	H11N3	A/call duck/Maryland/S698/2004
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/KJ413540	KJ413540	25056712	2228	-	USA	2013	Anas discors	-	B10|E1|A3|H11|A11|N3|B|A	H11N3	A/blue-winged teal/TX/AI13-1009/2013
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/KU322270	KU322270	28791803	2189	NULL	Italy	2012	Homo sapiens	-	B2|C1|A1|H3|A2|N2|B2|A	H3N2	A/Parma/58/2012
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/KX028811	KX028811	27142079	2151	-	China	2013	Anseriformes sp.	fecal samples	A3|D1|A5|H11|A8|N3|A|A	H11N3	A/duck/Zhejiang/727D2/2013
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/KX028812	KX028812	27142079	2151	-	China	2013	Anseriformes sp.	fecal samples	A3|D1|A5|H11|A8|N3|A|A	H11N3	A/duck/Zhejiang/727D7/2013
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/KX028813	KX028813	27142079	2151	-	China	2013	Anseriformes sp.	fecal samples	A3|D1|A5|H11|A8|N3|A|A	H11N3	A/duck/Zhejiang/727D9/2013
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/KX028814	KX028814	27142079	2151	-	China	2013	Anseriformes sp.	fecal samples	A3|D1|A5|H11|A8|N3|A|A	H11N3	A/duck/Zhejiang/727D22/2013
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/KX028815	KX028815	27142079	2151	-	China	2013	Anseriformes sp.	fecal samples	A3|D1|A5|H11|A8|N3|A|A	H11N3	A/duck/Zhejiang/727D25/2013
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/KX028816	KX028816	27142079	2151	-	China	2013	Anseriformes sp.	fecal samples	A3|D1|A5|H11|A8|N3|A|A	H11N3	A/duck/Zhejiang/727D26/2013
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/KX365073	KX365073	-	2233	-	Guatemala	2012	Anas discors	-	B10|E1|A3|H11|A11|N3|B|A	H11N3	A/blue-winged teal/Guatemala/CIP049H110-36/2012
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/KX978513	KX978513	-	2233	NULL	Netherlands	2009	Anas platyrhynchos	-	A5|D1|A12|H7|A8|N7|A|A	H7N7	A/mallard duck/Netherlands/2/2009
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/KX979204	KX979204	-	2233	NULL	Netherlands	2010	Chroicocephalus ridibundus	-	A2|E1|A6|-|A7|N8|A|A	HXN8	A/black-headed gull/Netherlands/10/2010
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/KX979457	KX979457	-	2233	NULL	Netherlands	2007	Anas platyrhynchos	-	A3|D1|A12|H10|A8|N7|A|B	H10N7	A/mallard duck/Netherlands/1/2007
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/KY415804	KY415804	-	2225	NULL	China	2016	Columba livia	pigeon fecal	A5|D1|A12|H2|A8|N8|A|A	H2N8	A/Pigeon/Longquan/LQ67/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/KY561086	KY561086	-	2201	-	USA	2015	Anas platyrhynchos	-	B10|E1|A3|H11|A11|N3|B|A	H11N3	A/mallard duck/Ohio/15OS7510/2015
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/KY561219	KY561219	-	2191	-	USA	2015	Anas crecca	-	B10|E1|A3|H11|A11|N3|B|A	H11N3	A/American green-winged teal/Mississippi/15OS8008/2015
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/KY575179	KY575179	-	2233	-	Mexico	2008	Anas carolinensis	cloacal swab	B9|E1|A3|H11|A11|N3|B|A	H11N3	A/green winged teal/Mexico-Sonora/701/2008
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/KY635658	KY635658	-	2200	NULL	Bangladesh	2015	Anas sp.	-	A5|D1|A12|H7|A8|N1|A|A	H7N1	A/duck/Bangladesh/24692/2015
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/KY644159	KY644159	-	2151	NULL	Chile	2016	Haematopus ater	-	B1|E1|A2|H2|A4|N2|B|A	H2N2	A/blackish oystercatcher/Chile/C6534/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/KY644315	KY644315	-	2233	-	Guatemala	2011	Anas discors	-	B9|E1|A3|H11|A11|N3|B|A	H11N3	A/blue-winged teal/Guatemala/CIP049H105-04/2011
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/KY644463	KY644463	-	2233	-	Guatemala	2012	Anas discors	-	B10|E1|A3|H11|A11|N3|B|A	H11N3	A/blue-winged teal/Guatemala/CIP049H110-37/2012
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/KY644506	KY644506	-	2228	-	Guatemala	2011	Anas clypeata	-	B9|E1|A3|H11|A11|N3|B|A	H11N3	A/northern shoveler/Guatemala/CIP049H104-69/2011
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/KY990795	KY990795	-	2233	NULL	USA	2016	Anas platyrhynchos	-	B10|E1|A3|H12|A11|N5|B|A	H12N5	A/mallard duck/California/UCD470/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/LC371817	LC371817	-	2220	Hokkaido	Japan	2014	Anseriformes sp.	-	A3|D1|A12|H8|A8|N2|A|A	H8N2	A/duck/Hokkaido/207/2014
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/LC371841	LC371841	-	2224	Hokkaido	Japan	2001	Anseriformes sp.	-	A5|D1|A11|H2|A8|N2|A|B	H2N2	A/duck/Hokkaido/95/2001
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/LC431475	LC431475	-	2214	Alaska	USA	1994	Anseriformes sp.	-	B8|E1|A7|H2|A11|N3|B|A	H2N3	A/duck/Alaska/5111/1994
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MF146777	MF146777	-	2233	-	Netherlands	2005	Anas platyrhynchos	-	A5|D1|A12|H11|A8|N3|A|B	H11N3	A/mallard duck/Netherlands/24/2005
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MF147019	MF147019	-	2233	NULL	Netherlands	2012	Chroicocephalus ridibundus	-	A2|E1|A12|-|A7|N6|A|A	HXN6	A/black-headed gull/Netherlands/57/2012
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MF147443	MF147443	-	2233	NULL	Netherlands	2008	Chroicocephalus ridibundus	-	A2|E1|A6|-|A7|N8|A|A	HXN8	A/black-headed gull/Netherlands/2/2008
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MF959972	MF959972	-	2233	NULL	Netherlands	2001	Anas platyrhynchos	-	A4|D1|A12|H3|A8|N6|A|A	H3N6	A/mallard duck/Netherlands/3/2001
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MF978419	MF978419	-	2233	NULL	USA	2016	Felidae sp.	-	B3|E1|A8|H7|A11|N2|B|B	H7N2	A/feline/New York/WVDL-16/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MG214170	MG214170	-	2151	-	China	2017	Anseriformes sp.	-	A3|D1|A5|H11|A8|N3|A|A	H11N3	A/duck/Fujian/SD061/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MG214171	MG214171	-	2151	-	China	2017	-	poultry slaughterhouse	A3|D1|A5|H11|A8|N3|A|B	H11N3	A/environment/Fujian/S1XA33/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MG279921	MG279921	-	2219	-	USA	2017	Anas crecca	-	B10|E1|A7|H11|A11|N3|B|A	H11N3	A/green-winged teal/Tennessee/17OS0664/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH134830	MH134830	-	2233	NULL	Chile	2016	Anas georgica	-	B1|E1|A2|H12|A4|N5|B|B	H12N5	A/yellow-billed pintail/Chile/C14831/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH502287	MH502287	-	2200	New Jersey	USA	2013	Arenaria interpres	feces	B10|E1|A7|H10|A11|N2|B|A	H10N2	A/ruddy turnstone/New Jersey/AI13-2544/2013
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH569262	MH569262	-	2191	Alaska	USA	2015	Anser canagicus	Environmental (feces)	B9|E1|A3|H3|A11|N7|B|A	H3N7	A/emperor goose/Alaska/UGAI15-8445/2015
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MH569294	MH569294	-	2198	-	USA	2015	Anser canagicus	Environmental (feces)	B4|E1|A7|H11|A11|N3|B|A	H11N3	A/emperor goose/Alaska/UGAI15-8460/2015
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH578790	MH578790	-	2151	NULL	USA	2005	Arenaria interpres	-	B9|E1|A7|H11|A11|N8|B|B	H11N8	A/ruddy turnstone/Delaware Bay/446/2005
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH578883	MH578883	-	2151	NULL	USA	2007	Arenaria interpres	-	B9|E1|A10|H12|A11|N1|B|A	H12N1	A/ruddy turnstone/Delaware Bay/554/2007
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH579169	MH579169	-	2151	NULL	USA	2003	Arenaria interpres	-	B5|E1|A10|H9|A11|N1|A|A	H9N1	A/ruddy turnstone/Delaware Bay/95/2003
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH596898	MH596898	-	2199	Delaware	USA	2002	Arenaria interpres	feces;SPF ECE	B5|E1|A3|H7|A11|N3|B|A	H7N3	A/ruddy turnstone/Delaware/650622/2002
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MH597386	MH597386	-	2204	-	-	-	-	-	-	-	A/ruddy turnstone/Delaware/650612/2002
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MH598162	MH598162	-	2208	New Jersey	USA	2000	Arenaria interpres	feces;SPF ECE	B9|E1|A3|H12|A11|N5|B|A	H12N5	A/ruddy turnstone/New Jersey/AI00-1091/2000
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MK077423	MK077423	-	2208	New York	USA	2018	Homo sapiens	-	B2|C1|A1|H3|A2|N2|B2|A	H3N2	A/New York/40/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MK236648	MK236648	-	2195	-	USA	2017	Anas acuta	cloacal	B10|E1|A11|H11|A11|N3|B|B	H11N3	A/northern pintail/Ohio/17OS3788/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MK237137	MK237137	-	2195	-	USA	2017	Anas platyrhynchos	cloacal	B10|E1|A11|H11|A11|N3|B|B	H11N3	A/mallard/Ohio/17OS5348/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MK237266	MK237266	-	2225	-	-	-	-	-	-	-	A/northern pintail/Ohio/17OS5380/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MK237758	MK237758	-	2195	-	USA	2017	Anas platyrhynchos	cloacal	B10|E1|A11|H11|A11|N3|B|A	H11N3	A/mallard/Ohio/17OS3004/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MK237885	MK237885	-	2195	-	USA	2017	Anas carolinensis	cloacal	B10|E1|A11|H11|A11|N3|B|A	H11N3	A/American green-winged teal/Wisconsin/17OS4004/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MK237896	MK237896	-	2195	-	USA	2017	Anas platyrhynchos	cloacal	B10|E1|A11|H11|A11|N3|B|A	H11N3	A/mallard/Wisconsin/17OS3974/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MK237973	MK237973	-	2195	-	USA	2017	Anas discors	cloacal	B10|E1|A11|H11|A11|N3|B|A	H11N3	A/blue-winged teal/Wisconsin/17OS3270/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MN055196	MN055196	-	2233	NULL	Chile	2018	Pygoscelis antarcticus	feces	B9|A1|A2|H11|A11|N2|B|A	H11N2	A/chinstrap penguin/Antarctica/HP04/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MN988213	MN988213	-	2151	Minnesota	USA	2018	Anas platyrhynchos	oropharyngeal/cloacal swab pool from individual bird	B10|E1|A3|H2|A11|N3|B|A	H2N3	A/mallard/Minnesota/MN18-WB1-025A/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MT090209	MT090209	-	2176	-	Bangladesh	2019	Anas sp.	Cloacal	A5|D1|A12|H11|A8|N3|A|B	H11N3	A/duck/Bangladesh/38803/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MT090345	MT090345	-	2176	-	Bangladesh	2019	Anas sp.	Oral-pharyngeal	A5|D1|A12|H11|A8|N3|A|A	H11N3	A/duck/Bangladesh/38285/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MT090431	MT090431	-	2176	-	Bangladesh	2019	Anas sp.	Combined cloacal and oral-pharyngeal	A5|D1|A12|H11|A8|N3|A|A	H11N3	A/duck/Bangladesh/38297/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MT090537	MT090537	-	2176	-	Bangladesh	2019	Anas sp.	Cloacal	A5|D1|A12|H11|A8|N3|A|B	H11N3	A/duck/Bangladesh/38827/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MT090552	MT090552	-	2176	-	Bangladesh	2019	Anas sp.	Combined cloacal and oral-pharyngeal	A5|D1|A12|H11|A8|N3|A|A	H11N3	A/duck/Bangladesh/38305/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MT824623	MT824623	-	2233	-	USA	2017	Anas acuta	Cloacal	B10|E1|A3|H11|A11|N3|B|B	H11N3	A/Northern Pintail/Ohio/17OS5380/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW109583	MW109583	-	2151	Jiangxi	China	2017	Environment	swab	A4|D1|A5|H6|A8|N6|A|A	H6N6	A/environment/Jiangxi/2.16_SRGFYK103-E/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW333285	MW333285	33932612	2233	Kaohsiung	Taiwan	2016	Gallus gallus	brain	A5|D1|A12|H5|A8|N8|A|A	H5N8	A/chicken/Kaohsiung/16040021-1/2016
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW342699	MW342699	-	2151	Kagoshima	Japan	2020	Mareca falcata	feces	A5|D1|A12|H5|A8|N8|A|A	H5N8	A/falcated duck/Kagoshima/KU-d3/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW547620	MW547620	-	2183	Gunsan	South Korea	2006	Aves	Geumgang	A5|D1|A12|H10|A8|N9|A|B	H10N9	A/aquatic bird/Gunsan/145/2006
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW848667	MW848667	-	2233	NULL	Spain	2019	Sus scrofa	Lungs	A3|D1|A4|H1|A8|N2|A|A	H1N2	A/swine/Spain/25001-2/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW857525	MW857525	-	2123	NULL	Thailand	2015	Anseriformes sp.	cloacal swab	A5|D1|A12|H11|A6|N7|B|A	H11N7	A/duck/Thailand/CU-16340C/2015
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW875660	MW875660	-	2208	NULL	USA	2020	Arenaria interpres	feces	B10|E1|A11|H4|A11|N9|B|A	H4N9	A/ruddy turnstone/Delaware Bay/235/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MW875721	MW875721	-	2208	-	USA	2020	Arenaria interpres	feces	B10|E1|A3|H11|A11|N3|B|A	H11N3	A/ruddy turnstone/Delaware Bay/231/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/MW875790	MW875790	-	2208	-	USA	2020	Arenaria interpres	feces	B10|E1|A3|H11|A11|N3|B|A	H11N3	A/ruddy turnstone/Delaware Bay/232/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW876043	MW876043	-	2208	NULL	USA	2020	Arenaria interpres	feces	B10|E1|A3|H11|A11|N3|B|A	H11N3	A/ruddy turnstone/Delaware Bay/209/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MW876092	MW876092	-	2208	NULL	USA	2020	Arenaria interpres	feces	B10|E1|A11|H12|A11|N1|B|A	H12N1	A/ruddy turnstone/Delaware Bay/218/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MZ565043	MZ565043	-	2151	Jalisco	Mexico	2019	Gallus gallus	cloacal swab	B9|E1|A10|H5|A10|N2|B3|B	H5N2	A/chicken/Jalisco/CPA-06432-19/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MZ565339	MZ565339	-	2151	Queretaro	Mexico	2019	Gallus gallus	tracheal swab	B9|E1|A10|H5|A10|N2|B3|B	H5N2	A/chicken/Queretaro/CPA-03805-19/2019
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MZ565615	MZ565615	-	2211	NULL	Iceland	2012	Larus fuscus	cloacal swab	B4|D1|A12|H2|A8|N7|A|A	H2N7	A/lesser black-backed gull/Iceland/1656/2012
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/MZ945739	MZ945739	-	2233	NULL	Spain	2017	Sus scrofa	nasal swab	A3|D1|A4|H1|A8|N2|B|A	H1N2	A/swine/Spain/45600-2/2017
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/NC_002022	NC_002022	7060132	2233	Puerto Rico	USA	1934	Homo sapiens	nasal swab	B2|A1|A1|H1|A2|N1|B|A	H1N1	A/Puerto Rico/8/1934
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL370766	OL370766	-	2151	Tasmania, King Island	Australia	2018	Arenaria interpres	pooled cloacal and oropharyngeal swab	A5|D1|A12|H12|A8|N5|A|A	H12N5	A/ruddy turnstone/King Island/13149/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL371254	OL371254	-	2151	Victoria	Australia	2014	Anseriformes sp.	pooled fecal swabs	A3|B1|A12|H5|A9|N9|A|A	H5N9	A/wild duck/Victoria/14-0961-1/2014
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL371510	OL371510	-	2151	South Australia	Australia	2018	Aves	pooled fecal swabs	A3|B1|A12|H9|A9|N5|A|A	H9N5	A/wild waterbird/South Australia/18-9201854-12/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OL371654	OL371654	-	2151	Tasmania	Australia	2018	Aves	pooled fecal swabs	A5|D1|A12|H1|A11|N7|A|A	H1N7	A/wild waterbird/Tasmania/18-1081-5/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-curated-segment-3/OL372190	OL372190	-	2151	-	Australia	2018	Aves	pooled fecal swabs	A5|D1|A12|H11|A11|N3|A|A	H11N3	A/wild waterfowl/Western Australia/AS18-1331-10/2018
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OM373269	OM373269	-	2151	Shandong province	China	2020	Anseriformes sp.	-	A5|D1|A12|H10|A8|N8|A|A	H10N8	A/swan/Shandong/W3875/2020
alignment/AL_IAV_SEG3/member/iav-ncbi-refseqs-seg3/OM966131	OM966131	-	2208	NULL	USA	2021	Arenaria interpres	feces	B10|E1|A11|H10|A11|N9|B|A	H10N9	A/Ruddy Turnstone/Delaware/49/2021
