taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY243416	CY243416	-	1048	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5906_02/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY262865	CY262865	-	1035	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-002/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY262873	CY262873	-	1035	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-012/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY262889	CY262889	-	1032	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-019/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY262897	CY262897	-	1035	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-021/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY262905	CY262905	-	1032	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-001/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY262913	CY262913	-	1035	-	USA	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-17-002/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY262921	CY262921	-	1032	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-004/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY262929	CY262929	-	1032	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-005/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY262937	CY262937	-	1032	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-006/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY262945	CY262945	-	1032	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-007/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY262953	CY262953	-	1032	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-008/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY262961	CY262961	-	1032	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-010/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY262969	CY262969	-	1032	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-011/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY262977	CY262977	-	1035	-	USA	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-17-012/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY262985	CY262985	-	1032	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-013/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY262993	CY262993	-	1032	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-014/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263001	CY263001	-	1032	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-015/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263009	CY263009	-	1058	-	USA	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-17-016/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263017	CY263017	-	1032	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-017/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263025	CY263025	-	1032	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-018/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263033	CY263033	-	1032	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-019/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263041	CY263041	-	1035	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-003/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263049	CY263049	-	1035	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-004/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263057	CY263057	-	1051	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-005/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263065	CY263065	-	1035	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-006/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263073	CY263073	-	1035	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-007/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263081	CY263081	-	1035	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-008/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263089	CY263089	-	1039	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-010/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263097	CY263097	-	1051	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-011/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263105	CY263105	-	1032	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-015/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263113	CY263113	-	1035	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-016/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263121	CY263121	-	1051	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-017/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263129	CY263129	-	1032	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-020/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263812	CY263812	-	1035	-	Nicaragua	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6322_07/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263828	CY263828	-	1056	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/9125_05/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263836	CY263836	-	1032	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/5870_08/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263844	CY263844	-	1035	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6430_03/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263861	CY263861	-	1035	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5641_06/2012
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263869	CY263869	-	1035	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6306_03/2012
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263877	CY263877	-	1039	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/6175_01/2014
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263893	CY263893	-	1035	-	Nicaragua	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8605_20/2017
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263901	CY263901	-	1035	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8053_07/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263909	CY263909	-	1035	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/9122_07/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263917	CY263917	-	1035	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8193_03/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263925	CY263925	-	1035	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6207_12/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263933	CY263933	-	1035	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8720_08/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263941	CY263941	-	1056	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6181_09/2016
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263949	CY263949	-	1035	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6178_07/2012
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263957	CY263957	-	1054	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5625_02/2012
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263965	CY263965	-	1035	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/4764_04/2012
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263973	CY263973	-	1035	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6830_04/2012
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263981	CY263981	-	1032	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6419_07/2012
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263989	CY263989	-	1035	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6235_08/2012
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY263997	CY263997	-	1035	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/2073_03/2012
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY264005	CY264005	-	1032	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6187_03/2012
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY264013	CY264013	-	1035	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5697_02/2012
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY264021	CY264021	-	1032	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6877_09/2012
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY264029	CY264029	-	1035	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5604_04/2012
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY264037	CY264037	-	1032	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/8419_01/2014
alignment/AL_IBV_SEG8/member/ibv-ncbi-curated-segment-8/CY264045	CY264045	-	1032	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/3511_03/2014
