taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY243308	CY243308	-	1840	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/7488_09/2014
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY243316	CY243316	-	1843	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/1660_02/2014
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY243324	CY243324	-	1829	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/7558_06/2014
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY243332	CY243332	-	1758	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/7699_03/2014
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY243340	CY243340	-	1840	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/7567_05/2014
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY243348	CY243348	-	1755	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/8070_02/2014
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY243356	CY243356	-	1850	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6714_03/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY243364	CY243364	-	1850	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8733_09/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY243372	CY243372	-	1850	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6104_08/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY243380	CY243380	-	1850	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6738_08/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY243388	CY243388	-	1850	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/9095_03/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY243396	CY243396	-	1850	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/9475_04/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY243404	CY243404	-	1850	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8778_07/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY243412	CY243412	-	1758	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5906_02/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY262861	CY262861	-	1850	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-002/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY262869	CY262869	-	1850	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-012/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY262885	CY262885	-	1847	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-019/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY262893	CY262893	-	1850	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-021/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY262901	CY262901	-	1829	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-001/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY262909	CY262909	-	1758	-	USA	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-17-002/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY262917	CY262917	-	1829	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-004/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY262925	CY262925	-	1829	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-005/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY262933	CY262933	-	1847	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-006/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY262941	CY262941	-	1829	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-007/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY262949	CY262949	-	1755	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-008/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY262957	CY262957	-	1829	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-010/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY262965	CY262965	-	1829	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-011/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY262973	CY262973	-	1844	-	USA	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-17-012/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY262981	CY262981	-	1829	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-013/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY262989	CY262989	-	1829	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-014/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY262997	CY262997	-	1847	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-015/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263005	CY263005	-	1837	-	USA	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-17-016/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263013	CY263013	-	1847	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-017/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263021	CY263021	-	1829	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-018/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263029	CY263029	-	1847	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-019/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263037	CY263037	-	1823	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-003/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263045	CY263045	-	1850	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-004/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263053	CY263053	-	1829	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-005/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263061	CY263061	-	1850	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-006/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263069	CY263069	-	1850	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-007/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263077	CY263077	-	1850	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-008/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263085	CY263085	-	1847	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-010/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263093	CY263093	-	1829	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-011/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263101	CY263101	-	1847	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-015/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263109	CY263109	-	1850	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-016/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263117	CY263117	-	1847	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-017/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263125	CY263125	-	1847	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-020/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263808	CY263808	-	1850	-	Nicaragua	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6322_07/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263824	CY263824	-	1850	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/9125_05/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263832	CY263832	-	1847	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/5870_08/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263840	CY263840	-	1850	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6430_03/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263857	CY263857	-	1850	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5641_06/2012
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263865	CY263865	-	1758	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6306_03/2012
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263873	CY263873	-	1847	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/6175_01/2014
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263889	CY263889	-	1850	-	Nicaragua	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8605_20/2017
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263897	CY263897	-	1850	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8053_07/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263905	CY263905	-	1850	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/9122_07/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263913	CY263913	-	1850	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8193_03/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263921	CY263921	-	1850	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6207_12/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263929	CY263929	-	1850	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8720_08/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263937	CY263937	-	1850	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6181_09/2016
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263945	CY263945	-	1850	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6178_07/2012
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263953	CY263953	-	1758	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5625_02/2012
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263961	CY263961	-	1850	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/4764_04/2012
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263969	CY263969	-	1850	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6830_04/2012
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263977	CY263977	-	1850	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6419_07/2012
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263985	CY263985	-	1850	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6235_08/2012
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY263993	CY263993	-	1850	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/2073_03/2012
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY264001	CY264001	-	1850	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6187_03/2012
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY264009	CY264009	-	1850	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5697_02/2012
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY264017	CY264017	-	1850	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6877_09/2012
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY264025	CY264025	-	1850	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5604_04/2012
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY264033	CY264033	-	1847	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/8419_01/2014
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/CY264041	CY264041	-	1829	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/3511_03/2014
alignment/AL_IBV_SEG4/member/ibv-ncbi-curated-segment-4/EF566115	EF566115	-	1833	-	Australia	2000	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Victoria/504/2000
