taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY262934	CY262934	-	1151	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-006/2017
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY262942	CY262942	-	1151	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-007/2017
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY262950	CY262950	-	1076	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-008/2017
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY262958	CY262958	-	1151	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-010/2017
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY262966	CY262966	-	1151	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-011/2017
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY262974	CY262974	-	1149	-	USA	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-17-012/2017
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY262982	CY262982	-	1151	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-013/2017
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY262990	CY262990	-	1136	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-014/2017
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY262998	CY262998	-	1136	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-015/2017
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263006	CY263006	-	1149	-	USA	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-17-016/2017
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263014	CY263014	-	1136	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-017/2017
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263022	CY263022	-	1151	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-018/2017
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263030	CY263030	-	1159	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-019/2017
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263038	CY263038	-	1149	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-003/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263046	CY263046	-	1149	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-004/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263054	CY263054	-	1150	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-005/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263062	CY263062	-	1149	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-006/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263070	CY263070	-	1148	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-007/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263078	CY263078	-	1149	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-008/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263086	CY263086	-	1076	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-010/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263094	CY263094	-	1150	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-011/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263102	CY263102	-	1151	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-015/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263110	CY263110	-	1149	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-016/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263118	CY263118	-	1150	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-017/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263126	CY263126	-	1076	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-020/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263809	CY263809	-	1149	-	Nicaragua	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6322_07/2017
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263825	CY263825	-	1149	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/9125_05/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263833	CY263833	-	1076	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/5870_08/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263841	CY263841	-	1149	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6430_03/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263858	CY263858	-	1145	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5641_06/2012
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263866	CY263866	-	1149	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6306_03/2012
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263874	CY263874	-	975	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/6175_01/2014
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263890	CY263890	-	1143	-	Nicaragua	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8605_20/2017
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263898	CY263898	-	1149	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8053_07/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263906	CY263906	-	1155	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/9122_07/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263914	CY263914	-	1149	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8193_03/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263922	CY263922	-	1154	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6207_12/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263930	CY263930	-	1149	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8720_08/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263938	CY263938	-	1149	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6181_09/2016
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263946	CY263946	-	1155	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6178_07/2012
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263954	CY263954	-	1144	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5625_02/2012
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263962	CY263962	-	1139	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/4764_04/2012
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263970	CY263970	-	1149	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6830_04/2012
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263978	CY263978	-	1155	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6419_07/2012
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263986	CY263986	-	1149	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6235_08/2012
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY263994	CY263994	-	1139	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/2073_03/2012
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY264002	CY264002	-	1155	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6187_03/2012
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY264010	CY264010	-	1139	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5697_02/2012
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY264018	CY264018	-	1156	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6877_09/2012
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY264026	CY264026	-	1149	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5604_04/2012
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY264034	CY264034	-	1076	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/8419_01/2014
alignment/AL_IBV_SEG7/member/ibv-ncbi-curated-segment-7/CY264042	CY264042	-	1076	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/3511_03/2014
