taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY262968	CY262968	-	1785	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-011/2017
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY262976	CY262976	-	1790	-	USA	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-17-012/2017
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY262984	CY262984	-	1683	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-013/2017
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY262992	CY262992	-	1683	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-014/2017
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263000	CY263000	-	1683	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-015/2017
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263008	CY263008	-	1683	-	USA	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-17-016/2017
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263016	CY263016	-	1788	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-017/2017
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263024	CY263024	-	1809	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-018/2017
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263032	CY263032	-	1788	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-019/2017
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263040	CY263040	-	1683	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-003/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263048	CY263048	-	1683	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-004/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263056	CY263056	-	1809	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-005/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263064	CY263064	-	1809	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-006/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263072	CY263072	-	1809	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-007/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263080	CY263080	-	1809	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-008/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263088	CY263088	-	1809	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-010/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263096	CY263096	-	1809	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-011/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263104	CY263104	-	1808	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-015/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263112	CY263112	-	1683	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-016/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263120	CY263120	-	1809	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-017/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263128	CY263128	-	1809	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-020/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263811	CY263811	-	1683	-	Nicaragua	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6322_07/2017
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263827	CY263827	-	1786	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/9125_05/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263835	CY263835	-	1683	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/5870_08/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263843	CY263843	-	1809	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6430_03/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263860	CY263860	-	1788	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5641_06/2012
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263868	CY263868	-	1683	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6306_03/2012
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263876	CY263876	-	1786	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/6175_01/2014
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263892	CY263892	-	1683	-	Nicaragua	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8605_20/2017
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263900	CY263900	-	1683	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8053_07/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263908	CY263908	-	1683	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/9122_07/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263916	CY263916	-	1790	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8193_03/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263924	CY263924	-	1683	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6207_12/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263932	CY263932	-	1809	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8720_08/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263940	CY263940	-	1683	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6181_09/2016
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263948	CY263948	-	1809	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6178_07/2012
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263956	CY263956	-	1809	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5625_02/2012
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263964	CY263964	-	1683	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/4764_04/2012
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263972	CY263972	-	1683	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6830_04/2012
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263980	CY263980	-	1683	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6419_07/2012
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263988	CY263988	-	1809	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6235_08/2012
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY263996	CY263996	-	1809	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/2073_03/2012
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY264004	CY264004	-	1683	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6187_03/2012
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY264012	CY264012	-	1809	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5697_02/2012
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY264020	CY264020	-	1809	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6877_09/2012
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY264028	CY264028	-	1683	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5604_04/2012
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY264036	CY264036	-	1683	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/8419_01/2014
alignment/AL_IBV_SEG5/member/ibv-ncbi-curated-segment-5/CY264044	CY264044	-	1788	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/3511_03/2014
