taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY262868	CY262868	-	2354	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-002/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY262876	CY262876	-	2313	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-012/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY262892	CY262892	-	2313	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-019/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY262900	CY262900	-	2351	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-021/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY262908	CY262908	-	2353	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-001/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY262916	CY262916	-	2354	-	USA	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-17-002/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY262924	CY262924	-	2313	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-004/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY262932	CY262932	-	2353	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-005/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY262940	CY262940	-	2353	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-006/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY262948	CY262948	-	2313	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-007/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY262956	CY262956	-	2353	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-008/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY262964	CY262964	-	2353	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-010/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY262972	CY262972	-	2313	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-011/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY262980	CY262980	-	2313	-	USA	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-17-012/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY262988	CY262988	-	2353	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-013/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY262996	CY262996	-	2353	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-014/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263004	CY263004	-	2313	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-015/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263012	CY263012	-	2313	-	USA	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-17-016/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263020	CY263020	-	2353	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-017/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263028	CY263028	-	2313	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-018/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263036	CY263036	-	2313	-	USA	2017	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-17-019/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263044	CY263044	-	2354	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-003/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263052	CY263052	-	2313	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-004/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263060	CY263060	-	2313	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-005/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263068	CY263068	-	2354	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-006/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263076	CY263076	-	2313	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-007/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263084	CY263084	-	2313	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-008/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263092	CY263092	-	2313	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-010/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263100	CY263100	-	2313	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-011/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263108	CY263108	-	2353	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-015/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263116	CY263116	-	2313	-	USA	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/New York/B-WC-LVD-16-016/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263124	CY263124	-	2313	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-017/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263132	CY263132	-	2313	-	USA	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/New York/B-WC-LVD-16-020/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263815	CY263815	-	2354	-	Nicaragua	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6322_07/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263831	CY263831	-	2313	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/9125_05/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263839	CY263839	-	2313	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/5870_08/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263847	CY263847	-	2313	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6430_03/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263864	CY263864	-	2354	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5641_06/2012
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263872	CY263872	-	2313	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6306_03/2012
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263880	CY263880	-	2313	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/6175_01/2014
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263896	CY263896	-	2355	-	Nicaragua	2017	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8605_20/2017
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263904	CY263904	-	2354	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8053_07/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263912	CY263912	-	2313	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/9122_07/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263920	CY263920	-	2313	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8193_03/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263928	CY263928	-	2313	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6207_12/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263936	CY263936	-	2354	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/8720_08/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263944	CY263944	-	2354	-	Nicaragua	2016	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6181_09/2016
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263952	CY263952	-	2313	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6178_07/2012
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263960	CY263960	-	2351	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5625_02/2012
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263968	CY263968	-	2313	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/4764_04/2012
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263976	CY263976	-	2313	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6830_04/2012
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263984	CY263984	-	2313	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6419_07/2012
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY263992	CY263992	-	2313	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6235_08/2012
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY264000	CY264000	-	2313	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/2073_03/2012
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY264008	CY264008	-	2313	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6187_03/2012
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY264016	CY264016	-	2313	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5697_02/2012
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY264024	CY264024	-	2313	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/6877_09/2012
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY264032	CY264032	-	2313	-	Nicaragua	2012	Homo sapiens	-	nk|nk|nk|Victoria|nk|nk|nk|nk	Victoria-	B/Nicaragua/5604_04/2012
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY264040	CY264040	-	2313	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/8419_01/2014
alignment/AL_IBV_SEG1/member/ibv-ncbi-curated-segment-1/CY264048	CY264048	-	2313	-	Nicaragua	2014	Homo sapiens	-	nk|nk|nk|Yamagata|nk|nk|nk|nk	Yamagata-	B/Nicaragua/3511_03/2014
