taxon	sequenceID	Pubmed ID	length	gb_segment	name	full_name	lab_construct	isolate	sample_date	place_sampled	country	collection_year	host_sci_name
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/KM392503	KM392503	-	2364	1	IDV	Influenza D virus (D/bovine/Kansas/11-8/2012)	-	-	-	-	USA	2012	Bos taurus
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/KT581409	KT581409	26386554	2364	1	IDV	Influenza D virus (D/bovine/Mississippi/C00046N/2014)	-	-	-	Mississippi	USA: Mississippi	2014	Bos taurus; 6 to 8 months
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/KT592516	KT592516	26812282	2364	1	IDV	Influenza D virus (D/bovine/Italy/1/2014)	-	-	-	-	Italy	2014	Bos taurus
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/KT592523	KT592523	26812282	2351	1	IDV	Influenza D virus (D/bovine/Italy/46484/2015)	-	-	-	-	Italy	2015	Bos taurus
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/KT592530	KT592530	26812282	2364	1	IDV	Influenza D virus (D/swine/Italy/199724-3/2015)	-	-	-	-	Italy	2015	Sus scrofa
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/KU710438	KU710438	27154756	2363	1	IDV	Influenza D virus (D/bovine/Mexico/S7/2015)	-	-	-	-	Mexico	2015	Bos taurus
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/KU710439	KU710439	27154756	2364	1	IDV	Influenza D virus (D/bovine/Mexico/S8/2015)	-	-	-	-	Mexico	2015	Bos taurus
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/KU710440	KU710440	27154756	2364	1	IDV	Influenza D virus (D/bovine/Mexico/S56/2015)	-	-	-	-	Mexico	2015	Bos taurus
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/KU710441	KU710441	27154756	2364	1	IDV	Influenza D virus (D/bovine/Mexico/S62/2015)	-	-	-	-	Mexico	2015	Bos taurus
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/KX768817	KX768817	28916759	2364	1	IDV	Influenza D virus (D/swine/Italy/268344-2/2015)	-	-	-	-	Italy	2015	Sus scrofa
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/KX768824	KX768824	28916759	2364	1	IDV	Influenza D virus (D/swine/Italy/173287-4/2016)	-	-	-	-	Italy	2016	Sus scrofa
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/KX768831	KX768831	28916759	2364	1	IDV	Influenza D virus (D/swine/Italy/254578/2015)	-	-	-	-	Italy	2015	Sus scrofa
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/KX768838	KX768838	28916759	2364	1	IDV	Influenza D virus (D/swine/Italy/354017/2015)	-	-	-	-	Italy	2015	Sus scrofa
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/LC128439	LC128439	27434213	2364	1	IDV	Influenza D virus (D/bovine/Ibaraki/7768/2016)	-	-	-	-	Japan	2016	Bos taurus
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/LC270265	LC270265	29143492	2364	1	IDV	Influenza D virus (D/bovine/Miyazaki/B22/2016)	-	-	-	Miyazaki	Japan:Miyazaki	2016	Bos taurus
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/LC318665	LC318665	29321324	2364	1	IDV	Influenza D virus (D/bovine/Yamagata/10710/2016)	-	-	-	Yamagata	Japan: Yamagata	2016	Bos taurus
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/MG720239	MG720239	-	2337	1	IDV	Influenza D virus (D/bovine/France/5920/2014)	-	5920	-	-	France	2014	Bos taurus
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/MK054181	MK054181	-	2319	1	IDV	Influenza D virus	-	-	-	Kentucky	USA: Kentucky	2017	Sus scrofa
alignment/AL_IDV_SEG1/member/ncbi-idv-nuccore/MK101118	MK101118	-	2320	1	IDV	Influenza D virus	-	-	-	-	United Kingdom	2017	Bos taurus
