taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/KT581411	KT581411	-	2195	-	USA	2014	Bos taurus; 6 to 8 months	nasal swab	-	-	D/bovine/Mississippi/C00046N/2014
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/KT592517	KT592517	26812282	2195	-	Italy	2014	Bos taurus	-	-	-	D/bovine/Italy/1/2014
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/KT592525	KT592525	26812282	2193	-	Italy	2015	Bos taurus	-	-	-	D/bovine/Italy/46484/2015
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/KT592532	KT592532	26812282	2195	-	Italy	2015	Sus scrofa	-	-	-	D/swine/Italy/199724-3/2015
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/KU710426	KU710426	27154756	2195	-	Mexico	2015	Bos taurus	-	-	-	D/bovine/Mexico/S7/2015
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/KU710427	KU710427	27154756	2194	-	Mexico	2015	Bos taurus	-	-	-	D/bovine/Mexico/S8/2015
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/KU710428	KU710428	27154756	2195	-	Mexico	2015	Bos taurus	-	-	-	D/bovine/Mexico/S56/2015
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/KU710429	KU710429	27154756	2195	-	Mexico	2015	Bos taurus	-	-	-	D/bovine/Mexico/S62/2015
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/KX768819	KX768819	28916759	2213	-	Italy	2015	Sus scrofa	-	-	-	D/swine/Italy/268344-2/2015
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/KX768826	KX768826	28916759	2195	-	Italy	2016	Sus scrofa	-	-	-	D/swine/Italy/173287-4/2016
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/KX768833	KX768833	28916759	2195	-	Italy	2015	Sus scrofa	-	-	-	D/swine/Italy/254578/2015
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/KX768840	KX768840	28916759	2195	-	Italy	2015	Sus scrofa	-	-	-	D/swine/Italy/354017/2015
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/LC128437	LC128437	27434213	2195	-	Japan	2016	Bos taurus	-	-	-	D/bovine/Ibaraki/7768/2016
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/LC270267	LC270267	29143492	2195	-	Japan	2016	Bos taurus	-	-	-	D/bovine/Miyazaki/B22/2016
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/LC318667	LC318667	29321324	2195	-	Japan	2016	Bos taurus	-	-	-	D/bovine/Yamagata/10710/2016
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/MG720238	MG720238	-	2166	-	France	2014	Bos taurus	lung fragment	-	-	D/bovine/France/5920/2014
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/MK054180	MK054180	-	2133	-	USA	2017	Sus scrofa	nasal swab	-	-	D/swine/Kentucky/17TOSU1262/2017
alignment/AL_IDV_SEG3/member/idv-ncbi-curated-segment-3/MK101120	MK101120	-	2150	-	United Kingdom	2017	Bos taurus	-	-	-	D/bovine/Northern Ireland/24280/2017
alignment/AL_IDV_SEG3/member/idv-ncbi-refseqs-seg3/NC_036619	NC_036619	23408893	2195	NULL	USA	2011	Sus scrofa	-	-	-	D/swine/Oklahoma/1334/2011
