taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC124992	LC124992	27384661	862	-	Japan	2002	Homo sapiens	-	-	-	C/Miyagi/28/2002
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC124993	LC124993	27384661	862	-	Japan	2002	Homo sapiens	-	-	-	C/Miyagi/31/2002
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC124994	LC124994	27384661	862	-	Japan	2004	Homo sapiens	-	-	-	C/Yamagata/3/2004
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC124997	LC124997	27384661	862	-	Japan	2004	Homo sapiens	-	-	-	C/Yamagata/18/2004
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC124998	LC124998	27384661	880	-	Japan	2004	Homo sapiens	-	-	-	C/Yamagata/26/2004
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125000	LC125000	27384661	862	-	Japan	2004	Homo sapiens	-	-	-	C/Miyagi/12/2004
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125001	LC125001	27384661	862	-	Japan	2004	Homo sapiens	-	-	-	C/Miyagi/25/2004
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125002	LC125002	27384661	862	-	Japan	2004	Homo sapiens	-	-	-	C/Miyagi/42/2004
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125003	LC125003	27384661	862	-	Japan	2004	Homo sapiens	-	-	-	C/Miyagi/47/2004
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125004	LC125004	27384661	880	-	Japan	2005	Homo sapiens	-	-	-	C/Yamagata/1/2005
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125005	LC125005	27384661	880	-	Japan	2005	Homo sapiens	-	-	-	C/Yamagata/2/2005
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125006	LC125006	27384661	880	-	Japan	2005	Homo sapiens	-	-	-	C/Yamagata/3/2005
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125007	LC125007	27384661	880	-	Japan	2005	Homo sapiens	-	-	-	C/Miyagi/2/2005
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125008	LC125008	27384661	880	-	Japan	2005	Homo sapiens	-	-	-	C/Miyagi/4/2005
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125009	LC125009	27384661	880	-	Japan	2005	Homo sapiens	-	-	-	C/Fukuoka/1/2005
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125010	LC125010	27384661	880	-	Japan	2006	Homo sapiens	-	-	-	C/Fukuoka/2/2006
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125011	LC125011	27384661	880	-	Japan	2006	Homo sapiens	-	-	-	C/Yamagata/1/2006
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125012	LC125012	27384661	880	-	Japan	2006	Homo sapiens	-	-	-	C/Yamagata/9/2006
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125013	LC125013	27384661	880	-	Japan	2006	Homo sapiens	-	-	-	C/Yamagata/13/2006
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125015	LC125015	27384661	880	-	Japan	2006	Homo sapiens	-	-	-	C/Yamagata/20/2006
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125016	LC125016	27384661	880	-	Japan	2006	Homo sapiens	-	-	-	C/Miyagi/4/2006
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125017	LC125017	27384661	880	-	Japan	2007	Homo sapiens	-	-	-	C/Yamagata/1/2007
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125018	LC125018	27384661	880	-	Japan	2008	Homo sapiens	-	-	-	C/Yamagata/3/2008
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125019	LC125019	27384661	880	-	Japan	2008	Homo sapiens	-	-	-	C/Yamagata/11/2008
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125020	LC125020	27384661	880	-	Japan	2008	Homo sapiens	-	-	-	C/Yamagata/16/2008
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125022	LC125022	27384661	880	-	Japan	2008	Homo sapiens	-	-	-	C/Miyagi/2/2008
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125024	LC125024	27384661	880	-	Japan	2010	Homo sapiens	-	-	-	C/Miyagi/3/2010
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125025	LC125025	27384661	880	-	Japan	2010	Homo sapiens	-	-	-	C/Tokyo/3/2010
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125026	LC125026	27384661	880	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/1/2012
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125027	LC125027	27384661	880	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/3/2012
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125029	LC125029	27384661	880	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/7/2012
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125030	LC125030	27384661	880	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/14/2012
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125031	LC125031	27384661	880	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/28/2012
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125033	LC125033	27384661	880	-	Japan	2012	Homo sapiens	-	-	-	C/Miyagi/2/2012
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125034	LC125034	27384661	880	-	Japan	2012	Homo sapiens	-	-	-	C/Fukuoka/1/2012
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125042	LC125042	27384661	880	-	Japan	2014	Homo sapiens	-	-	-	C/Miyagi/2/2014
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125043	LC125043	27384661	880	-	Japan	2014	Homo sapiens	-	-	-	C/Miyagi/5/2014
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125044	LC125044	27384661	880	-	Japan	2014	Homo sapiens	-	-	-	C/Miyagi/6/2014
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125045	LC125045	27384661	880	-	Japan	2014	Homo sapiens	-	-	-	C/Tokyo/1/2014
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC125046	LC125046	27384661	880	-	Japan	2014	Homo sapiens	-	-	-	C/Tokyo/4/2014
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC327658	LC327658	30068890	862	-	Japan	2016	Homo sapiens	-	-	-	C/Iwate/1/2016
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC327665	LC327665	30068890	862	-	Japan	2016	Homo sapiens	-	-	-	C/Iwate/2/2016
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC603644	LC603644	33802440	880	-	Japan	1988	Homo sapiens	-	-	-	C/Yamagata/11/88
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC603651	LC603651	33802440	880	-	Japan	2004	Homo sapiens	-	-	-	C/Yamagata/29/2004
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/LC720288	LC720288	-	1084	-	Japan	2018	Homo sapiens	nasopharyngea swab using HBTEC-ALI culture	-	-	-
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/M10087	M10087	4032535	934	-	USA	1978	Homo sapiens	-	-	-	C/California/78
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/M15088	M15088	2943076	894	-	-	-	-	-	-	-	C/Ann Arbor/1/50
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/M31007	M31007	2943076	894	-	USA	1980	Homo sapiens	-	-	-	C/Mississippi/80
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MH348119	MH348119	-	892	-	USA	2016	Bos taurus	sick calve's nasal swab	-	-	C/Bovine/Montana/12/2016
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MH828691	MH828691	32499763	880	-	Viet Nam	2014	Homo sapiens	nasopharyngeal swab	-	-	C/Vietnam/1290/2014
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MK050096	MK050096	30978620	778	-	South Korea	2015	Homo sapiens	-	-	-	C/Seoul/APD462/2015
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ330884	MZ330884	-	862	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-162/2014
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ330891	MZ330891	-	862	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-180/2014
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ330898	MZ330898	-	862	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-204/2014
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ330905	MZ330905	-	862	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-293/2014
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ330912	MZ330912	-	862	-	Philippines	2017	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-024/2017
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ330919	MZ330919	-	862	-	Philippines	2017	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-067/2017
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ330926	MZ330926	-	862	-	Philippines	2018	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-130/2018
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ330933	MZ330933	-	862	-	Philippines	2018	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-169/2018
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ330940	MZ330940	-	862	-	Philippines	2019	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-271/2019
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ330947	MZ330947	-	862	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-195/2014
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ330954	MZ330954	-	862	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-241/2014
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ330961	MZ330961	-	862	-	Philippines	2017	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-312/2017
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ330968	MZ330968	-	862	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-498/2016
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ330975	MZ330975	-	862	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-536/2016
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ330982	MZ330982	-	862	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-625/2016
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ330989	MZ330989	-	862	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-736/2016
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ330996	MZ330996	-	862	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB8-250/2014
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ331003	MZ331003	-	862	-	Philippines	2015	Homo sapiens	nasal swab	-	-	C/Palawan/061/2015
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/MZ331010	MZ331010	-	862	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Palawan/068/2014
alignment/AL_ICV_SEG7/member/icv-ncbi-refseqs-seg7/NC_006306	NC_006306	17537859	935	NULL	USA	1950	Homo sapiens	-	-	-	-
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/OK254891	OK254891	-	738	-	China	2020	Canis familiaris	nasal swab	-	-	C/canine/China/Guangzhou-1/2020
alignment/AL_ICV_SEG7/member/icv-ncbi-curated-segment-7/OK254898	OK254898	-	738	-	China	2020	Canis familiaris	nasal swab	-	-	C/canine/China/Guangzhou-2/2020
