taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123781	LC123781	27384661	1754	-	Japan	2006	Homo sapiens	-	-	-	C/Yamagata/1/2006
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123782	LC123782	27384661	1754	-	Japan	2006	Homo sapiens	-	-	-	C/Yamagata/9/2006
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123783	LC123783	27384661	1754	-	Japan	2006	Homo sapiens	-	-	-	C/Yamagata/13/2006
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123785	LC123785	27384661	1754	-	Japan	2006	Homo sapiens	-	-	-	C/Yamagata/20/2006
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123786	LC123786	27384661	1754	-	Japan	2006	Homo sapiens	-	-	-	C/Miyagi/4/2006
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123787	LC123787	27384661	1754	-	Japan	2008	Homo sapiens	-	-	-	C/Yamagata/3/2008
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123788	LC123788	27384661	1754	-	Japan	2008	Homo sapiens	-	-	-	C/Yamagata/11/2008
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123789	LC123789	27384661	1754	-	Japan	2008	Homo sapiens	-	-	-	C/Yamagata/16/2008
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123791	LC123791	27384661	1754	-	Japan	2008	Homo sapiens	-	-	-	C/Miyagi/2/2008
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123792	LC123792	27384661	1754	-	Japan	2010	Homo sapiens	-	-	-	C/Miyagi/3/2010
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123793	LC123793	27384661	1754	-	Japan	2010	Homo sapiens	-	-	-	C/Tokyo/3/2010
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123794	LC123794	27384661	1754	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/1/2012
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123795	LC123795	27384661	1754	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/3/2012
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123797	LC123797	27384661	1754	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/7/2012
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123798	LC123798	27384661	1754	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/14/2012
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123799	LC123799	27384661	1754	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/28/2012
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123801	LC123801	27384661	1754	-	Japan	2012	Homo sapiens	-	-	-	C/Miyagi/2/2012
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123802	LC123802	27384661	1754	-	Japan	2012	Homo sapiens	-	-	-	C/Fukuoka/1/2012
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123810	LC123810	27384661	1754	-	Japan	2014	Homo sapiens	-	-	-	C/Miyagi/2/2014
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123811	LC123811	27384661	1754	-	Japan	2014	Homo sapiens	-	-	-	C/Miyagi/5/2014
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123812	LC123812	27384661	1754	-	Japan	2014	Homo sapiens	-	-	-	C/Miyagi/6/2014
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123813	LC123813	27384661	1754	-	Japan	2014	Homo sapiens	-	-	-	C/Tokyo/1/2014
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC123814	LC123814	27384661	1754	-	Japan	2014	Homo sapiens	-	-	-	C/Tokyo/4/2014
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC327656	LC327656	30068890	1754	-	Japan	2016	Homo sapiens	-	-	-	C/Iwate/1/2016
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC327663	LC327663	30068890	1754	-	Japan	2016	Homo sapiens	-	-	-	C/Iwate/2/2016
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC603643	LC603643	33802440	1754	-	Japan	1988	Homo sapiens	-	-	-	C/Yamagata/11/88
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC603650	LC603650	33802440	1754	-	Japan	2004	Homo sapiens	-	-	-	C/Yamagata/29/2004
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/LC720287	LC720287	-	1792	-	Japan	2018	Homo sapiens	nasopharyngea swab using HBTEC-ALI culture	-	-	-
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MH348117	MH348117	-	1776	-	USA	2016	Bos taurus	sick calve's nasal swab	-	-	C/Bovine/Montana/12/2016
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MH828690	MH828690	32499763	1333	-	Viet Nam	2014	Homo sapiens	nasopharyngeal swab	-	-	C/Vietnam/1290/2014
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MK050100	MK050100	30978620	1747	-	South Korea	2015	Homo sapiens	-	-	-	C/Seoul/APD462/2015
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ330883	MZ330883	-	1698	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-162/2014
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ330890	MZ330890	-	1698	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-180/2014
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ330897	MZ330897	-	1698	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-204/2014
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ330904	MZ330904	-	1698	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-293/2014
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ330911	MZ330911	-	1698	-	Philippines	2017	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-024/2017
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ330918	MZ330918	-	1698	-	Philippines	2017	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-067/2017
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ330925	MZ330925	-	1698	-	Philippines	2018	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-130/2018
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ330932	MZ330932	-	1698	-	Philippines	2018	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-169/2018
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ330939	MZ330939	-	1698	-	Philippines	2019	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-271/2019
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ330946	MZ330946	-	1698	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-195/2014
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ330953	MZ330953	-	1698	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-241/2014
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ330960	MZ330960	-	1698	-	Philippines	2017	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-312/2017
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ330967	MZ330967	-	1698	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-498/2016
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ330974	MZ330974	-	1698	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-536/2016
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ330981	MZ330981	-	1698	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-625/2016
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ330988	MZ330988	-	1698	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-736/2016
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ330995	MZ330995	-	1698	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB8-250/2014
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ331002	MZ331002	-	1698	-	Philippines	2015	Homo sapiens	nasal swab	-	-	C/Palawan/061/2015
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/MZ331009	MZ331009	-	1698	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Palawan/068/2014
alignment/AL_ICV_SEG5/member/icv-ncbi-refseqs-seg5/NC_006311	NC_006311	15218173	1807	NULL	USA	1950	Homo sapiens	-	-	-	C/Ann Arbor/1/50
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/OK254890	OK254890	-	1695	-	China	2020	Canis familiaris	nasal swab	-	-	C/canine/China/Guangzhou-1/2020
alignment/AL_ICV_SEG5/member/icv-ncbi-curated-segment-5/OK254897	OK254897	-	1695	-	China	2020	Canis familiaris	nasal swab	-	-	C/canine/China/Guangzhou-2/2020
