taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/LC123467	LC123467	27384661	2322	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/3/2012
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/LC123469	LC123469	27384661	2322	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/7/2012
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/LC123470	LC123470	27384661	2322	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/14/2012
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/LC123471	LC123471	27384661	2322	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/28/2012
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/LC123473	LC123473	27384661	2322	-	Japan	2012	Homo sapiens	-	-	-	C/Miyagi/2/2012
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/LC123474	LC123474	27384661	2322	-	Japan	2012	Homo sapiens	-	-	-	C/Fukuoka/1/2012
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/LC123482	LC123482	27384661	2322	-	Japan	2014	Homo sapiens	-	-	-	C/Miyagi/2/2014
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/LC123483	LC123483	27384661	2322	-	Japan	2014	Homo sapiens	-	-	-	C/Miyagi/5/2014
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/LC123484	LC123484	27384661	2322	-	Japan	2014	Homo sapiens	-	-	-	C/Miyagi/6/2014
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/LC123485	LC123485	27384661	2322	-	Japan	2014	Homo sapiens	-	-	-	C/Tokyo/1/2014
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/LC123486	LC123486	27384661	2322	-	Japan	2014	Homo sapiens	-	-	-	C/Tokyo/4/2014
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/LC327653	LC327653	30068890	2318	-	Japan	2016	Homo sapiens	-	-	-	C/Iwate/1/2016
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/LC327660	LC327660	30068890	2318	-	Japan	2016	Homo sapiens	-	-	-	C/Iwate/2/2016
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/LC603647	LC603647	33802440	2322	-	Japan	1988	Homo sapiens	-	-	-	C/Yamagata/11/88
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/LC603654	LC603654	33802440	2322	-	Japan	2004	Homo sapiens	-	-	-	C/Yamagata/29/2004
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/LC720289	LC720289	-	2265	-	Japan	2018	Homo sapiens	nasopharyngea swab using HBTEC-ALI culture	-	-	-
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MH348114	MH348114	-	2297	-	USA	2016	Bos taurus	sick calve's nasal swab	-	-	C/Bovine/Montana/12/2016
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MH828693	MH828693	32499763	2322	-	Viet Nam	2014	Homo sapiens	nasopharyngeal swab	-	-	C/Vietnam/1290/2014
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MK050103	MK050103	30978620	2265	-	South Korea	2015	Homo sapiens	-	-	-	C/Seoul/APD462/2015
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ330886	MZ330886	-	2265	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-162/2014
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ330893	MZ330893	-	2265	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-180/2014
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ330900	MZ330900	-	2265	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-204/2014
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ330907	MZ330907	-	2265	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-293/2014
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ330914	MZ330914	-	2265	-	Philippines	2017	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-024/2017
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ330921	MZ330921	-	2265	-	Philippines	2017	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-067/2017
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ330928	MZ330928	-	2265	-	Philippines	2018	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-130/2018
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ330935	MZ330935	-	2265	-	Philippines	2018	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-169/2018
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ330942	MZ330942	-	2265	-	Philippines	2019	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-271/2019
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ330949	MZ330949	-	2265	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-195/2014
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ330956	MZ330956	-	2265	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-241/2014
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ330963	MZ330963	-	2265	-	Philippines	2017	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-312/2017
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ330970	MZ330970	-	2265	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-498/2016
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ330977	MZ330977	-	2265	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-536/2016
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ330984	MZ330984	-	2265	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-625/2016
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ330991	MZ330991	-	2265	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-736/2016
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ330998	MZ330998	-	2265	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB8-250/2014
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ331005	MZ331005	-	2265	-	Philippines	2015	Homo sapiens	nasal swab	-	-	C/Palawan/061/2015
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/MZ331012	MZ331012	-	2265	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Palawan/068/2014
alignment/AL_ICV_SEG2/member/icv-ncbi-refseqs-seg2/NC_006308	NC_006308	15218173	2363	NULL	USA	1950	Homo sapiens	-	-	-	C/Ann Arbor/1/50
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/OK254893	OK254893	-	2262	-	China	2020	Canis familiaris	nasal swab	-	-	C/canine/China/Guangzhou-1/2020
alignment/AL_ICV_SEG2/member/icv-ncbi-curated-segment-2/OK254900	OK254900	-	2262	-	China	2020	Canis familiaris	nasal swab	-	-	C/canine/China/Guangzhou-2/2020
