taxon	sequenceID	Pubmed ID	length	gb_segment	name	full_name	lab_construct	isolate	sample_date	place_sampled	country	collection_year	host_sci_name
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB751365	AB751365	24647258	1021	4	ICV	Influenza C virus (C/Mie/277/2012)	-	-	-	Mie	Japan: Mie	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB751594	AB751594	24647258	902	4	ICV	Influenza C virus (C/Mie/275/2012)	-	-	-	Mie	Japan: Mie	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB751595	AB751595	24647258	1020	4	ICV	Influenza C virus (C/Mie/265/2012)	-	-	-	Mie	Japan: Mie	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB751596	AB751596	24647258	1005	4	ICV	Influenza C virus (C/Mie/199/2012egg)	-	-	-	Mie	Japan: Mie	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB751597	AB751597	24647258	1010	4	ICV	Influenza C virus (C/Mie/193/2012)	-	-	-	Mie	Japan: Mie	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB751598	AB751598	24647258	902	4	ICV	Influenza C virus (C/Mie/185/2012)	-	-	-	Mie	Japan: Mie	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB751599	AB751599	24647258	1851	4	ICV	Influenza C virus (C/Mie/204/2012)	-	-	-	Mie	Japan: Mie	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB751600	AB751600	24647258	1041	4	ICV	Influenza C virus (C/Mie/67/2012)	-	-	-	Mie	Japan: Mie	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB751601	AB751601	24647258	973	4	ICV	Influenza C virus (C/Mie/198/2012)	-	-	-	Mie	Japan: Mie	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB751602	AB751602	24647258	902	4	ICV	Influenza C virus (C/Mie/182/2012)	-	-	-	Mie	Japan: Mie	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB751603	AB751603	24647258	1934	4	ICV	Influenza C virus (C/Mie/180/2012)	-	-	-	Mie	Japan: Mie	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978548	AB978548	25552361	1926	4	ICV	Influenza C virus (C/Leyte/1/2011)	-	-	-	Leyte	Philippines: Leyte	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978549	AB978549	25552361	1926	4	ICV	Influenza C virus (C/Leyte/2/2011)	-	-	-	Leyte	Philippines: Leyte	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978550	AB978550	25552361	1926	4	ICV	Influenza C virus (C/Leyte/3/2011)	-	-	-	Leyte	Philippines: Leyte	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978551	AB978551	25552361	1926	4	ICV	Influenza C virus (C/Leyte/4/2011)	-	-	-	Leyte	Philippines: Leyte	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978552	AB978552	25552361	1926	4	ICV	Influenza C virus (C/Leyte/5/2011)	-	-	-	Leyte	Philippines: Leyte	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978553	AB978553	25552361	1926	4	ICV	Influenza C virus (C/Sendai/TU1/2008)	-	-	-	Miyagi, Sendai	Japan: Miyagi, Sendai	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978554	AB978554	25552361	1926	4	ICV	Influenza C virus (C/Sendai/TU2/2008)	-	-	-	Miyagi, Sendai	Japan: Miyagi, Sendai	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978555	AB978555	25552361	1926	4	ICV	Influenza C virus (C/Sendai/TU3/2008)	-	-	-	Miyagi, Sendai	Japan: Miyagi, Sendai	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978556	AB978556	25552361	1926	4	ICV	Influenza C virus (C/Sendai/TU4/2008)	-	-	-	Miyagi, Sendai	Japan: Miyagi, Sendai	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978557	AB978557	25552361	1926	4	ICV	Influenza C virus (C/Sendai/TU5/2008)	-	-	-	Miyagi, Sendai	Japan: Miyagi, Sendai	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978558	AB978558	25552361	1926	4	ICV	Influenza C virus (C/Sendai/TU1/2012)	-	-	-	Miyagi, Sendai	Japan: Miyagi, Sendai	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978559	AB978559	25552361	1926	4	ICV	Influenza C virus (C/Sendai/TU2/2012)	-	-	-	Miyagi, Sendai	Japan: Miyagi, Sendai	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978560	AB978560	25552361	1926	4	ICV	Influenza C virus (C/Biliran/1/2013)	-	-	-	Biliran	Philippines: Biliran	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978561	AB978561	25552361	1926	4	ICV	Influenza C virus (C/Biliran/2/2013)	-	-	-	Biliran	Philippines: Biliran	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978562	AB978562	25552361	1926	4	ICV	Influenza C virus (C/Biliran/3/2013)	-	-	-	Biliran	Philippines: Biliran	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978563	AB978563	25552361	1926	4	ICV	Influenza C virus (C/Leyte/1/2013)	-	-	-	Leyte	Philippines: Leyte	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978564	AB978564	25552361	1926	4	ICV	Influenza C virus (C/Leyte/2/2013)	-	-	-	Leyte	Philippines: Leyte	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978565	AB978565	25552361	1926	4	ICV	Influenza C virus (C/Leyte/3/2013)	-	-	-	Leyte	Philippines: Leyte	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AB978566	AB978566	25552361	1926	4	ICV	Influenza C virus (C/Palawan/1/2013)	-	-	-	Palawan	Philippines: Palawan	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AJ872181	AJ872181	15831958	2073	4	ICV	Influenza C virus (C/Johannesburg/1/66)	-	-	-	-	-	-	Canis familiaris Madin-Darby kidney cells (type I)
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AM410041	AM410041	17686850	2073	4	ICV	Influenza C virus (C/Johannesburg/1/66)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/AY880247	AY880247	-	2073	4	ICV	Influenza C virus (C/Johannesburg/1/66)	-	-	-	-	South Africa	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239417	CY239417	-	1971	4	ICV	Influenza C virus (C/Minnesota/01/2014)	-	-	-	Minnesota	USA: Minnesota	2014	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239418	CY239418	-	2009	4	ICV	Influenza C virus (C/Minnesota/01/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239421	CY239421	-	1990	4	ICV	Influenza C virus (C/Minnesota/02/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239422	CY239422	-	2026	4	ICV	Influenza C virus (C/Minnesota/03/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239424	CY239424	-	1994	4	ICV	Influenza C virus (C/Minnesota/04/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239427	CY239427	-	2000	4	ICV	Influenza C virus (C/Minnesota/05/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239428	CY239428	-	1946	4	ICV	Influenza C virus (C/Minnesota/06/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239430	CY239430	-	1946	4	ICV	Influenza C virus (C/Minnesota/07/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239433	CY239433	-	1992	4	ICV	Influenza C virus (C/Minnesota/08/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239435	CY239435	-	1950	4	ICV	Influenza C virus (C/Minnesota/09/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239436	CY239436	-	1987	4	ICV	Influenza C virus (C/Minnesota/10/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239438	CY239438	-	2037	4	ICV	Influenza C virus (C/Minnesota/12/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239440	CY239440	-	2038	4	ICV	Influenza C virus (C/Minnesota/13/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239442	CY239442	-	2035	4	ICV	Influenza C virus (C/Minnesota/14/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239444	CY239444	-	2036	4	ICV	Influenza C virus (C/Minnesota/15/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239446	CY239446	-	2034	4	ICV	Influenza C virus (C/Minnesota/16/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239447	CY239447	-	2029	4	ICV	Influenza C virus (C/Minnesota/17/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239448	CY239448	-	2035	4	ICV	Influenza C virus (C/Minnesota/18/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239450	CY239450	-	2024	4	ICV	Influenza C virus (C/Minnesota/19/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239452	CY239452	-	2033	4	ICV	Influenza C virus (C/Minnesota/20/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239454	CY239454	-	2010	4	ICV	Influenza C virus (C/Minnesota/21/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239455	CY239455	-	2042	4	ICV	Influenza C virus (C/Minnesota/22/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239457	CY239457	-	2027	4	ICV	Influenza C virus (C/Minnesota/23/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239459	CY239459	-	2027	4	ICV	Influenza C virus (C/Minnesota/24/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239461	CY239461	-	2001	4	ICV	Influenza C virus (C/Minnesota/25/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239463	CY239463	-	2033	4	ICV	Influenza C virus (C/Minnesota/26/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239465	CY239465	-	2038	4	ICV	Influenza C virus (C/Minnesota/03/2014)	-	-	-	Minnesota	USA: Minnesota	2014	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239467	CY239467	-	2040	4	ICV	Influenza C virus (C/Minnesota/04/2014)	-	-	-	Minnesota	USA: Minnesota	2014	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239469	CY239469	-	2040	4	ICV	Influenza C virus (C/Minnesota/27/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239471	CY239471	-	2040	4	ICV	Influenza C virus (C/Minnesota/28/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239473	CY239473	-	2036	4	ICV	Influenza C virus (C/Minnesota/29/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239475	CY239475	-	2043	4	ICV	Influenza C virus (C/Minnesota/30/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239477	CY239477	-	2038	4	ICV	Influenza C virus (C/Minnesota/31/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239479	CY239479	-	2041	4	ICV	Influenza C virus (C/Minnesota/32/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239481	CY239481	-	2043	4	ICV	Influenza C virus (C/Minnesota/33/2015)	-	-	-	Minnesota	USA: Minnesota	2015	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/CY239484	CY239484	-	2031	4	ICV	Influenza C virus (C/Minnesota/01/2016)	-	-	-	Minnesota	USA: Minnesota	2016	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/D28967	D28967	8030242	1999	4	ICV	Influenza C virus (C/Yamagata/7/88)	-	Yamagata/7/88	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/D28968	D28968	8030242	2012	4	ICV	Influenza C virus (C/Yamagata/8/88)	-	Yamagata/8/88	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/D28969	D28969	8030242	2023	4	ICV	Influenza C virus (C/Yamagata/9/88)	-	Yamagata/9/88	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/D28970	D28970	8030242	1997	4	ICV	Influenza C virus (C/Aichi/1/81)	-	Aichi/1/81	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/D28971	D28971	8030242	2019	4	ICV	Influenza C virus (C/Yamagata/26/81)	-	Yamagata/26/81	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/D30697	D30697	7996155	1987	4	ICV	Influenza C virus (C/Nara/2/85)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/D49361	D49361	8578866	1983	4	ICV	Influenza C virus (C/Yamagata/10/89)	-	Yamagata/10/89	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/D78433	D78433	8757991	1961	4	ICV	Influenza C virus (C/Yamagata/5/92)	-	C/Yamagata/5/92	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/D88427	D88427	-	1983	4	ICV	Influenza C virus (C/Miyagi/2/93)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/D88428	D88428	-	2012	4	ICV	Influenza C virus (C/Yamagata/4/89)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/FR671422	FR671422	20838663	2073	4	ICV	Influenza C virus (C/JJ/1950)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/GQ853452	GQ853452	-	1988	4	ICV	Influenza C virus (C/Singapore/DSO-070203/2006)	-	DSO-070203	-	-	Singapore	2006	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/GQ853453	GQ853453	-	1983	4	ICV	Influenza C virus (C/Singapore/DSO-070170/2006)	-	DSO-070170	-	-	Singapore	2006	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/GQ853454	GQ853454	-	1997	4	ICV	Influenza C virus (C/Singapore/DSO-070193/2006)	-	DSO-070193	-	-	Singapore	2006	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/GQ853455	GQ853455	-	1987	4	ICV	Influenza C virus (C/Singapore/DSO-050530/2006)	-	DSO-050530	-	-	Singapore	2006	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/HM748623	HM748623	21396539	1946	4	ICV	Influenza C virus (C/Catalonia/1824/2009)	-	-	-	Catalonia	Spain:Catalonia	2009	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/HM748624	HM748624	21396539	1946	4	ICV	Influenza C virus (C/Catalonia/1754/2009)	-	-	-	Catalonia	Spain:Catalonia	2009	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/HM748625	HM748625	21396539	1946	4	ICV	Influenza C virus (C/Catalonia/1945/2009)	-	-	-	Catalonia	Spain:Catalonia	2009	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/HM748626	HM748626	21396539	1946	4	ICV	Influenza C virus (C/Catalonia/2072/2009)	-	-	-	Catalonia	Spain:Catalonia	2009	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/HM748627	HM748627	21396539	1946	4	ICV	Influenza C virus (C/Catalonia/1372/2009)	-	-	-	Catalonia	Spain:Catalonia	2009	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/HM748628	HM748628	21396539	1946	4	ICV	Influenza C virus (C/Catalonia/1373/2009)	-	-	-	Catalonia	Spain:Catalonia	2009	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/HM748629	HM748629	21396539	1946	4	ICV	Influenza C virus (C/Catalonia/1266/2009)	-	-	-	Catalonia	Spain:Catalonia	2009	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/HM748630	HM748630	21396539	1946	4	ICV	Influenza C virus (C/Catalonia/1284/2009)	-	-	-	Catalonia	Spain:Catalonia	2009	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/HM748631	HM748631	21396539	1946	4	ICV	Influenza C virus (C/Catalonia/1318/2009)	-	-	-	Catalonia	Spain:Catalonia	2009	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/HM748632	HM748632	21396539	1946	4	ICV	Influenza C virus (C/Catalonia/1430/2009)	-	-	-	Catalonia	Spain:Catalonia	2009	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/HM748633	HM748633	21396539	1946	4	ICV	Influenza C virus (C/Catalonia/1457/2009)	-	-	-	Catalonia	Spain:Catalonia	2009	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/HM748634	HM748634	21396539	1946	4	ICV	Influenza C virus (C/Catalonia/2588/2010)	-	-	-	Catalonia	Spain:Catalonia	2010	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/JN899406	JN899406	-	1199	4	ICV	Influenza C virus (C/Melbourne/2/2011)	-	-	-	Melbourne	Australia: Melbourne	2011	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/JQ045710	JQ045710	-	410	4	ICV	Influenza C virus (C/Melbourne/1/2011)	-	-	-	-	Australia	2011	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/JX080409	JX080409	-	1807	4	ICV	Influenza C virus (C/Alberta/2921/2011)	-	-	-	Alberta	Canada: Alberta	2011	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/JX080410	JX080410	-	1807	4	ICV	Influenza C virus (C/Alberta/3087/2011)	-	-	-	Alberta	Canada: Alberta	2011	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/JX080411	JX080411	-	1807	4	ICV	Influenza C virus (C/Alberta/3502/2011)	-	-	-	Alberta	Canada: Alberta	2011	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/JX080412	JX080412	-	1807	4	ICV	Influenza C virus (C/Alberta/4753/2011)	-	-	-	Alberta	Canada: Alberta	2011	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/JX080413	JX080413	-	1807	4	ICV	Influenza C virus (C/Alberta/4941/2011)	-	-	-	Alberta	Canada: Alberta	2011	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/JX080414	JX080414	-	1807	4	ICV	Influenza C virus (C/Alberta/10161/2011)	-	-	-	Alberta	Canada: Alberta	2011	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/JX129180	JX129180	23594251	957	4	ICV	Influenza C virus (C/Milan/128/2009)	-	-	-	-	Italy	2009	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/JX129181	JX129181	23594251	957	4	ICV	Influenza C virus (C/Milan/550/2008)	-	-	-	-	Italy	2008	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/JX129182	JX129182	23594251	957	4	ICV	Influenza C virus (C/Milan/1101/2009)	-	-	-	-	Italy	2009	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/JX129183	JX129183	23594251	973	4	ICV	Influenza C virus (C/Milan/1130/2010)	-	-	-	-	Italy	2010	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/JX129184	JX129184	23594251	973	4	ICV	Influenza C virus (C/Milan/976/2010)	-	-	-	-	Italy	2010	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/JX947861	JX947861	23523822	1944	4	ICV	Influenza C virus (C/Eastern India/1202/2011)	-	-	-	-	India	2011	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/KM504280	KM504280	-	2073	4	ICV	Influenza C virus (C/Victoria/2/2012)	-	-	-	-	Australia	2012	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/KM507548	KM507548	-	1883	4	ICV	Influenza C virus (C/India/P121719/2012)	-	-	-	-	India	2012	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/KM507555	KM507555	-	1942	4	ICV	Influenza C virus (C/India/P135047/2013)	-	-	-	-	India	2013	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/KT232085	KT232085	-	1926	4	ICV	Influenza C virus (C/India/P119564/2011)	-	-	-	-	India	2011	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/KT835350	KT835350	26655269	1817	4	ICV	Influenza C virus (C/Scotland/5500/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/KT835351	KT835351	26655269	1817	4	ICV	Influenza C virus (C/Scotland/6855/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/KT835352	KT835352	26655269	1817	4	ICV	Influenza C virus (C/Scotland/7274/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/KT835353	KT835353	26655269	1817	4	ICV	Influenza C virus (C/Scotland/7383/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/KT835354	KT835354	26655269	1817	4	ICV	Influenza C virus (C/Scotland/7482/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG4/member/ncbi-icv-nuccore/LC122632	LC122632	27384661	1986	4	ICV	Influenza C virus (C/Taylor/1233/1947)	-	-	-	-	USA	1947	Homo sapiens
