taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC123860	LC123860	27384661	1125	-	Japan	2010	Homo sapiens	-	-	-	C/Miyagi/3/2010
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC123861	LC123861	27384661	1125	-	Japan	2010	Homo sapiens	-	-	-	C/Tokyo/3/2010
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC123862	LC123862	27384661	1125	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/1/2012
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC123863	LC123863	27384661	1125	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/3/2012
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC123865	LC123865	27384661	1125	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/7/2012
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC123866	LC123866	27384661	1125	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/14/2012
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC123867	LC123867	27384661	1125	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/28/2012
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC123869	LC123869	27384661	1125	-	Japan	2012	Homo sapiens	-	-	-	C/Miyagi/2/2012
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC123870	LC123870	27384661	1125	-	Japan	2012	Homo sapiens	-	-	-	C/Fukuoka/1/2012
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC123878	LC123878	27384661	1125	-	Japan	2014	Homo sapiens	-	-	-	C/Miyagi/2/2014
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC123879	LC123879	27384661	1125	-	Japan	2014	Homo sapiens	-	-	-	C/Miyagi/5/2014
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC123880	LC123880	27384661	1125	-	Japan	2014	Homo sapiens	-	-	-	C/Miyagi/6/2014
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC123881	LC123881	27384661	1125	-	Japan	2014	Homo sapiens	-	-	-	C/Tokyo/1/2014
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC123882	LC123882	27384661	1125	-	Japan	2014	Homo sapiens	-	-	-	C/Tokyo/4/2014
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC327657	LC327657	30068890	1125	-	Japan	2016	Homo sapiens	-	-	-	C/Iwate/1/2016
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC327664	LC327664	30068890	1125	-	Japan	2016	Homo sapiens	-	-	-	C/Iwate/2/2016
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC603642	LC603642	33802440	1125	-	Japan	1988	Homo sapiens	-	-	-	C/Yamagata/11/88
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC603649	LC603649	33802440	1125	-	Japan	2004	Homo sapiens	-	-	-	C/Yamagata/29/2004
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/LC720286	LC720286	-	1171	-	Japan	2018	Homo sapiens	nasopharyngea swab using HBTEC-ALI culture	-	-	-
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MH421868	MH421868	-	561	-	USA	2016	Bos taurus	sick calve's nasal swab	-	-	C/Bovine/Montana/12/2016
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MH828689	MH828689	32499763	1155	-	Viet Nam	2014	Homo sapiens	nasopharyngeal swab	-	-	C/Vietnam/1290/2014
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MK050101	MK050101	30978620	1125	-	South Korea	2015	Homo sapiens	-	-	-	C/Seoul/APD462/2015
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ330882	MZ330882	-	1125	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-162/2014
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ330889	MZ330889	-	1125	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-180/2014
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ330896	MZ330896	-	1125	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-204/2014
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ330903	MZ330903	-	1125	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-293/2014
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ330910	MZ330910	-	1125	-	Philippines	2017	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-024/2017
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ330917	MZ330917	-	1125	-	Philippines	2017	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-067/2017
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ330924	MZ330924	-	1125	-	Philippines	2018	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-130/2018
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ330931	MZ330931	-	1125	-	Philippines	2018	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-169/2018
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ330938	MZ330938	-	1125	-	Philippines	2019	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-271/2019
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ330945	MZ330945	-	1125	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-195/2014
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ330952	MZ330952	-	1125	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-241/2014
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ330959	MZ330959	-	1125	-	Philippines	2017	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-312/2017
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ330966	MZ330966	-	1125	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-498/2016
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ330973	MZ330973	-	1125	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-536/2016
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ330980	MZ330980	-	1125	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-625/2016
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ330987	MZ330987	-	1125	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-736/2016
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ330994	MZ330994	-	1125	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB8-250/2014
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ331001	MZ331001	-	1125	-	Philippines	2015	Homo sapiens	nasal swab	-	-	C/Palawan/061/2015
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/MZ331008	MZ331008	-	1125	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Palawan/068/2014
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/NC_006312	NC_006312	15218173	1180	-	-	-	-	-	-	-	C/Ann Arbor/1/50
alignment/AL_ICV_SEG6/member/icv-ncbi-refseqs-seg6/NC_006312	NC_006312	15218173	1180	NULL	USA	1950	Homo sapiens	-	-	-	C/Ann Arbor/1/50
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/OK254889	OK254889	-	1122	-	China	2020	Canis familiaris	nasal swab	-	-	C/canine/China/Guangzhou-1/2020
alignment/AL_ICV_SEG6/member/icv-ncbi-curated-segment-6/OK254896	OK254896	-	1122	-	China	2020	Canis familiaris	nasal swab	-	-	C/canine/China/Guangzhou-2/2020
