taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/KT232082	KT232082	-	2320	-	India	2011	Homo sapiens	TS/NS	-	-	C/India/P119564/2011
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/KT835340	KT835340	26655269	2221	-	United Kingdom	2007	Homo sapiens	respiratory sample	-	-	C/Scotland/7482/2007
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/KT835341	KT835341	26655269	2221	-	United Kingdom	2007	Homo sapiens	respiratory sample	-	-	C/Scotland/7383/2007
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/KT835342	KT835342	26655269	2221	-	United Kingdom	2007	Homo sapiens	respiratory sample	-	-	C/Scotland/7274/2007
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/KT835343	KT835343	26655269	2221	-	United Kingdom	2007	Homo sapiens	respiratory sample	-	-	C/Scotland/6855/2007
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123284	LC123284	27384661	2325	-	USA	1954	Homo sapiens	-	-	-	C/Great Lakes/1167/1954
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123294	LC123294	27384661	2325	-	USA	1978	Homo sapiens	-	-	-	C/California/78
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123325	LC123325	27384661	2325	-	Japan	2002	Homo sapiens	-	-	-	C/Yamagata/5/2002
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123327	LC123327	27384661	2325	-	Japan	2002	Homo sapiens	-	-	-	C/Miyagi/4/2002
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123328	LC123328	27384661	2325	-	Japan	2002	Homo sapiens	-	-	-	C/Miyagi/11/2002
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123329	LC123329	27384661	2325	-	Japan	2002	Homo sapiens	-	-	-	C/Miyagi/20/2002
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123330	LC123330	27384661	2325	-	Japan	2002	Homo sapiens	-	-	-	C/Miyagi/28/2002
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123331	LC123331	27384661	2325	-	Japan	2002	Homo sapiens	-	-	-	C/Miyagi/31/2002
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123332	LC123332	27384661	2325	-	Japan	2004	Homo sapiens	-	-	-	C/Yamagata/3/2004
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123335	LC123335	27384661	2325	-	Japan	2004	Homo sapiens	-	-	-	C/Yamagata/18/2004
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123336	LC123336	27384661	2325	-	Japan	2004	Homo sapiens	-	-	-	C/Yamagata/26/2004
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123338	LC123338	27384661	2325	-	Japan	2004	Homo sapiens	-	-	-	C/Miyagi/12/2004
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123339	LC123339	27384661	2325	-	Japan	2004	Homo sapiens	-	-	-	C/Miyagi/25/2004
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123340	LC123340	27384661	2325	-	Japan	2004	Homo sapiens	-	-	-	C/Miyagi/42/2004
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123341	LC123341	27384661	2325	-	Japan	2004	Homo sapiens	-	-	-	C/Miyagi/47/2004
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123342	LC123342	27384661	2325	-	Japan	2005	Homo sapiens	-	-	-	C/Yamagata/1/2005
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123343	LC123343	27384661	2325	-	Japan	2005	Homo sapiens	-	-	-	C/Yamagata/2/2005
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123344	LC123344	27384661	2325	-	Japan	2005	Homo sapiens	-	-	-	C/Yamagata/3/2005
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123345	LC123345	27384661	2325	-	Japan	2005	Homo sapiens	-	-	-	C/Miyagi/2/2005
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123346	LC123346	27384661	2325	-	Japan	2005	Homo sapiens	-	-	-	C/Miyagi/4/2005
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123347	LC123347	27384661	2325	-	Japan	2005	Homo sapiens	-	-	-	C/Fukuoka/1/2005
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123348	LC123348	27384661	2325	-	Japan	2006	Homo sapiens	-	-	-	C/Fukuoka/2/2006
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123349	LC123349	27384661	2325	-	Japan	2006	Homo sapiens	-	-	-	C/Yamagata/1/2006
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123350	LC123350	27384661	2325	-	Japan	2006	Homo sapiens	-	-	-	C/Yamagata/9/2006
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123351	LC123351	27384661	2325	-	Japan	2006	Homo sapiens	-	-	-	C/Yamagata/13/2006
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123353	LC123353	27384661	2325	-	Japan	2006	Homo sapiens	-	-	-	C/Yamagata/20/2006
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123354	LC123354	27384661	2325	-	Japan	2006	Homo sapiens	-	-	-	C/Miyagi/4/2006
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123355	LC123355	27384661	2325	-	Japan	2007	Homo sapiens	-	-	-	C/Yamagata/1/2007
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123356	LC123356	27384661	2325	-	Japan	2008	Homo sapiens	-	-	-	C/Yamagata/3/2008
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123357	LC123357	27384661	2325	-	Japan	2008	Homo sapiens	-	-	-	C/Yamagata/11/2008
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123358	LC123358	27384661	2325	-	Japan	2008	Homo sapiens	-	-	-	C/Yamagata/16/2008
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123360	LC123360	27384661	2325	-	Japan	2008	Homo sapiens	-	-	-	C/Miyagi/2/2008
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123362	LC123362	27384661	2325	-	Japan	2010	Homo sapiens	-	-	-	C/Miyagi/3/2010
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123363	LC123363	27384661	2325	-	Japan	2010	Homo sapiens	-	-	-	C/Tokyo/3/2010
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123364	LC123364	27384661	2325	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/1/2012
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123365	LC123365	27384661	2325	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/3/2012
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123367	LC123367	27384661	2325	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/7/2012
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123368	LC123368	27384661	2325	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/14/2012
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123369	LC123369	27384661	2325	-	Japan	2012	Homo sapiens	-	-	-	C/Yamagata/28/2012
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123371	LC123371	27384661	2325	-	Japan	2012	Homo sapiens	-	-	-	C/Miyagi/2/2012
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123372	LC123372	27384661	2325	-	Japan	2012	Homo sapiens	-	-	-	C/Fukuoka/1/2012
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123380	LC123380	27384661	2325	-	Japan	2014	Homo sapiens	-	-	-	C/Miyagi/2/2014
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123381	LC123381	27384661	2325	-	Japan	2014	Homo sapiens	-	-	-	C/Miyagi/5/2014
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123382	LC123382	27384661	2325	-	Japan	2014	Homo sapiens	-	-	-	C/Miyagi/6/2014
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123383	LC123383	27384661	2325	-	Japan	2014	Homo sapiens	-	-	-	C/Tokyo/1/2014
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC123384	LC123384	27384661	2325	-	Japan	2014	Homo sapiens	-	-	-	C/Tokyo/4/2014
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC327652	LC327652	30068890	2320	-	Japan	2016	Homo sapiens	-	-	-	C/Iwate/1/2016
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC327659	LC327659	30068890	2320	-	Japan	2016	Homo sapiens	-	-	-	C/Iwate/2/2016
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC603646	LC603646	33802440	2325	-	Japan	1988	Homo sapiens	-	-	-	C/Yamagata/11/88
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC603653	LC603653	33802440	2325	-	Japan	2004	Homo sapiens	-	-	-	C/Yamagata/29/2004
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/LC720290	LC720290	-	2385	-	Japan	2018	Homo sapiens	nasopharyngea swab using HBTEC-ALI culture	-	-	-
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MH348113	MH348113	-	2328	-	USA	2016	Bos taurus	sick calve's nasal swab	-	-	C/Bovine/Montana/12/2016
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MH828694	MH828694	32499763	2325	-	Viet Nam	2014	Homo sapiens	nasopharyngeal swab	-	-	C/Vietnam/1290/2014
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MK050104	MK050104	30978620	2325	-	South Korea	2015	Homo sapiens	-	-	-	C/Seoul/APD462/2015
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ330887	MZ330887	-	2325	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-162/2014
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ330894	MZ330894	-	2325	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-180/2014
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ330901	MZ330901	-	2325	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-204/2014
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ330908	MZ330908	-	2325	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB2-293/2014
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ330915	MZ330915	-	2325	-	Philippines	2017	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-024/2017
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ330922	MZ330922	-	2325	-	Philippines	2017	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-067/2017
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ330929	MZ330929	-	2325	-	Philippines	2018	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-130/2018
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ330936	MZ330936	-	2325	-	Philippines	2018	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-169/2018
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ330943	MZ330943	-	2325	-	Philippines	2019	Homo sapiens	nasal swab	-	-	C/Biliran/TB4-271/2019
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ330950	MZ330950	-	2325	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-195/2014
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ330957	MZ330957	-	2325	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-241/2014
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ330964	MZ330964	-	2325	-	Philippines	2017	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-312/2017
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ330971	MZ330971	-	2325	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-498/2016
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ330978	MZ330978	-	2325	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-536/2016
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ330985	MZ330985	-	2325	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-625/2016
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ330992	MZ330992	-	2325	-	Philippines	2016	Homo sapiens	nasal swab	-	-	C/Biliran/TB5-736/2016
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ330999	MZ330999	-	2325	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Biliran/TB8-250/2014
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ331006	MZ331006	-	2325	-	Philippines	2015	Homo sapiens	nasal swab	-	-	C/Palawan/061/2015
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/MZ331013	MZ331013	-	2325	-	Philippines	2014	Homo sapiens	nasal swab	-	-	C/Palawan/068/2014
alignment/AL_ICV_SEG1/member/icv-ncbi-refseqs-seg1/NC_006307	NC_006307	15218173	2365	NULL	USA	1950	Homo sapiens	-	-	-	C/Ann Arbor/1/50
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/OK254894	OK254894	-	2325	-	China	2020	Canis familiaris	nasal swab	-	-	C/canine/China/Guangzhou-1/2020
alignment/AL_ICV_SEG1/member/icv-ncbi-curated-segment-1/OK254901	OK254901	-	2325	-	China	2020	Canis familiaris	nasal swab	-	-	C/canine/China/Guangzhou-2/2020
