taxon	sequenceID	Pubmed ID	length	gb_segment	name	full_name	lab_construct	isolate	sample_date	place_sampled	country	collection_year	host_sci_name
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/D78421	D78421	8757991	600	5	ICV	Influenza C virus (C/Aichi/1/81)	-	C/Aichi/1/81	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/D78431	D78431	8757991	600	5	ICV	Influenza C virus (C/England/83)	-	C/England/83	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/D78434	D78434	8757991	600	5	ICV	Influenza C virus (C/Kyoto/41/82)	-	C/Kyoto/41/82	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/D78436	D78436	8757991	600	5	ICV	Influenza C virus (C/Mississippi/80)	-	C/Mississippi/80	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/D78438	D78438	8757991	600	5	ICV	Influenza C virus (C/Nara/1/85)	-	C/Nara/1/85	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/D78440	D78440	8757991	600	5	ICV	Influenza C virus (C/Nara/2/85)	-	C/Nara/2/85	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/D78442	D78442	8757991	600	5	ICV	Influenza C virus (C/Nara/82)	-	C/Nara/82	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/D78444	D78444	8757991	600	5	ICV	Influenza C virus (C/pig/Beijing/115/81)	-	C/Pig/Beijing/115/81	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/D78446	D78446	8757991	600	5	ICV	Influenza C virus (C/Yamagata/26/81)	-	C/Yamagata/26/81	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/D78448	D78448	8757991	600	5	ICV	Influenza C virus (C/Yamagata/5/92)	-	C/Yamagata/5/92	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/D78450	D78450	8757991	600	5	ICV	Influenza C virus (C/Yamagata/7/88)	-	C/Yamagata/7/88	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/D78452	D78452	8757991	600	5	ICV	Influenza C virus (C/Yamagata/9/88)	-	C/Yamagata/9/88	-	-	-	-	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/FR671423	FR671423	20838663	1802	5	ICV	Influenza C virus (C/JJ/1950)	-	-	-	-	-	-	-
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/JX947862	JX947862	23523822	1706	5	ICV	Influenza C virus (C/Eastern India/1202/2011)	-	-	-	-	India	2011	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/JX963110	JX963110	-	1682	5	ICV	Influenza C virus (C/Singapore/DSO-050530/2006)	-	DSO-050530	-	-	Singapore	2006	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/JX963111	JX963111	-	1669	5	ICV	Influenza C virus (C/Singapore/DSO-070170/2006)	-	DSO-070170	-	-	Singapore	2006	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/JX963112	JX963112	-	1662	5	ICV	Influenza C virus (C/Singapore/DSO-070193/2006)	-	DSO-070193	-	-	Singapore	2006	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/JX963113	JX963113	-	1682	5	ICV	Influenza C virus (C/Singapore/DSO-070203/2006)	-	DSO-070203	-	-	Singapore	2006	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/KM504281	KM504281	-	1807	5	ICV	Influenza C virus (C/Victoria/2/2012)	-	-	-	-	Australia	2012	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/KM507549	KM507549	-	1677	5	ICV	Influenza C virus (C/India/P121719/2012)	-	-	-	-	India	2012	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/KM507556	KM507556	-	1700	5	ICV	Influenza C virus (C/India/P135047/2013)	-	-	-	-	India	2013	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/KT232086	KT232086	-	1721	5	ICV	Influenza C virus (C/India/P119564/2011)	-	-	-	-	India	2011	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/KT835355	KT835355	26655269	1624	5	ICV	Influenza C virus (C/Scotland/5500/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/KT835356	KT835356	26655269	1635	5	ICV	Influenza C virus (C/Scotland/7383/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/KT835357	KT835357	26655269	799	5	ICV	Influenza C virus (C/Scotland/7482/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/KT835358	KT835358	26655269	1624	5	ICV	Influenza C virus (C/Scotland/7274/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/KT835359	KT835359	26655269	799	5	ICV	Influenza C virus (C/Scotland/5334/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/KT835360	KT835360	26655269	1633	5	ICV	Influenza C virus (C/Scotland/6855/2007)	-	-	-	-	United Kingdom	2007	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123722	LC123722	27384661	1749	5	ICV	Influenza C virus (C/Taylor/1233/1947)	-	-	-	-	USA	1947	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123723	LC123723	27384661	1745	5	ICV	Influenza C virus (C/Great Lakes/1167/1954)	-	-	-	-	USA	1954	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123724	LC123724	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/64)	-	-	-	Yamagata	Japan:Yamagata	1964	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123725	LC123725	27384661	1749	5	ICV	Influenza C virus (C/Paris/1/67)	-	-	-	-	France	1967	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123726	LC123726	27384661	1754	5	ICV	Influenza C virus (C/Georgia/1/69)	-	-	-	-	USA	1969	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123727	LC123727	27384661	1754	5	ICV	Influenza C virus (C/Sapporo/71)	-	-	-	Hokkaido	Japan:Hokkaido	1971	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123728	LC123728	27384661	1754	5	ICV	Influenza C virus (C/Aomori/74)	-	-	-	Aomori	Japan:Aomori	1974	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123729	LC123729	27384661	1754	5	ICV	Influenza C virus (C/Kanagawa/1/76)	-	-	-	Kanagawa	Japan:Kanagawa	1976	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123730	LC123730	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/77)	-	-	-	Miyagi	Japan:Miyagi	1977	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123731	LC123731	27384661	1756	5	ICV	Influenza C virus (C/California/78)	-	-	-	-	USA	1978	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123732	LC123732	27384661	1754	5	ICV	Influenza C virus (C/Kansas/1/79)	-	-	-	-	USA	1979	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123733	LC123733	27384661	1754	5	ICV	Influenza C virus (C/Kyoto/1/79)	-	-	-	Kyoto	Japan:Kyoto	1979	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123734	LC123734	27384661	1754	5	ICV	Influenza C virus (C/Shizuoka/79)	-	-	-	Shizuoka	Japan:Shizuoka	1979	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123735	LC123735	27384661	1754	5	ICV	Influenza C virus (C/Mississippi/80)	-	-	-	-	USA	1980	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123736	LC123736	27384661	1754	5	ICV	Influenza C virus (C/Aichi/1/81)	-	-	-	Aichi	Japan:Aichi	1981	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123737	LC123737	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/7/81)	-	-	-	Yamagata	Japan:Yamagata	1981	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123738	LC123738	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/10/1981)	-	-	-	Yamagata	Japan:Yamagata	1981	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123739	LC123739	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/26/81)	-	-	-	Yamagata	Japan:Yamagata	1981	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123740	LC123740	27384661	1754	5	ICV	Influenza C virus (C/pig/Beijing/115/81)	-	-	-	-	China	1981	Sus scrofa
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123741	LC123741	27384661	1754	5	ICV	Influenza C virus (C/Sao Paulo/378/82)	-	-	-	-	Brazil	1982	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123742	LC123742	27384661	1754	5	ICV	Influenza C virus (C/Nara/82)	-	-	-	Nara	Japan:Nara	1982	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123743	LC123743	27384661	1754	5	ICV	Influenza C virus (C/England/892/1983)	-	-	-	-	United Kingdom	1983	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123744	LC123744	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/7/88)	-	-	-	Yamagata	Japan:Yamagata	1988	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123745	LC123745	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/9/88)	-	-	-	Yamagata	Japan:Yamagata	1988	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123746	LC123746	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/10/89)	-	-	-	Yamagata	Japan:Yamagata	1989	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123747	LC123747	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/5/91)	-	-	-	Miyagi	Japan:Miyagi	1991	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123748	LC123748	27384661	1753	5	ICV	Influenza C virus (C/Yamagata/4/92)	-	-	-	Yamagata	Japan:Yamagata	1992	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123749	LC123749	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/5/92)	-	-	-	Yamagata	Japan:Yamagata	1992	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123750	LC123750	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/1/93)	-	-	-	Yamagata	Japan:Yamagata	1993	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123751	LC123751	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/1/93)	-	-	-	Miyagi	Japan:Miyagi	1993	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123752	LC123752	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/3/93)	-	-	-	Miyagi	Japan:Miyagi	1993	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123753	LC123753	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/7/93)	-	-	-	Miyagi	Japan:Miyagi	1993	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123754	LC123754	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/8/96)	-	-	-	Miyagi	Japan:Miyagi	1996	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123755	LC123755	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/9/96)	-	-	-	Miyagi	Japan:Miyagi	1996	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123756	LC123756	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/8/96)	-	-	-	Yamagata	Japan:Yamagata	1996	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123757	LC123757	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/13/98)	-	-	-	Yamagata	Japan:Yamagata	1998	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123758	LC123758	27384661	1754	5	ICV	Influenza C virus (C/Aichi/1/99)	-	-	-	Aichi	Japan:Aichi	1999	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123759	LC123759	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/6/2000)	-	-	-	Yamagata	Japan:Yamagata	2000	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123760	LC123760	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/5/2002)	-	-	-	Yamagata	Japan:Yamagata	2002	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123761	LC123761	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/7/2002)	-	-	-	Yamagata	Japan:Yamagata	2002	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123762	LC123762	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/11/2002)	-	-	-	Miyagi	Japan:Miyagi	2002	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123763	LC123763	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/20/2002)	-	-	-	Miyagi	Japan:Miyagi	2002	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123764	LC123764	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/28/2002)	-	-	-	Miyagi	Japan:Miyagi	2002	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123765	LC123765	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/31/2002)	-	-	-	Miyagi	Japan:Miyagi	2002	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123766	LC123766	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/3/2004)	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123767	LC123767	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/14/2004)	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123768	LC123768	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/18/2004)	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123769	LC123769	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/26/2004)	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123770	LC123770	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/27/2004)	-	-	-	Yamagata	Japan:Yamagata	2004	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123771	LC123771	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/12/2004)	-	-	-	Miyagi	Japan:Miyagi	2004	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123772	LC123772	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/25/2004)	-	-	-	Miyagi	Japan:Miyagi	2004	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123773	LC123773	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/42/2004)	-	-	-	Miyagi	Japan:Miyagi	2004	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123774	LC123774	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/47/2004)	-	-	-	Miyagi	Japan:Miyagi	2004	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123775	LC123775	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/1/2005)	-	-	-	Yamagata	Japan:Yamagata	2005	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123776	LC123776	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/2/2005)	-	-	-	Yamagata	Japan:Yamagata	2005	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123777	LC123777	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/2/2005)	-	-	-	Miyagi	Japan:Miyagi	2005	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123778	LC123778	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/4/2005)	-	-	-	Miyagi	Japan:Miyagi	2005	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123779	LC123779	27384661	1754	5	ICV	Influenza C virus (C/Fukuoka/1/2005)	-	-	-	Fukuoka	Japan:Fukuoka	2005	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123780	LC123780	27384661	1754	5	ICV	Influenza C virus (C/Fukuoka/2/2006)	-	-	-	Fukuoka	Japan:Fukuoka	2006	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123781	LC123781	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/1/2006)	-	-	-	Yamagata	Japan:Yamagata	2006	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123782	LC123782	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/9/2006)	-	-	-	Yamagata	Japan:Yamagata	2006	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123783	LC123783	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/13/2006)	-	-	-	Yamagata	Japan:Yamagata	2006	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123784	LC123784	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/14/2006)	-	-	-	Yamagata	Japan:Yamagata	2006	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123785	LC123785	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/20/2006)	-	-	-	Yamagata	Japan:Yamagata	2006	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123786	LC123786	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/4/2006)	-	-	-	Miyagi	Japan:Miyagi	2006	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123787	LC123787	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/3/2008)	-	-	-	Yamagata	Japan:Yamagata	2008	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123788	LC123788	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/11/2008)	-	-	-	Yamagata	Japan:Yamagata	2008	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123789	LC123789	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/16/2008)	-	-	-	Yamagata	Japan:Yamagata	2008	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123790	LC123790	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/18/2008)	-	-	-	Yamagata	Japan:Yamagata	2008	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123791	LC123791	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/2/2008)	-	-	-	Miyagi	Japan:Miyagi	2008	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123792	LC123792	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/3/2010)	-	-	-	Miyagi	Japan:Miyagi	2010	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123793	LC123793	27384661	1754	5	ICV	Influenza C virus (C/Tokyo/3/2010)	-	-	-	Tokyo	Japan:Tokyo	2010	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123794	LC123794	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/1/2012)	-	-	-	Yamagata	Japan:Yamagata	2012	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123795	LC123795	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/3/2012)	-	-	-	Yamagata	Japan:Yamagata	2012	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123796	LC123796	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/4/2012)	-	-	-	Yamagata	Japan:Yamagata	2012	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123797	LC123797	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/7/2012)	-	-	-	Yamagata	Japan:Yamagata	2012	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123798	LC123798	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/14/2012)	-	-	-	Yamagata	Japan:Yamagata	2012	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123799	LC123799	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/28/2012)	-	-	-	Yamagata	Japan:Yamagata	2012	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123800	LC123800	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/29/2012)	-	-	-	Yamagata	Japan:Yamagata	2012	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123801	LC123801	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/2/2012)	-	-	-	Miyagi	Japan:Miyagi	2012	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123802	LC123802	27384661	1754	5	ICV	Influenza C virus (C/Fukuoka/1/2012)	-	-	-	Fukuoka	Japan:Fukuoka	2012	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123803	LC123803	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/6/2014)	-	-	-	Yamagata	Japan:Yamagata	2014	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123804	LC123804	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/13/2014)	-	-	-	Yamagata	Japan:Yamagata	2014	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123805	LC123805	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/16/2014)	-	-	-	Yamagata	Japan:Yamagata	2014	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123806	LC123806	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/30/2014)	-	-	-	Yamagata	Japan:Yamagata	2014	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123807	LC123807	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/32/2014)	-	-	-	Yamagata	Japan:Yamagata	2014	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123808	LC123808	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/33/2014)	-	-	-	Yamagata	Japan:Yamagata	2014	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123809	LC123809	27384661	1754	5	ICV	Influenza C virus (C/Yamagata/35/2014)	-	-	-	Yamagata	Japan:Yamagata	2014	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123810	LC123810	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/2/2014)	-	-	-	Miyagi	Japan:Miyagi	2014	Homo sapiens
alignment/AL_ICV_SEG5/member/ncbi-icv-nuccore/LC123811	LC123811	27384661	1754	5	ICV	Influenza C virus (C/Miyagi/5/2014)	-	-	-	Miyagi	Japan:Miyagi	2014	Homo sapiens
