B/Nicaragua/8720_08/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	NOV	25	Homo sapiens	-	Nicaragua	Managua	CY263936	CY263935	CY263934	CY263929	CY263932	CY263931	CY263930	CY263933	1	1	1	1	1	1	1	1
B/Nicaragua/6430_03/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	SEP	5	Homo sapiens	-	Nicaragua	Managua	CY263847	CY263846	CY263845	CY263840	CY263843	CY263842	CY263841	CY263844	1	1	1	1	1	1	1	1
B/Nicaragua/5697_02/2012	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2012	NOV	14	Homo sapiens	-	Nicaragua	Managua	CY264016	CY264015	CY264014	CY264009	CY264012	CY264011	CY264010	CY264013	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-16-021/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	APR	17	Homo sapiens	-	USA	Nassau County, New York	CY262900	CY262899	CY262898	CY262893	CY262896	CY262895	CY262894	CY262897	1	1	1	1	1	1	1	1
B/Nicaragua/9095_03/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	DEC	21	Homo sapiens	-	Nicaragua	NULL	CY243395	CY243394	CY243393	CY243388	CY243391	CY243390	CY243389	CY243392	1	1	1	1	1	1	1	1
B/Nicaragua/6175_01/2014	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	AUG	19	Homo sapiens	-	Nicaragua	Managua	CY263880	CY263879	CY263878	CY263873	CY263876	CY263875	CY263874	CY263877	1	1	1	1	1	1	1	1
B/Nicaragua/6207_12/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	NOV	6	Homo sapiens	-	Nicaragua	Managua	CY263928	CY263927	CY263926	CY263921	CY263924	CY263923	CY263922	CY263925	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-17-004/2017	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	FEB	23	Homo sapiens	-	USA	Rensselaer County, New York	CY262924	CY262923	CY262922	CY262917	CY262920	CY262919	CY262918	CY262921	1	1	1	1	1	1	1	1
B/Nicaragua/5641_06/2012	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2012	NOV	6	Homo sapiens	-	Nicaragua	Managua	CY263864	CY263863	CY263862	CY263857	CY263860	CY263859	CY263858	CY263861	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-16-006/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	MAR	29	Homo sapiens	-	USA	Montgomery County, New York	CY263068	CY263067	CY263066	CY263061	CY263064	CY263063	CY263062	CY263065	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-17-017/2017	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	APR	5	Homo sapiens	-	USA	Tompkins County, New York	CY263020	CY263019	CY263018	CY263013	CY263016	CY263015	CY263014	CY263017	1	1	1	1	1	1	1	1
B/Nicaragua/8605_20/2017	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2017	FEB	9	Homo sapiens	-	Nicaragua	Managua	CY263896	CY263895	CY263894	CY263889	CY263892	CY263891	CY263890	CY263893	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-16-004/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	MAY	3	Homo sapiens	-	USA	Oneida County, New York	CY263052	CY263051	CY263050	CY263045	CY263048	CY263047	CY263046	CY263049	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-16-001/2016	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	DEC	26	Homo sapiens	-	USA	Tioga County, New York	CY262908	CY262907	CY262906	CY262901	CY262904	CY262903	CY262902	CY262905	1	1	1	1	1	1	1	1
B/New York/WC-LVD-15-008/2015	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	APR	1	Homo sapiens	-	USA	Ontario County, New York	CY239196	CY239195	CY239194	CY239189	CY239192	CY239191	CY239190	CY239193	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-16-012/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	MAR	15	Homo sapiens	-	USA	Dutchess County, New York	CY262876	CY262875	CY262874	CY262869	CY262872	CY262871	CY262870	CY262873	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-16-020/2016	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	APR	19	Homo sapiens	-	USA	Greene County, New York	CY263132	CY263131	CY263130	CY263125	CY263128	CY263127	CY263126	CY263129	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-16-017/2016	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	MAR	14	Homo sapiens	-	USA	Nassau County, New York	CY263124	CY263123	CY263122	CY263117	CY263120	CY263119	CY263118	CY263121	1	1	1	1	1	1	1	1
B/Nicaragua/6877_09/2012	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2012	NOV	16	Homo sapiens	-	Nicaragua	Managua	CY264024	CY264023	CY264022	CY264017	CY264020	CY264019	CY264018	CY264021	1	1	1	1	1	1	1	1
B/Nicaragua/1660_02/2014	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	AUG	6	Homo sapiens	-	Nicaragua	NULL	CY243323	CY243322	CY243321	CY243316	CY243319	CY243318	CY243317	CY243320	1	1	1	1	1	1	1	1
B/Victoria/504/2000	TRUE	11	-|-|-|Yamagata|-|-|-|-	Yamagata-	2000	AUG	3	Homo sapiens	-	Australia	NULL	AY504599	AY504600	AY504601	EF566115	AY504603	AY504604	AY504605	AY504606	1	1	1	4	1	1	1	1
B/Nicaragua/8419_01/2014	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	AUG	13	Homo sapiens	-	Nicaragua	Managua	CY264040	CY264039	CY264038	CY264033	CY264036	CY264035	CY264034	CY264037	1	1	1	1	1	1	1	1
B/Hong Kong/330/2001 egg adapted	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	-	-	-	-	-	-	NULL	AY504615	AY504616	AY504617	AY504618	AY504619	AY504620	AY504621	AY504622	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-17-005/2017	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	FEB	19	Homo sapiens	-	USA	Schoharie County, New York	CY262932	CY262931	CY262930	CY262925	CY262928	CY262927	CY262926	CY262929	1	1	1	1	1	1	1	1
B/Nicaragua/6322_07/2017	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2017	JAN	14	Homo sapiens	-	Nicaragua	Managua	CY263815	CY263814	CY263813	CY263808	CY263811	CY263810	CY263809	CY263812	1	1	1	1	1	1	1	1
B/New York/WC-LVD-15-023/2015	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	MAR	26	Homo sapiens	-	USA	Seneca County, New York	CY239255	CY239254	CY239253	CY239248	CY239251	CY239250	CY239249	CY239252	1	1	1	1	1	1	1	1
B/Nicaragua/7567_05/2014	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	AUG	4	Homo sapiens	-	Nicaragua	NULL	CY243347	CY243346	CY243345	CY243340	CY243343	CY243342	CY243341	CY243344	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-17-007/2017	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	MAR	4	Homo sapiens	-	USA	Rensselaer County, New York	CY262948	CY262947	CY262946	CY262941	CY262944	CY262943	CY262942	CY262945	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-16-015/2016	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	FEB	7	Homo sapiens	-	USA	Clinton County, New York	CY263108	CY263107	CY263106	CY263101	CY263104	CY263103	CY263102	CY263105	1	1	1	1	1	1	1	1
B/Nicaragua/6714_03/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	DEC	28	Homo sapiens	-	Nicaragua	NULL	CY243363	CY243362	CY243361	CY243356	CY243359	CY243358	CY243357	CY243360	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-17-018/2017	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	APR	5	Homo sapiens	-	USA	Schoharie County, New York	CY263028	CY263027	CY263026	CY263021	CY263024	CY263023	CY263022	CY263025	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-17-019/2017	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	MAY	19	Homo sapiens	-	USA	Onondaga County, New York	CY263036	CY263035	CY263034	CY263029	CY263032	CY263031	CY263030	CY263033	1	1	1	1	1	1	1	1
B/Nicaragua/9475_04/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	DEC	28	Homo sapiens	-	Nicaragua	NULL	CY243403	CY243402	CY243401	CY243396	CY243399	CY243398	CY243397	CY243400	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-16-007/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	APR	14	Homo sapiens	-	USA	Clinton County, New York	CY263076	CY263075	CY263074	CY263069	CY263072	CY263071	CY263070	CY263073	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-17-012/2017	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2017	MAR	22	Homo sapiens	-	USA	Ontario County, New York	CY262980	CY262979	CY262978	CY262973	CY262976	CY262975	CY262974	CY262977	1	1	1	1	1	1	1	1
B/Nicaragua/6830_04/2012	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2012	NOV	8	Homo sapiens	-	Nicaragua	Managua	CY263976	CY263975	CY263974	CY263969	CY263972	CY263971	CY263970	CY263973	1	1	1	1	1	1	1	1
B/New York/WC-LVD-15-011/2015	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	MAR	4	Homo sapiens	-	USA	Schenectady County, New York	CY239212	CY239211	CY239210	CY239205	CY239208	CY239207	CY239206	CY239209	1	1	1	1	1	1	1	1
B/Nicaragua/5870_08/2016	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	NOV	14	Homo sapiens	-	Nicaragua	Managua	CY263839	CY263838	CY263837	CY263832	CY263835	CY263834	CY263833	CY263836	1	1	1	1	1	1	1	1
B/Nicaragua/8193_03/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	NOV	14	Homo sapiens	-	Nicaragua	Managua	CY263920	CY263919	CY263918	CY263913	CY263916	CY263915	CY263914	CY263917	1	1	1	1	1	1	1	1
B/Nicaragua/4764_04/2012	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2012	NOV	7	Homo sapiens	-	Nicaragua	Managua	CY263968	CY263967	CY263966	CY263961	CY263964	CY263963	CY263962	CY263965	1	1	1	1	1	1	1	1
B/Nicaragua/6181_09/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	OCT	26	Homo sapiens	-	Nicaragua	Managua	CY263944	CY263943	CY263942	CY263937	CY263940	CY263939	CY263938	CY263941	1	1	1	1	1	1	1	1
B/New York/WC-LVD-15-007/2015	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	APR	7	Homo sapiens	-	USA	Albany County, New York	CY239188	CY239187	CY239186	CY239181	CY239184	CY239183	CY239182	CY239185	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-17-014/2017	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	APR	15	Homo sapiens	-	USA	Albany County, New York	CY262996	CY262995	CY262994	CY262989	CY262992	CY262991	CY262990	CY262993	1	1	1	1	1	1	1	1
B/Nicaragua/3511_03/2014	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	AUG	21	Homo sapiens	-	Nicaragua	Managua	CY264048	CY264047	CY264046	CY264041	CY264044	CY264043	CY264042	CY264045	1	1	1	1	1	1	1	1
